@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.791888,1.855258,1.467841,1.638415,1.857112,1.503249,2.385812,1.700165,1.527833,1.637551,1.487089,1.499211,1.808024,1.797018,1.794521,1.774348,1.189967,1.78099,1.540228,1.895025,27
1.739249,1.841458,1.46251,1.59877,1.831949,1.517143,2.429639,1.8062,1.514449,1.599979,1.487835,1.484453,1.832382,1.780978,1.782899,1.769768,1.165479,1.788714,1.535865,1.897946,27
1.728923,1.844884,1.465348,1.605644,1.840302,1.521267,2.416592,1.78052,1.514826,1.623051,1.484069,1.493823,1.821381,1.793111,1.774756,1.76879,1.172996,1.787001,1.542721,1.89358,27
1.720041,1.839045,1.460692,1.606511,1.832151,1.521996,2.427609,1.812574,1.510098,1.616682,1.482381,1.486987,1.822445,1.786868,1.769119,1.763299,1.176038,1.786265,1.540184,1.892065,27
1.750964,1.836283,1.459917,1.610372,1.82506,1.513334,2.429483,1.816624,1.514097,1.584822,1.48822,1.476697,1.837281,1.772433,1.783344,1.765511,1.17593,1.787392,1.530713,1.897973,27
1.916084,1.950273,1.569786,1.796862,1.971054,1.586788,2.399749,1.554207,1.635979,1.814955,1.574766,1.619983,1.83969,1.913216,1.877279,1.860571,1.378091,1.849744,1.642951,1.958051,27
1.733788,1.834276,1.4614,1.605842,1.820214,1.519985,2.436567,1.824979,1.519394,1.58197,1.486041,1.477571,1.845139,1.774774,1.777113,1.767221,1.187575,1.789856,1.529266,1.895776,27
1.685426,1.837145,1.469606,1.597516,1.822051,1.542771,2.466199,1.871665,1.532158,1.607245,1.484486,1.491332,1.850849,1.792968,1.761293,1.772471,1.20808,1.797941,1.54049,1.893127,27
1.741089,1.839945,1.469715,1.606284,1.822801,1.526162,2.456924,1.847444,1.535631,1.576831,1.494362,1.482503,1.860895,1.777844,1.787894,1.777691,1.198656,1.797684,1.531388,1.902776,27
1.766973,1.873233,1.526601,1.615456,1.842931,1.597831,2.474865,1.95162,1.547408,1.560133,1.572138,1.519529,1.944349,1.795158,1.845676,1.82348,1.21199,1.862978,1.591264,1.970181,27
1.730838,1.851376,1.492168,1.596033,1.833022,1.558505,2.442969,1.85635,1.532863,1.580696,1.516811,1.503028,1.884354,1.793239,1.796408,1.792624,1.192601,1.820311,1.558113,1.922444,27
1.851914,1.961347,1.626831,1.728963,1.945929,1.679063,2.549361,1.973397,1.675592,1.711732,1.645692,1.634786,1.992635,1.904762,1.909076,1.902409,1.355274,1.926502,1.682267,2.025017,27
1.740731,1.833508,1.458951,1.619023,1.82582,1.507628,2.438987,1.80939,1.521835,1.594062,1.479187,1.476203,1.832671,1.773705,1.771455,1.756952,1.178927,1.779419,1.526628,1.889048,27
2.069673,2.034505,1.654041,1.970898,2.075675,1.637109,2.519818,1.522725,1.782398,1.977606,1.634909,1.722161,1.852507,2.015377,1.942992,1.928735,1.571447,1.892875,1.71605,1.99701,27
2.224412,2.088969,1.698161,2.122538,2.076789,1.728612,2.561146,2.043093,1.711231,1.727216,1.717675,1.746814,2.047359,1.99984,2.046318,2.045157,1.876478,2.002265,1.763819,2.101393,27
1.704163,1.854659,1.49306,1.599741,1.844889,1.557575,2.458195,1.824058,1.553725,1.621844,1.494925,1.518453,1.86153,1.816787,1.770171,1.789085,1.212337,1.808378,1.557219,1.901466,27
1.728018,1.849077,1.492625,1.616618,1.838657,1.551212,2.439814,1.829919,1.537038,1.598164,1.506618,1.505322,1.872528,1.797057,1.78009,1.778324,1.194305,1.809178,1.557668,1.911659,27
1.755013,1.868398,1.517591,1.604487,1.842746,1.588506,2.460224,1.933919,1.529982,1.570596,1.562921,1.514543,1.925591,1.791781,1.835942,1.812528,1.182268,1.853272,1.589159,1.962994,27
1.728256,1.888879,1.483078,1.64221,1.868524,1.579054,2.517641,1.944268,1.57915,1.726719,1.517128,1.541573,1.81982,1.85279,1.814657,1.835411,1.332608,1.832446,1.579015,1.916877,27
1.776735,1.952048,1.576797,1.575014,1.918055,1.68199,2.530375,2.044973,1.574524,1.685179,1.639267,1.609722,1.94428,1.882509,1.916895,1.914685,1.238079,1.933141,1.678508,2.030681,27
1.772508,1.952043,1.591024,1.580957,1.90623,1.702516,2.547974,2.09003,1.600377,1.67341,1.654651,1.61073,1.988614,1.882196,1.928684,1.931029,1.282908,1.952159,1.679313,2.043744,27
1.875353,1.952016,1.564425,1.645538,1.918336,1.655021,2.52816,2.09318,1.552437,1.675711,1.66239,1.585233,1.930089,1.849368,1.956018,1.902903,1.243197,1.929772,1.677831,2.049908,27
1.919868,1.944754,1.522579,1.683687,1.919679,1.576043,2.578395,2.01383,1.632285,1.728538,1.596775,1.566498,1.862096,1.853114,1.941088,1.896443,1.33105,1.873201,1.608346,1.988649,27
1.979533,2.035988,1.637584,1.769343,2.019727,1.67775,2.562586,1.859405,1.782879,1.875558,1.660743,1.698922,1.940594,1.986263,1.998482,2.003181,1.512438,1.947724,1.69084,2.035429,27
1.875144,1.859222,1.482062,1.804204,1.83116,1.557415,2.427017,1.997718,1.448147,1.490918,1.541666,1.488436,1.888687,1.776359,1.824294,1.790875,1.435056,1.832075,1.562841,1.935208,27
1.879167,1.861635,1.487049,1.801341,1.837578,1.554147,2.445102,1.981724,1.456675,1.470472,1.53779,1.494145,1.890648,1.780437,1.824877,1.794766,1.428861,1.829141,1.563696,1.93655,27
1.838953,1.845219,1.508885,1.848938,1.821817,1.582819,2.405899,2.001675,1.458957,1.548486,1.558587,1.489663,1.920968,1.779468,1.804819,1.76831,1.446606,1.838992,1.579577,1.942484,27
1.868419,1.585255,1.073913,2.042591,1.565673,1.11925,2.717544,2.087901,1.863888,1.987565,1.04845,1.135106,1.521905,1.574236,1.460356,1.494221,1.801297,1.458867,1.085174,1.513587,27
1.767227,1.527619,1.034488,1.933499,1.481065,1.140526,2.627229,2.117214,1.732484,1.834226,1.076211,1.049639,1.578014,1.478313,1.449376,1.455182,1.664541,1.478029,1.083097,1.55285,27
1.838141,1.862635,1.493805,1.801931,1.82302,1.594336,2.451331,2.063768,1.45855,1.48767,1.557488,1.49827,1.919918,1.78721,1.827603,1.810903,1.476786,1.856912,1.578266,1.950415,27
1.829363,1.84989,1.490553,1.819353,1.808844,1.590202,2.443249,2.073414,1.453102,1.483656,1.556876,1.483254,1.929812,1.772557,1.821212,1.797248,1.48308,1.853055,1.572103,1.949643,27
1.868002,1.551125,1.026131,1.983447,1.518549,1.050075,2.643853,2.102915,1.808137,1.921864,1.023641,1.055184,1.534947,1.500082,1.464213,1.466152,1.720111,1.436249,1.023344,1.48668,27
1.833071,1.522485,1.028525,1.976876,1.462996,1.107679,2.670418,2.166911,1.804233,1.873432,1.079074,1.013009,1.636428,1.437043,1.482644,1.467473,1.724023,1.477751,1.040418,1.563231,27
1.888476,1.855703,1.489343,1.83891,1.82474,1.560179,2.429979,2.032646,1.453592,1.474389,1.557291,1.478539,1.917555,1.760194,1.835455,1.786776,1.454148,1.839374,1.566761,1.948468,27
1.934732,1.911736,1.550904,1.875975,1.871561,1.629948,2.502749,2.121797,1.520034,1.468542,1.623517,1.541728,1.99027,1.808651,1.903446,1.862352,1.539827,1.904673,1.628031,2.011897,27
1.91125,1.585482,1.073399,2.041944,1.547937,1.06998,2.619863,2.155429,1.839991,1.951831,1.067479,1.092943,1.57083,1.529704,1.497681,1.485726,1.775706,1.463196,1.041858,1.470331,27
2.136804,1.808437,1.356514,1.75621,1.79418,1.378727,2.719714,2.071939,1.856274,1.942095,1.368758,1.41741,1.726712,1.719613,1.768964,1.769798,1.466621,1.708218,1.407171,1.823787,27
1.911657,1.880659,1.514794,1.863986,1.84412,1.590981,2.476191,2.081268,1.492155,1.461526,1.584472,1.505716,1.954522,1.779645,1.866535,1.824375,1.51236,1.868993,1.592147,1.977906,27
1.887026,1.860676,1.495437,1.84819,1.8246,1.57525,2.451562,2.062147,1.465925,1.465094,1.566922,1.484293,1.934803,1.763585,1.843822,1.799565,1.484131,1.851831,1.574693,1.960996,27
1.866361,1.859194,1.489232,1.820112,1.823643,1.57692,2.444255,2.04411,1.453423,1.462289,1.559013,1.486796,1.919806,1.768204,1.833722,1.799326,1.461872,1.84867,1.573731,1.953663,27
1.854747,1.865358,1.492822,1.82076,1.822863,1.596539,2.461536,2.086094,1.463639,1.480359,1.566549,1.495545,1.927476,1.77974,1.838249,1.814281,1.495424,1.862534,1.581991,1.960169,27
1.831671,1.856357,1.491066,1.812491,1.814515,1.596963,2.442415,2.080088,1.448495,1.492004,1.565883,1.488405,1.924761,1.775296,1.827922,1.801211,1.473244,1.858967,1.580088,1.955941,27
1.808922,1.827226,1.446949,1.795545,1.797512,1.540432,2.430786,2.000832,1.447502,1.523213,1.490593,1.463821,1.852153,1.771548,1.766656,1.764552,1.466742,1.802356,1.527743,1.887925,27
1.796567,1.836301,1.49254,1.813337,1.803329,1.58518,2.423985,2.015977,1.459706,1.496572,1.534809,1.483248,1.924461,1.777886,1.785204,1.777025,1.469219,1.836874,1.562168,1.927907,27
1.825259,1.884261,1.538926,1.839743,1.847326,1.649592,2.448528,2.098975,1.482256,1.611223,1.603359,1.537936,1.940666,1.829667,1.844092,1.828382,1.505041,1.891454,1.628136,1.980825,27
1.895973,1.579998,1.056475,2.022101,1.568041,1.082319,2.699669,2.057671,1.833019,1.965525,1.03509,1.121547,1.481834,1.560852,1.460412,1.476742,1.750001,1.43814,1.072447,1.501476,27
1.813284,1.552458,1.053486,1.978063,1.51092,1.159551,2.636141,2.142364,1.734164,1.869387,1.112768,1.079837,1.551125,1.508529,1.480703,1.469635,1.695881,1.493326,1.118715,1.570521,27
1.821317,1.833368,1.442532,1.795254,1.805424,1.537245,2.439009,1.992269,1.447362,1.531156,1.49151,1.468022,1.836426,1.776262,1.775973,1.7715,1.468487,1.801538,1.530496,1.892452,27
1.825929,1.868989,1.511087,1.810633,1.82505,1.618369,2.456447,2.091289,1.465412,1.487806,1.578282,1.508172,1.94724,1.7942,1.838555,1.822266,1.491462,1.87552,1.594869,1.96759,27
2.171393,1.918782,1.522237,1.877545,1.914267,1.569568,2.747719,2.124348,1.925155,2.031616,1.515017,1.590199,1.809092,1.886031,1.837048,1.868889,1.608319,1.832743,1.580683,1.918503,27
1.775585,1.533645,1.051487,1.954154,1.494411,1.152778,2.616789,2.107238,1.719795,1.839703,1.090244,1.067415,1.560518,1.498747,1.448346,1.448556,1.665739,1.480452,1.103197,1.554026,27
1.8163,1.83659,1.477979,1.81834,1.796774,1.577325,2.427043,2.058907,1.448398,1.494178,1.539222,1.470155,1.917366,1.76424,1.799537,1.779272,1.480154,1.838747,1.556321,1.930714,27
1.823318,1.838205,1.486071,1.817487,1.804177,1.574673,2.420415,2.027699,1.444245,1.487255,1.543203,1.474348,1.91885,1.765086,1.802957,1.776167,1.454884,1.836717,1.561752,1.936058,27
1.920179,1.635025,1.184463,2.081866,1.588544,1.251978,2.673919,2.23207,1.858733,1.95717,1.2261,1.180846,1.686999,1.578099,1.577016,1.561375,1.818941,1.581058,1.205084,1.637742,27
2.209889,1.909371,1.488204,1.878853,1.923989,1.50257,2.743425,2.053345,1.893256,2.021107,1.479751,1.570199,1.720012,1.869749,1.825385,1.831996,1.542688,1.783401,1.555161,1.888569,27
1.801932,1.860655,1.50429,1.808367,1.818081,1.619409,2.451503,2.082695,1.472128,1.530197,1.559981,1.508656,1.930277,1.804228,1.812982,1.814523,1.508156,1.866709,1.587482,1.948915,27
1.81502,1.853563,1.494323,1.827473,1.808568,1.611805,2.451715,2.109706,1.461449,1.53913,1.564069,1.493398,1.925052,1.788997,1.819473,1.806499,1.515628,1.864247,1.583672,1.953017,27
1.885164,1.618855,1.176916,2.074024,1.573759,1.258563,2.685604,2.210273,1.843414,1.944327,1.214934,1.175129,1.67915,1.575399,1.552052,1.544022,1.810443,1.573708,1.203124,1.638603,27
1.812575,1.530084,1.043305,2.01418,1.495327,1.133607,2.628255,2.111238,1.746099,1.872774,1.084488,1.058158,1.543059,1.497471,1.446769,1.435563,1.718822,1.466733,1.090177,1.543496,27
1.801744,1.842358,1.487654,1.814671,1.801386,1.596123,2.432429,2.06967,1.451977,1.516459,1.548337,1.483079,1.920766,1.779089,1.802129,1.789609,1.487755,1.849517,1.569811,1.938443,27
1.818746,1.8501,1.493935,1.80984,1.810267,1.595325,2.440077,2.059516,1.456986,1.484536,1.552604,1.48938,1.930573,1.779406,1.812773,1.798421,1.480469,1.85319,1.573482,1.945929,27
1.823942,1.525519,1.022204,1.994974,1.479759,1.114112,2.65288,2.141083,1.76757,1.886246,1.069191,1.036984,1.55599,1.478296,1.45851,1.450316,1.727775,1.464074,1.06053,1.54078,27
2.070258,1.782562,1.352217,1.734538,1.765147,1.405214,2.673786,2.066858,1.798985,1.891997,1.365254,1.406692,1.719732,1.717645,1.728571,1.743037,1.439681,1.709115,1.413198,1.813492,27
1.845836,1.843829,1.456563,1.785721,1.815957,1.544497,2.440446,2.00394,1.43638,1.513385,1.513708,1.47529,1.851342,1.774883,1.799723,1.780264,1.436032,1.814144,1.545702,1.913756,27
1.815119,1.835021,1.477475,1.818583,1.797858,1.576961,2.421914,2.052304,1.438478,1.507336,1.542586,1.469254,1.908619,1.763226,1.800217,1.774557,1.464276,1.837091,1.560711,1.933447,27
1.836332,1.517507,1.022339,1.998745,1.47603,1.088978,2.608806,2.122579,1.744701,1.854792,1.074085,1.014609,1.564417,1.453313,1.461409,1.427281,1.692458,1.454627,1.052369,1.535793,27
1.889598,1.560495,1.04078,2.045038,1.547222,1.075591,2.693031,2.069052,1.81513,1.949508,1.043316,1.091619,1.48265,1.533428,1.457705,1.452597,1.751688,1.432416,1.068665,1.513237,27
1.841528,1.831443,1.446456,1.797645,1.803772,1.531239,2.423919,2.002905,1.427022,1.515338,1.506885,1.458027,1.847011,1.759902,1.791094,1.763348,1.433672,1.803922,1.534102,1.904872,27
1.828639,1.854723,1.495635,1.807916,1.81542,1.593764,2.434731,2.060007,1.448827,1.480879,1.562231,1.489589,1.929632,1.776518,1.82458,1.799257,1.462722,1.855866,1.577925,1.952702,27
1.93067,1.593622,1.063147,2.029083,1.590089,1.075266,2.704391,2.038492,1.832851,1.971824,1.046386,1.136087,1.459511,1.56945,1.476045,1.478911,1.736128,1.436278,1.086905,1.511426,27
1.843686,1.518145,1.012014,1.999917,1.481385,1.068747,2.659353,2.102879,1.785772,1.888864,1.041422,1.020332,1.552997,1.46129,1.451615,1.435374,1.715679,1.437971,1.030418,1.524938,27
1.844418,1.832849,1.43134,1.778647,1.819155,1.502388,2.4447,1.921383,1.449981,1.540861,1.461282,1.470032,1.791937,1.781816,1.760712,1.758112,1.428214,1.772316,1.514066,1.868259,27
1.802983,1.857957,1.506901,1.805486,1.816046,1.614447,2.443748,2.071622,1.460912,1.501854,1.565047,1.502568,1.940652,1.793897,1.818717,1.809722,1.485881,1.866126,1.586688,1.954758,27
1.763666,1.542075,1.072845,1.98201,1.485753,1.191667,2.633388,2.166177,1.779008,1.882579,1.10595,1.078774,1.62383,1.511231,1.458783,1.483103,1.751231,1.510328,1.105293,1.563289,27
1.777892,1.532967,1.066948,1.968428,1.470161,1.193509,2.645557,2.184596,1.76599,1.864757,1.116245,1.063605,1.632648,1.49094,1.46869,1.482115,1.732311,1.515166,1.104008,1.580088,27
1.824202,1.846281,1.444871,1.806316,1.831032,1.524391,2.482286,1.939986,1.501351,1.582782,1.457471,1.49514,1.799363,1.81516,1.753824,1.779091,1.507789,1.781869,1.521217,1.861485,27
1.81484,1.87834,1.527859,1.820021,1.832929,1.639835,2.471681,2.092016,1.496547,1.491388,1.581486,1.527955,1.968509,1.814157,1.834903,1.838368,1.531655,1.887809,1.604812,1.970716,27
1.921119,1.976809,1.655893,1.950889,1.937439,1.761427,2.536388,2.20065,1.621816,1.700825,1.708716,1.652521,2.051835,1.927376,1.934306,1.930589,1.660869,1.988826,1.731442,2.066768,27
1.76216,1.535174,1.075946,1.994841,1.467545,1.203612,2.654066,2.207969,1.794658,1.880291,1.120166,1.064898,1.662362,1.492939,1.46719,1.487113,1.774385,1.52281,1.101643,1.579054,27
1.780727,1.55067,1.092613,2.001221,1.484887,1.183854,2.566146,2.219288,1.813308,1.900929,1.113252,1.075193,1.671421,1.509273,1.478491,1.501914,1.782767,1.520939,1.088896,1.530118,27
1.801623,1.845195,1.513428,1.805856,1.811582,1.622282,2.451984,2.082058,1.472621,1.489685,1.578093,1.514014,1.94648,1.795677,1.830461,1.82214,1.505333,1.879085,1.598503,1.961333,27
1.806327,1.872128,1.523981,1.825216,1.82439,1.641534,2.470381,2.113123,1.493063,1.505441,1.581023,1.521346,1.968399,1.809854,1.830061,1.832883,1.538829,1.887591,1.602974,1.969147,27
1.84835,1.565201,1.056017,1.993791,1.538512,1.094794,2.668115,2.087625,1.827251,1.942725,1.028362,1.101418,1.530861,1.544298,1.446842,1.47893,1.748127,1.448492,1.054265,1.489592,27
2.046345,1.790791,1.381276,1.740677,1.764731,1.465516,2.638585,2.109111,1.766649,1.864985,1.41503,1.424956,1.754764,1.730528,1.741047,1.753246,1.443956,1.749493,1.457768,1.847181,27
1.832086,1.822949,1.413012,1.833824,1.812995,1.476673,2.442166,1.867452,1.494423,1.552906,1.424542,1.459695,1.779378,1.781716,1.731861,1.745444,1.514317,1.747424,1.483654,1.833031,27
1.795717,1.852048,1.504928,1.817817,1.808566,1.614646,2.447277,2.079589,1.470353,1.501186,1.559249,1.49805,1.947146,1.790732,1.809155,1.805223,1.507517,1.864022,1.581341,1.949351,27
1.794004,1.520651,1.029224,1.984903,1.46639,1.127304,2.658534,2.155679,1.789978,1.879229,1.06448,1.032776,1.600939,1.470201,1.448546,1.458011,1.741992,1.472846,1.050918,1.539069,27
1.787782,1.519472,1.037186,1.993917,1.47165,1.135711,2.653303,2.139306,1.776766,1.875929,1.066046,1.043556,1.584126,1.483788,1.435815,1.446311,1.737511,1.469782,1.063012,1.536475,27
1.829234,1.847421,1.473924,1.821818,1.81158,1.561717,2.449535,2.022822,1.479598,1.469171,1.520609,1.480845,1.907471,1.773687,1.79464,1.785365,1.500906,1.828078,1.544765,1.914079,27
1.820938,1.855463,1.504111,1.820028,1.814007,1.603854,2.447391,2.067537,1.468725,1.475625,1.561051,1.495663,1.948165,1.783363,1.819886,1.805973,1.496086,1.861408,1.579295,1.953394,27
1.911724,1.677128,1.265815,2.094572,1.615808,1.360386,2.735717,2.301296,1.913489,1.974335,1.308177,1.249293,1.802234,1.617638,1.623166,1.627316,1.870186,1.660635,1.281439,1.716332,27
1.796583,1.520936,1.02786,1.985242,1.469474,1.12616,2.657984,2.148605,1.780931,1.875201,1.064026,1.035828,1.587021,1.473895,1.444666,1.451567,1.734209,1.469492,1.054302,1.536802,27
1.828724,1.858238,1.504518,1.824207,1.816079,1.594183,2.438264,2.07636,1.472986,1.474026,1.557638,1.493271,1.951117,1.782495,1.822356,1.805861,1.499278,1.858649,1.572049,1.942195,27
1.820603,1.850372,1.490934,1.81234,1.809519,1.59358,2.438996,2.073608,1.446664,1.500256,1.558405,1.48545,1.92349,1.776968,1.820243,1.796978,1.474593,1.853991,1.574938,1.949119,27
1.80854,1.534423,1.074055,2.003657,1.457529,1.186373,2.657324,2.232215,1.807587,1.858319,1.136733,1.040893,1.697136,1.455528,1.490271,1.482327,1.768053,1.527054,1.085454,1.588278,27
1.816632,1.523702,1.033797,2.00627,1.482301,1.12618,2.643661,2.135335,1.753328,1.872717,1.077783,1.044204,1.552506,1.484829,1.447905,1.437298,1.722119,1.465398,1.074296,1.541232,27
1.85409,1.873422,1.507266,1.818055,1.83012,1.603628,2.451951,2.089809,1.466538,1.47543,1.576675,1.504233,1.944257,1.787023,1.847138,1.82189,1.489473,1.871162,1.588369,1.962687,27
1.829531,1.845664,1.484742,1.814168,1.806994,1.579383,2.43075,2.054741,1.443288,1.491109,1.551088,1.477233,1.918243,1.767549,1.815057,1.785301,1.462463,1.844308,1.565171,1.941736,27
1.79251,1.522257,1.037126,1.972123,1.459269,1.150343,2.647166,2.189331,1.76263,1.861536,1.099235,1.028357,1.620073,1.460219,1.473366,1.466403,1.722596,1.494892,1.073245,1.569237,27
2.071779,1.784992,1.369252,1.745086,1.75943,1.431373,2.61138,2.114731,1.765183,1.861668,1.403418,1.406205,1.747329,1.712213,1.746371,1.743458,1.427889,1.733829,1.43501,1.824582,27
1.848628,1.841788,1.45353,1.820391,1.807121,1.545333,2.451064,2.04317,1.449642,1.482055,1.522547,1.463546,1.875771,1.758104,1.808327,1.780795,1.478004,1.820324,1.542715,1.920253,27
1.863877,1.876964,1.513854,1.835502,1.833661,1.61154,2.470631,2.095579,1.482134,1.46136,1.584203,1.50906,1.95833,1.787324,1.853398,1.828338,1.510731,1.877624,1.595673,1.975024,27
1.856733,1.53806,1.014364,1.982861,1.501158,1.069986,2.690675,2.111393,1.811856,1.91722,1.031471,1.04607,1.541677,1.485282,1.461051,1.462796,1.726561,1.441396,1.030793,1.519582,27
2.062266,1.78123,1.36443,1.739004,1.752854,1.440294,2.652269,2.119509,1.769628,1.863645,1.403907,1.403873,1.750487,1.708838,1.743804,1.74481,1.436106,1.73687,1.436622,1.841264,27
1.84656,1.868642,1.503807,1.821659,1.825727,1.60761,2.456851,2.085456,1.467403,1.4662,1.577647,1.500984,1.945515,1.779707,1.83944,1.814435,1.488075,1.870575,1.590146,1.96663,27
1.843968,1.876367,1.529277,1.831058,1.834976,1.622542,2.46471,2.078696,1.492044,1.460231,1.584686,1.518636,1.975641,1.798495,1.84453,1.828657,1.50875,1.881138,1.599904,1.974174,27
1.810442,1.519666,1.024779,1.993731,1.47534,1.116952,2.643761,2.133796,1.757398,1.867121,1.068152,1.034218,1.559689,1.474336,1.445049,1.437091,1.716317,1.461676,1.061246,1.536222,27
1.810363,1.518837,1.026989,1.999185,1.474545,1.119878,2.645495,2.134019,1.761195,1.868433,1.068567,1.035385,1.562111,1.475559,1.442273,1.435797,1.72255,1.462109,1.061762,1.536056,27
1.83713,1.862413,1.499831,1.825035,1.818748,1.604546,2.451887,2.086682,1.468789,1.468448,1.569035,1.49576,1.945091,1.778504,1.831277,1.811848,1.500698,1.866383,1.583712,1.959092,27
1.83002,1.863643,1.501996,1.815455,1.819497,1.610243,2.453835,2.093672,1.461537,1.489849,1.572234,1.499663,1.939376,1.786281,1.834126,1.815448,1.494205,1.869461,1.588103,1.962322,27
1.784113,1.521715,1.036339,1.977701,1.466758,1.142163,2.640608,2.159211,1.764475,1.860669,1.079903,1.037085,1.600488,1.472924,1.450221,1.454711,1.723909,1.481485,1.067671,1.546338,27
1.771982,1.512364,1.05204,1.983913,1.450954,1.157843,2.649169,2.168437,1.784988,1.858274,1.087784,1.030587,1.648166,1.461741,1.44846,1.457638,1.739058,1.491675,1.065711,1.55988,27
1.821241,1.859203,1.505455,1.832996,1.813627,1.608394,2.448683,2.091777,1.488412,1.473986,1.559777,1.497935,1.960575,1.784915,1.81747,1.811722,1.529675,1.866105,1.577015,1.947277,27
1.832007,1.874712,1.522742,1.834727,1.827919,1.630453,2.476678,2.111344,1.495307,1.477066,1.583239,1.516743,1.973314,1.800029,1.841297,1.833308,1.536877,1.885417,1.599595,1.973591,27
1.931427,1.674575,1.254748,2.12424,1.625659,1.334068,2.733075,2.277563,1.915315,2.008099,1.285359,1.250283,1.747911,1.635566,1.610117,1.611798,1.887003,1.635076,1.269938,1.689819,27
2.020267,1.7463,1.343205,1.742388,1.708599,1.420469,2.649435,2.119091,1.788621,1.85424,1.370518,1.364273,1.780883,1.675324,1.709636,1.722465,1.467702,1.718498,1.392534,1.816259,27
