@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.721631,1.684896,1.035724,1.841373,29
1.494406,1.554574,1.535793,1.629253,29
1.501995,1.546334,1.52834,1.636405,29
1.717423,1.696856,1.031355,1.860354,29
1.701437,1.665009,1.033219,1.821101,29
1.49664,1.533661,1.512084,1.625749,29
1.536572,1.565564,1.52931,1.635827,29
1.146491,1.04959,1.776761,1.739491,29
1.741982,1.676997,1.058789,1.817356,29
1.494615,1.550145,1.514184,1.634783,29
1.497425,1.558222,1.51035,1.647323,29
1.057191,1.104015,1.734123,1.794762,29
1.718582,1.668238,1.060046,1.810061,29
1.495591,1.547651,1.504003,1.636435,29
1.516354,1.564881,1.534081,1.635915,29
1.035361,1.108683,1.697988,1.8055,29
1.71475,1.701385,1.03457,1.856998,29
1.486789,1.54073,1.51749,1.642107,29
1.479988,1.536452,1.539453,1.640866,29
1.721804,1.695308,1.023783,1.870956,29
1.692779,1.65962,1.031042,1.864002,29
1.502078,1.582815,1.502831,1.682212,29
1.496577,1.554701,1.523021,1.652981,29
1.117905,1.058429,1.752761,1.75524,29
1.704382,1.683155,1.050661,1.855604,29
1.514618,1.563185,1.509719,1.6468,29
1.4854,1.525432,1.539252,1.623073,29
1.073132,1.084169,1.710856,1.783491,29
1.707157,1.676991,1.035548,1.855419,29
1.499725,1.55049,1.504769,1.660182,29
1.497662,1.544341,1.5288,1.648516,29
1.083361,1.06987,1.723519,1.76684,29
1.176941,1.025462,1.791396,1.72581,29
2.462847,2.435109,2.451716,2.342642,29
1.509164,1.562731,1.518342,1.669032,29
1.500758,1.543995,1.538387,1.655882,29
1.069019,1.104688,1.707851,1.795721,29
1.726661,1.698046,1.059551,1.882077,29
1.505763,1.537096,1.527558,1.652741,29
1.493658,1.534261,1.532267,1.646924,29
1.703508,1.618315,1.091278,1.816887,29
1.154378,1.057515,1.762442,1.735654,29
1.483613,1.50816,1.546407,1.637283,29
1.489239,1.536832,1.523226,1.658411,29
1.714889,1.628596,1.067697,1.807782,29
1.69154,1.667409,1.025227,1.871976,29
1.496679,1.555864,1.521813,1.668341,29
1.517983,1.56041,1.515624,1.664476,29
1.112944,1.07443,1.754997,1.762718,29
1.119367,1.094916,1.778015,1.786497,29
1.530315,1.548855,1.527141,1.669485,29
1.505146,1.54155,1.524377,1.661082,29
1.191462,1.053317,1.782939,1.737431,29
1.465636,1.439129,1.455241,1.867729,29
1.488419,1.559021,1.522662,1.651578,29
1.515433,1.58356,1.511749,1.67196,29
1.118943,1.080178,1.751148,1.763386,29
1.076685,1.103297,1.738562,1.795397,29
1.530966,1.581389,1.537764,1.666743,29
1.49558,1.579718,1.51165,1.679759,29
1.038215,1.100702,1.729027,1.817316,29
1.116463,1.064451,1.759255,1.772444,29
1.501313,1.570321,1.519751,1.67365,29
1.508789,1.55981,1.523873,1.667747,29
1.739707,1.701715,1.049618,1.874641,29
1.832702,1.788563,2.010514,1.391758,29
1.23011,1.052746,1.807308,1.763665,29
1.952951,1.970387,1.691046,1.803802,32
1.908424,1.901866,1.646122,1.732306,32
1.915195,1.850673,1.640094,1.597429,32
1.993501,1.936673,1.720943,1.742326,32
1.876941,1.828906,1.614078,1.636547,32
1.887332,1.897265,1.629125,1.739733,32
1.896524,1.918699,1.637746,1.775143,32
1.880956,1.8247,1.629372,1.6032,32
1.900071,1.914513,1.638971,1.743564,32
1.909441,1.907341,1.651646,1.748914,32
1.904195,1.900765,1.64362,1.745804,32
1.878638,1.882499,1.626704,1.704578,32
1.884068,1.867329,1.622152,1.69549,32
1.928103,1.89866,1.663675,1.731554,32
1.884194,1.859788,1.621359,1.662498,32
1.901234,1.841894,1.618008,1.595556,32
1.906553,1.85158,1.63191,1.665653,32
1.936854,1.879069,1.658121,1.685309,32
1.91678,1.83717,1.680123,1.649919,32
1.920374,1.885161,2.161527,1.653372,32
2.160605,2.026436,2.242339,1.206287,32
1.89224,1.877195,1.638262,1.691905,32
1.887021,1.876491,1.619522,1.688732,32
1.942051,1.93822,1.709811,1.748932,32
1.876828,1.879812,1.622701,1.699967,32
1.87684,1.849463,1.614687,1.642896,32
1.877085,1.882803,1.644266,1.678137,32
1.854971,1.825908,1.628173,1.626804,32
1.945133,1.877079,1.732453,1.672612,32
1.934424,1.848023,1.743873,1.664555,32
1.867948,1.884136,1.625001,1.707321,32
1.87615,1.817606,1.619695,1.589064,32
1.897175,1.899776,1.636046,1.680191,32
1.892222,1.852754,1.638018,1.611808,32
1.900327,1.89042,1.642879,1.663939,32
1.897522,1.826837,1.615467,1.597202,32
1.966787,1.966063,1.719685,1.751726,32
1.889735,1.886856,1.644577,1.68931,32
1.892472,1.856076,1.627644,1.624462,32
1.873923,1.842665,1.629613,1.616801,32
1.877071,1.853675,1.623398,1.669251,32
1.887082,1.871592,1.623728,1.680376,32
1.909157,1.827669,1.626466,1.62416,32
1.825514,1.879853,1.856782,1.699443,32
1.837042,1.868971,1.831148,1.663057,32
1.727601,1.785055,1.75089,1.874793,32
1.441312,1.527725,2.009882,1.857687,32
1.835241,1.906154,1.862632,1.730688,32
1.830122,1.901795,1.843634,1.724989,32
1.971103,2.008326,1.439741,1.922625,32
2.046908,2.094153,1.538639,2.035444,32
1.813137,1.883321,1.836318,1.707497,32
1.852676,1.929258,1.874969,1.754164,32
1.976635,1.989566,1.434025,1.900917,32
1.967563,2.015873,1.438202,1.943898,32
1.825201,1.899011,1.845081,1.727109,32
1.824606,1.900475,1.845243,1.724951,32
1.967998,1.986652,1.438305,1.896967,32
1.729638,1.809296,1.744852,1.948405,32
2.100632,1.913285,1.821899,1.44462,32
1.822579,1.890057,1.829713,1.705129,32
1.841026,1.914637,1.855854,1.736939,32
1.509798,1.483878,2.016321,1.791999,32
1.724369,1.804639,1.756983,1.913243,32
1.821036,1.900808,1.846025,1.723704,32
1.83424,1.911839,1.852556,1.735423,32
1.735446,1.791894,1.759601,1.858209,32
1.731929,1.814314,1.760245,1.90942,32
1.829948,1.918614,1.869253,1.741198,32
1.834017,1.923828,1.857099,1.742535,32
1.986075,2.01313,1.449866,1.919189,32
1.444313,1.559319,2.018821,1.894977,32
1.855099,1.935622,1.870036,1.756684,32
1.944975,2.014963,1.949125,1.837987,32
1.968235,1.976039,1.432125,1.8882,32
1.975127,1.976181,1.445423,1.875834,32
1.83652,1.868553,1.835712,1.672728,32
1.8558,1.931976,1.874501,1.75417,32
1.447789,1.53875,2.008024,1.87076,32
2.050604,2.090412,1.538146,2.005485,32
1.836487,1.914298,1.872193,1.74287,32
1.85465,1.936751,1.876499,1.759872,32
1.717764,1.793696,1.756282,1.890892,32
1.446959,1.520919,2.00439,1.871448,32
1.836265,1.90902,1.852576,1.727791,32
1.849988,1.920493,1.860423,1.73699,32
1.963898,1.991396,1.435957,1.901918,32
1.730437,1.786178,1.755002,1.862898,32
1.817618,1.884469,1.838326,1.697865,32
1.823248,1.880529,1.847427,1.677847,32
1.947713,1.974953,1.434951,1.890309,32
1.97439,2.03128,1.447231,1.945756,32
1.832875,1.887409,1.844274,1.703569,32
1.844142,1.917626,1.869086,1.739523,32
1.734745,1.765697,1.753653,1.842581,32
1.969502,2.015361,1.434845,1.944958,32
1.817828,1.874713,1.86101,1.705979,32
1.844612,1.912823,1.866909,1.736098,32
1.438461,1.53916,2.005712,1.866935,32
1.96382,2.013731,1.440137,1.945295,32
1.840101,1.913933,1.856639,1.730994,32
1.851092,1.93193,1.85837,1.74201,32
1.450147,1.552222,2.023642,1.87135,32
1.734285,1.76596,1.755875,1.842695,32
1.837765,1.918918,1.852028,1.733721,32
1.822561,1.883797,1.828541,1.695901,32
2.000634,1.959583,1.487125,1.818388,32
1.733751,1.788287,1.763382,1.865331,32
1.827932,1.920279,1.858038,1.742048,32
1.842354,1.925433,1.862677,1.734708,32
1.743409,1.779419,1.7619,1.838768,32
1.451234,1.545367,2.005634,1.856152,32
1.837291,1.924222,1.863434,1.744533,32
1.851906,1.92594,1.86976,1.733507,32
1.456657,1.563344,2.026749,1.877442,32
1.767025,1.773728,1.77458,1.840938,32
1.852703,1.951349,1.885932,1.769044,32
1.862375,1.957921,1.891985,1.774881,32
1.760099,1.749979,1.780016,1.80701,32
1.457307,1.549273,2.023717,1.874249,32
1.915327,2.002358,1.938619,1.819724,32
1.83725,1.909248,1.87643,1.71525,32
1.985203,2.012008,1.444637,1.931611,32
1.978189,2.029357,1.448192,1.95988,32
1.84245,1.934601,1.866197,1.748862,32
1.830716,1.918168,1.861706,1.724643,32
1.98282,2.021585,1.449491,1.926522,32
1.986115,2.036239,1.455708,1.935444,32
1.832448,1.910287,1.847622,1.717987,32
1.830096,1.904938,1.847466,1.706964,32
1.743926,1.781573,1.763558,1.839101,32
1.758494,1.758454,1.769651,1.802015,32
1.922338,2.003562,1.939966,1.831184,32
1.838172,1.92286,1.849243,1.738361,32
1.448633,1.578637,2.020384,1.920681,32
1.568217,1.61165,2.090983,1.89943,32
1.849474,1.939125,1.883151,1.758466,32
1.82999,1.888901,1.859829,1.695593,32
1.451061,1.540717,2.006136,1.858249,32
1.98215,2.044133,1.450567,1.979495,32
1.855686,1.937457,1.863022,1.752294,32
1.846417,1.923097,1.866912,1.730806,32
1.487399,1.551165,2.023964,1.871604,32
1.454332,1.544551,2.007255,1.868312,32
1.859233,1.938221,1.864724,1.753423,32
1.834582,1.914632,1.860684,1.734465,32
2.018874,2.004504,1.478097,1.919575,32
1.456468,1.554163,2.008651,1.89476,32
1.848451,1.934043,1.871055,1.74935,32
1.829575,1.91137,1.86709,1.723362,32
1.727938,1.78612,1.758427,1.858705,32
1.450791,1.586678,2.0177,1.913081,32
1.846921,1.929519,1.869833,1.73628,32
1.858672,1.94251,1.871546,1.75099,32
1.721493,1.754204,1.759874,1.81416,32
1.732561,1.798102,1.758938,1.877364,32
1.859625,1.947503,1.883633,1.765888,32
1.84985,1.937134,1.86351,1.745172,32
1.716095,1.722646,1.761133,1.800069,32
1.7247,1.776245,1.756053,1.861548,32
1.84284,1.788789,1.629714,1.622442,32
1.854648,1.850876,1.594114,1.677328,32
1.82769,1.779685,1.60958,1.628233,32
1.852997,1.830426,2.113449,1.622907,32
2.278235,2.125852,2.282024,1.182325,32
1.842509,1.794342,1.608739,1.595875,32
1.852966,1.86893,1.610345,1.704876,32
1.850126,1.865907,1.599902,1.700603,32
1.864153,1.888017,1.600149,1.728902,32
1.848777,1.853033,1.614658,1.673412,32
1.85803,1.842473,1.609763,1.6452,32
1.856386,1.843236,1.617931,1.641741,32
1.844566,1.816346,1.608457,1.638963,32
1.852334,1.845053,1.614439,1.646674,32
1.844956,1.852593,1.627616,1.670039,32
1.856858,1.868762,1.608381,1.704753,32
1.929699,1.958218,1.686639,1.809333,32
1.889856,1.914652,1.636584,1.764453,32
1.849515,1.862427,1.614253,1.679948,32
1.853312,1.874616,1.601128,1.715862,32
1.88478,1.915875,1.639034,1.783204,32
1.920125,1.947328,1.676748,1.811804,32
1.861249,1.865892,1.601987,1.689989,32
1.857909,1.850009,2.118644,1.630495,32
1.856744,1.849791,1.606361,1.668318,32
1.840892,1.834809,1.623086,1.653322,32
1.844947,1.833913,1.619844,1.639507,32
1.855675,1.871535,1.60881,1.709588,32
1.852332,1.871538,1.611984,1.704346,32
1.849087,1.846523,1.60446,1.664118,32
1.847976,1.8454,1.616149,1.660323,32
1.85788,1.869686,1.631707,1.679066,32
1.853726,1.866305,1.630932,1.692023,32
1.866679,1.868598,1.62137,1.680327,32
1.855047,1.8782,1.629752,1.699867,32
1.848417,1.856447,1.630104,1.685915,32
1.850423,1.84399,1.594734,1.66674,32
1.857628,1.884443,1.605591,1.719482,32
1.871701,1.823561,1.639081,1.61782,32
1.91381,1.925838,1.656227,1.769183,32
1.879676,1.850908,1.626461,1.675574,32
1.909123,1.910605,1.652756,1.76172,32
1.880428,1.878337,1.63301,1.689578,32
1.910636,1.918142,1.653777,1.758297,32
1.898392,1.917075,1.645181,1.769969,32
1.91994,1.927602,1.669886,1.799178,32
1.932008,1.929807,1.679092,1.802881,32
1.931933,1.932792,1.680537,1.804412,32
1.928428,1.931252,1.686651,1.784028,32
1.945476,1.921013,1.694617,1.784146,32
1.957285,1.983138,1.709265,1.8548,32
1.979668,1.993162,1.731322,1.875441,32
1.928978,1.930736,1.677113,1.78087,32
1.889243,1.855894,1.620205,1.652474,32
1.886745,1.867713,1.634559,1.679663,32
1.878576,1.854737,1.622517,1.66422,32
1.885687,1.880308,1.633002,1.699127,32
1.906304,1.918721,1.644767,1.737319,32
1.888503,1.891824,1.648277,1.684069,32
1.877695,1.870386,1.63577,1.682311,32
1.882562,1.888111,1.627714,1.697524,32
1.875576,1.881469,1.63347,1.692587,32
1.873047,1.888085,1.628363,1.70056,32
1.880997,1.89047,1.631321,1.694285,32
1.848374,1.804664,1.626181,1.60825,32
1.868713,1.875656,1.626356,1.684442,32
1.861318,1.849376,1.612671,1.664202,32
1.879915,1.895903,1.636947,1.712131,32
1.894535,1.913699,1.63505,1.748125,32
1.942137,1.967281,1.696837,1.828096,32
1.899924,1.911898,1.643928,1.729522,32
1.889398,1.889413,1.635189,1.712788,32
1.882335,1.890674,1.637297,1.688488,32
1.864065,1.851379,1.628095,1.650382,32
1.859985,1.858752,1.631711,1.67783,32
1.877906,1.894402,1.632087,1.69842,32
1.880208,1.891266,1.641329,1.735617,32
1.871734,1.885916,1.619201,1.708298,32
1.875408,1.89832,1.640727,1.725873,32
1.868512,1.888262,1.641909,1.703931,32
1.85741,1.85654,1.634053,1.668261,32
1.875426,1.892058,1.6356,1.704136,32
1.872597,1.874038,1.617312,1.685712,32
1.872559,1.888628,1.638841,1.703647,32
1.856934,1.858477,1.638126,1.669471,32
1.896855,1.92081,1.645379,1.777511,32
1.699688,1.739309,1.035586,1.65863,32
1.047703,1.099173,1.726082,1.50627,32
1.569903,1.53732,1.623604,1.270508,32
1.66146,1.715901,1.676199,1.528979,32
1.540419,1.607358,1.546656,1.392271,32
1.713066,1.701453,1.019515,1.598084,32
1.03324,1.182919,1.744188,1.620118,32
1.570718,1.604348,1.550538,1.382542,32
1.518466,1.55827,1.525464,1.339262,32
1.695205,1.73169,1.019698,1.651783,32
1.707613,1.713896,1.024427,1.606633,32
1.541353,1.536678,1.533768,1.293973,32
1.588895,1.572799,1.627485,1.343487,32
1.788165,1.65755,1.134071,1.534087,32
1.682148,1.688842,1.020094,1.592112,32
1.553178,1.62048,1.5709,1.415561,32
1.646288,1.699751,1.661426,1.505913,32
1.696955,1.741644,1.031499,1.676408,32
1.70921,1.716498,1.023487,1.612082,32
1.556617,1.621373,1.550084,1.410744,32
1.540918,1.583234,1.53828,1.361484,32
1.696451,1.735527,1.031487,1.638236,32
1.411217,1.514211,1.435924,1.690206,32
1.566345,1.630933,1.574845,1.426494,32
1.540111,1.605988,1.569248,1.394178,32
1.731473,1.677817,1.060012,1.57787,32
1.033073,1.180958,1.746521,1.621252,32
1.55053,1.560338,1.544288,1.329982,32
1.544636,1.612551,1.56585,1.406411,32
1.691293,1.748344,1.035792,1.685501,32
1.695048,1.750005,1.034017,1.696716,32
1.547967,1.607235,1.57007,1.406813,32
1.544242,1.598387,1.554107,1.384363,32
1.08688,1.055683,1.748637,1.499544,32
1.694055,1.74537,1.035841,1.688097,32
1.538907,1.563531,1.544887,1.338764,32
1.542415,1.503017,1.532685,1.239574,32
1.691328,1.730645,1.025555,1.672973,32
1.682217,1.736806,1.03496,1.682422,32
1.504514,1.539569,1.5495,1.328634,32
1.550321,1.608241,1.576594,1.406261,32
1.703911,1.680119,1.024147,1.607507,32
1.036323,1.169221,1.749263,1.625256,32
1.630485,1.62607,1.638401,1.406706,32
1.540891,1.606413,1.566938,1.403248,32
1.704481,1.741434,1.031445,1.676991,32
1.6952,1.75379,1.033704,1.688582,32
1.524482,1.571821,1.549166,1.364374,32
1.540349,1.592469,1.567024,1.380549,32
1.189754,1.044229,1.785149,1.480753,32
1.684823,1.747986,1.040279,1.687461,32
1.561303,1.488072,1.543572,1.204267,32
1.525275,1.448713,1.54705,1.166266,32
1.045666,1.215522,1.75856,1.664933,32
1.686048,1.725383,1.055922,1.640345,32
1.099107,1.077194,1.746485,1.464199,32
1.092979,1.038906,1.704471,1.442744,32
1.19699,1.017251,1.780882,1.411672,32
1.916808,1.94571,1.660194,2.054233,36
1.860074,1.876786,2.116248,1.974791,36
1.849024,1.856996,1.570901,1.95189,36
1.860723,1.793373,1.605877,1.876719,36
1.876995,1.815166,1.588393,1.894875,36
1.900845,1.875643,1.627696,1.98966,36
1.856302,1.843569,1.599358,1.935517,36
1.856926,1.845997,1.621733,1.904215,36
1.857879,1.815858,1.624437,1.888957,36
1.895432,1.830061,1.655742,1.910577,36
1.861206,1.795649,1.640015,1.873924,36
1.86392,1.838568,1.599098,1.936634,36
1.899039,1.847975,1.609074,1.960645,36
1.89434,1.868758,1.617339,1.975808,36
1.874247,1.852065,1.601522,1.955253,36
1.883518,1.837793,1.577369,1.920001,36
1.884662,1.851444,1.614275,1.915412,36
1.897676,1.800104,1.625356,1.796423,36
1.918348,1.852737,1.606267,1.871766,36
1.91278,1.90947,1.608875,1.956914,36
1.918586,1.869644,1.629245,1.973598,36
1.914163,1.861825,1.628124,1.953616,36
1.890279,1.86999,1.578616,1.93694,36
1.869121,1.88004,1.586224,1.952425,36
1.884086,1.895412,1.597602,2.022672,36
1.893918,1.857548,1.600086,1.899997,36
1.916908,1.820461,1.626771,1.821981,36
1.869973,1.874218,1.615776,1.945569,36
1.88968,1.847398,1.587362,1.906712,36
1.879573,1.840505,1.588702,1.92952,36
1.865537,1.858235,1.584616,1.972331,36
1.88426,1.869764,1.598213,1.935956,36
1.863141,1.846354,1.582043,1.955117,36
1.867624,1.865278,1.57246,1.969921,36
1.891066,1.864066,1.596308,1.945775,36
1.873225,1.816171,1.630915,1.859232,36
1.883046,1.823003,1.624561,1.860883,36
1.910772,1.875803,1.627213,1.981896,36
1.879641,1.836163,1.606388,1.938532,36
1.932801,1.869098,1.65042,1.972146,36
1.931477,1.825624,1.63556,1.899645,36
1.953677,1.851027,1.634552,1.911061,36
1.96358,1.852024,1.656229,1.920879,36
1.965316,1.85142,1.664344,1.902405,36
1.956736,1.820332,1.666597,1.88056,36
1.955945,1.855709,1.671183,1.940863,36
1.968442,1.879832,1.669411,1.938326,36
1.965091,1.883069,1.671219,1.959982,36
1.967852,1.82995,1.68979,1.866753,36
1.944183,1.881597,1.666908,1.979052,36
1.929142,1.86102,1.651006,1.946181,36
1.955917,1.879374,1.688115,1.972062,36
1.945108,1.890082,1.671878,1.988852,36
1.943676,1.864122,1.646941,1.927707,36
1.909496,1.845699,1.633978,1.940688,36
1.912289,1.868197,1.636754,1.973294,36
1.922957,1.866629,1.668643,1.98851,36
1.934022,1.849237,1.676771,1.950951,36
1.961575,1.890251,1.691139,1.992696,36
1.950332,1.867404,1.682859,1.972734,36
1.956832,1.854375,1.661438,1.887126,36
1.93276,1.856057,1.676127,1.959948,36
1.967335,1.849901,1.671985,1.823882,36
1.937587,1.827888,1.689613,1.904977,36
1.95892,1.876654,1.668538,1.963169,36
1.952168,1.843901,1.681293,1.910362,36
2.003109,1.878092,1.664709,1.981768,36
1.974316,1.877121,1.679637,2.009696,36
2.029515,1.880487,1.698142,1.949332,36
2.007387,1.896959,1.666043,1.958805,36
1.973417,1.815203,1.752509,1.769749,36
1.998429,1.878406,1.686792,1.975675,36
2.159578,1.990729,2.310191,1.579743,36
1.997007,1.834915,1.687984,1.71861,36
1.949431,1.866868,1.649524,1.906137,36
1.938375,1.817855,1.666893,1.875037,36
1.932197,1.846505,1.64229,1.910683,36
2.674088,2.630055,2.669762,2.512718,36
2.231908,2.042215,2.285823,1.562536,36
1.944299,1.882785,1.664489,2.01077,36
1.95709,1.833866,1.693407,1.946501,36
1.995037,1.892134,1.701184,1.989779,36
1.984757,1.862471,1.717181,1.953096,36
1.961086,1.875662,1.674662,1.947322,36
1.955806,1.887988,1.687479,2.002382,36
1.948644,1.878892,1.684551,1.977809,36
1.957467,1.842142,1.687039,1.971057,36
1.955337,1.890034,1.685135,1.994395,36
1.962498,1.859448,1.690499,1.963625,36
1.959343,1.861691,1.680164,1.95259,36
1.977992,1.895312,1.705059,1.996471,36
1.997308,1.893887,1.711619,1.988896,36
1.979235,1.868688,1.678264,1.944533,36
1.976874,1.903473,1.67099,1.989398,36
1.992291,1.882257,1.700426,1.94251,36
1.963225,1.87886,1.685879,1.981463,36
1.9389,1.807424,1.663001,1.866973,36
1.93021,1.8144,1.66711,1.882392,36
1.92749,1.864458,1.644546,1.969405,36
1.9453,1.819963,1.809194,1.586313,36
1.918151,1.842441,1.649856,1.963693,36
1.932753,1.912105,1.66479,2.051991,36
1.89169,1.843946,1.619213,1.928422,36
1.947159,1.910292,1.681118,2.0415,36
2.674681,2.630123,2.670316,2.505978,36
1.932158,1.869437,1.671568,1.98716,36
1.906207,1.814745,1.650961,1.905101,36
1.922775,1.876806,1.657511,1.995367,36
1.89522,1.846921,2.112006,1.898962,36
1.574938,1.579883,2.088069,2.065634,36
1.593608,1.569806,2.099016,2.060521,36
1.837844,1.919424,1.876003,1.968632,36
1.85156,1.931877,1.871453,1.973997,36
1.534682,1.523889,1.995745,2.01157,36
1.54104,1.506036,2.018717,2.007209,36
1.834605,1.906146,1.849795,1.956908,36
1.821306,1.896146,1.849437,1.957197,36
1.616334,1.513875,2.069121,2.01096,36
1.523332,1.520762,2.048133,2.042865,36
1.816081,1.860931,1.825991,1.922276,36
1.815574,1.855603,1.817723,1.904199,36
1.680212,1.499889,1.979586,1.938307,36
1.441465,1.508441,1.961655,2.059561,36
1.81138,1.862653,1.832996,1.926685,36
1.804876,1.855456,1.820719,1.92899,36
1.584788,1.49449,1.98115,1.992897,36
1.435477,1.499455,1.974689,2.086948,36
1.831377,1.866712,1.806548,1.94198,36
1.818241,1.870824,1.786501,1.944189,36
1.576366,1.472904,1.987534,1.962813,36
1.499805,1.454226,1.982884,1.994039,36
1.825747,1.907821,1.856074,1.961369,36
1.828055,1.90257,1.841697,1.950962,36
1.519601,1.526755,2.002071,2.018781,36
1.607188,1.494651,2.058215,1.983269,36
1.835704,1.895587,1.820251,1.952298,36
1.820189,1.890556,1.810747,1.947172,36
1.529547,1.507912,1.975882,2.012691,36
1.529452,1.487618,2.013569,1.997613,36
1.822233,1.906107,1.828513,1.960831,36
1.819591,1.90285,1.832041,1.963473,36
1.733964,1.542542,2.046672,1.959673,36
1.573426,1.50986,2.064524,2.001452,36
1.818724,1.898889,1.828937,1.956778,36
1.826443,1.911455,1.819482,1.974196,36
1.63742,1.548283,2.086785,2.021719,36
1.568426,1.551384,2.069105,2.040619,36
1.842882,1.916889,1.843549,1.963875,36
1.836125,1.93055,1.837005,1.9849,36
1.530906,1.553762,2.005762,2.03221,36
1.560271,1.527629,2.040579,2.014597,36
1.828261,1.923993,1.84289,1.981175,36
1.832783,1.933958,1.837926,1.996784,36
1.608687,1.542048,2.026924,2.022013,36
1.518145,1.517855,2.020722,2.004402,36
1.846335,1.936399,1.84322,1.990649,36
1.842244,1.937738,1.851309,2.000031,36
2.667279,2.702238,2.669295,2.598536,36
2.664891,2.704822,2.668531,2.600224,36
1.542698,1.503399,2.004067,2.009536,36
1.542338,1.483476,2.007574,1.98051,36
1.825852,1.895171,1.829926,1.94104,36
1.818408,1.887252,1.830572,1.940653,36
1.520954,1.511512,2.024088,2.029579,36
1.776736,1.769258,1.784177,2.043013,36
1.819782,1.865692,1.827169,1.916057,36
1.818709,1.865362,1.838851,1.918031,36
1.698804,1.511018,2.003467,1.939445,36
1.538581,1.472431,2.05007,1.998071,36
