@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.601151,1.863809,1.846315,1.861304,1.868539,1.900932,1.507144,1.959618,1.793327,1.808329,1.552395,1.63522,1.828129,1.532697,1.502671,1.660545,1.933947,1.545121,10
1.633676,1.921926,1.983617,1.947347,1.931517,1.925,1.613195,1.971035,1.890431,1.900517,1.665001,1.683018,1.50974,1.678972,1.569989,1.690721,2.008752,1.677948,10
1.069573,1.475934,1.462337,1.460118,1.723572,1.479309,1.040775,1.526522,1.945213,1.941065,1.016526,1.094883,1.884793,1.396045,1.768645,1.109986,1.56131,1.021166,10
1.057151,1.430145,1.473444,1.439933,1.751386,1.448465,1.020857,1.50051,1.958995,1.998638,1.021721,1.069786,1.835072,1.44673,1.765232,1.063024,1.551712,1.049844,10
1.583248,1.82371,1.799085,1.828241,1.867778,1.874497,1.473391,1.943256,1.763572,1.822526,1.519247,1.601692,1.79111,1.530638,1.483366,1.63431,1.912688,1.518798,10
1.582502,1.848225,1.835849,1.845062,1.866293,1.882185,1.492413,1.944485,1.795768,1.816431,1.535453,1.611165,1.80105,1.537715,1.493668,1.641018,1.920557,1.531459,10
1.279364,1.625478,1.57335,1.598826,1.833834,1.643703,1.220402,1.68913,2.034943,2.025648,1.195929,1.304927,2.029352,1.497174,1.873407,1.322568,1.686874,1.182881,10
1.091673,1.453518,1.455519,1.444636,1.74925,1.483825,1.020612,1.534756,1.956192,1.978415,1.012601,1.110315,1.886123,1.41083,1.762613,1.111052,1.549702,1.019884,10
1.782319,1.99329,1.975933,1.996877,2.048933,2.042382,1.68133,2.107708,1.961275,2.020744,1.722729,1.794329,1.975911,1.751604,1.699371,1.826236,2.078096,1.724342,10
1.57143,1.833093,1.825514,1.832867,1.867848,1.873549,1.47116,1.934601,1.803454,1.825076,1.521349,1.604386,1.809828,1.531792,1.488367,1.627874,1.906089,1.516954,10
1.08346,1.429068,1.474469,1.437244,1.745297,1.471354,1.005396,1.516706,1.940432,1.976247,1.025006,1.114614,1.859969,1.426559,1.721682,1.098719,1.548884,1.039294,10
1.320336,1.623027,1.666878,1.635005,1.915481,1.652373,1.271846,1.693593,2.107644,2.143034,1.283652,1.341172,1.997601,1.629013,1.91535,1.323604,1.729218,1.301017,10
1.569058,1.821088,1.820937,1.827253,1.858182,1.86768,1.461409,1.930231,1.77226,1.807357,1.518633,1.600392,1.7951,1.517716,1.473859,1.620456,1.901438,1.517945,10
1.621559,1.883542,1.863608,1.886611,1.881325,1.925538,1.522305,1.976842,1.809424,1.812962,1.574775,1.671494,1.857665,1.527977,1.52299,1.681305,1.946671,1.560947,10
1.060244,1.495055,1.505191,1.501338,1.698341,1.485695,1.063374,1.518196,1.938203,1.916154,1.062494,1.125041,1.858179,1.364338,1.773366,1.104658,1.57834,1.066847,10
1.064901,1.48956,1.494345,1.494848,1.760304,1.487941,1.057799,1.5173,2.001751,1.982561,1.045942,1.125423,1.836499,1.420102,1.815904,1.090777,1.566167,1.050524,10
1.568691,1.812882,1.800146,1.82127,1.861063,1.868202,1.451905,1.92878,1.771373,1.813689,1.508522,1.602644,1.799617,1.512709,1.473611,1.620378,1.897136,1.504208,10
1.575097,1.832956,1.834881,1.83986,1.869029,1.881515,1.466385,1.934494,1.802282,1.813389,1.527363,1.623439,1.819786,1.520053,1.487944,1.629895,1.904279,1.518687,10
1.013761,1.445885,1.50007,1.463884,1.684768,1.427548,1.041288,1.475221,1.910514,1.928461,1.043389,1.040552,1.781448,1.395828,1.748521,1.039612,1.566053,1.078895,10
1.036556,1.433479,1.48084,1.448632,1.738821,1.437753,1.025886,1.488383,1.951979,1.984227,1.026263,1.055026,1.814241,1.4384,1.770277,1.045359,1.554068,1.058497,10
1.543513,1.788733,1.812144,1.809139,1.856475,1.846018,1.42485,1.904197,1.778225,1.819077,1.499877,1.587195,1.767594,1.508121,1.465945,1.5874,1.876578,1.50198,10
1.47254,1.811049,1.876826,1.861163,1.852381,1.805647,1.472109,1.839359,1.849282,1.839565,1.538291,1.551872,1.570949,1.552095,1.548583,1.517441,1.899487,1.554992,10
1.118186,1.50697,1.503723,1.509243,1.753169,1.532757,1.058128,1.557107,1.976788,1.9517,1.069675,1.197224,1.919669,1.386088,1.781009,1.155962,1.576749,1.055301,10
1.095027,1.462311,1.50886,1.485777,1.763862,1.502,1.028924,1.523634,1.983508,1.985844,1.062611,1.174442,1.867748,1.416185,1.763261,1.11055,1.561094,1.063434,10
1.586987,1.830263,1.814451,1.852808,1.873095,1.890606,1.470389,1.942854,1.777937,1.81738,1.535791,1.639067,1.804364,1.505852,1.502583,1.635575,1.913763,1.527816,10
1.566475,1.844592,1.851221,1.858809,1.85673,1.880693,1.479048,1.928157,1.809169,1.807223,1.542325,1.626506,1.803175,1.50786,1.505678,1.623609,1.912972,1.53486,10
1.084877,1.442082,1.474026,1.45141,1.739107,1.483089,1.005681,1.523141,1.935542,1.955709,1.027976,1.132161,1.870971,1.400134,1.726387,1.106465,1.548794,1.034238,10
1.322204,1.685274,1.757213,1.736478,1.501892,1.663232,1.339813,1.7276,1.760036,1.797221,1.410376,1.366605,1.831746,1.143503,1.768643,1.365396,1.794721,1.441961,10
1.559491,1.807488,1.795796,1.820617,1.860067,1.864815,1.441465,1.918984,1.784033,1.820008,1.502776,1.603469,1.798921,1.503893,1.478425,1.611435,1.890409,1.496354,10
1.583382,1.843106,1.838508,1.85373,1.868696,1.894222,1.472975,1.94099,1.812088,1.816413,1.537744,1.643893,1.832662,1.509716,1.499382,1.641225,1.911447,1.52392,10
1.390293,1.790827,1.824716,1.838291,1.512676,1.750004,1.431517,1.796079,1.784976,1.752101,1.495823,1.473939,1.890176,1.114836,1.832807,1.457295,1.861323,1.50825,10
1.125292,1.481216,1.520213,1.519,1.763466,1.531558,1.043176,1.549168,1.972062,1.973802,1.095743,1.220542,1.905965,1.383322,1.780111,1.136125,1.576778,1.093402,10
1.565439,1.820535,1.842345,1.840379,1.861879,1.875935,1.451122,1.92124,1.799349,1.808655,1.52854,1.629054,1.80774,1.505126,1.485038,1.616689,1.89635,1.520709,10
1.573024,1.826173,1.834753,1.845471,1.865484,1.883346,1.457121,1.929541,1.797575,1.809409,1.530928,1.636099,1.8153,1.50281,1.491691,1.624706,1.901434,1.520883,10
1.069528,1.43317,1.480982,1.442809,1.770536,1.445673,1.049484,1.506086,1.963036,2.022392,1.038263,1.058557,1.775082,1.496846,1.764626,1.073828,1.57027,1.077561,10
1.103369,1.445784,1.446322,1.443465,1.742857,1.477626,1.035735,1.543239,1.914937,1.973509,1.027377,1.095317,1.868577,1.426773,1.744573,1.12076,1.568335,1.049116,10
1.587189,1.807095,1.795796,1.802626,1.88492,1.856495,1.476757,1.943904,1.763113,1.863613,1.512701,1.566554,1.764456,1.58967,1.476283,1.632059,1.915313,1.52757,10
1.571421,1.812362,1.812985,1.805956,1.868324,1.847585,1.478281,1.932932,1.759869,1.839705,1.515058,1.556616,1.767865,1.578594,1.471255,1.619682,1.91292,1.530276,10
1.128499,1.447066,1.460528,1.432753,1.778855,1.483718,1.055395,1.554025,1.947739,2.017939,1.035858,1.098851,1.862583,1.49525,1.743411,1.143473,1.578939,1.060853,10
1.127189,1.462411,1.457003,1.444995,1.748613,1.489798,1.058305,1.560867,1.920189,1.979433,1.036914,1.097281,1.883493,1.445473,1.747496,1.148834,1.581262,1.061197,10
1.601606,1.818072,1.807729,1.808965,1.890715,1.866104,1.491494,1.957044,1.766556,1.868211,1.524992,1.574744,1.784117,1.603795,1.481952,1.647164,1.926696,1.540879,10
1.596233,1.823224,1.817114,1.810141,1.893314,1.862827,1.49612,1.953998,1.781808,1.872909,1.525978,1.568136,1.786414,1.613227,1.486904,1.643628,1.926907,1.542196,10
1.015771,1.441852,1.502862,1.462876,1.692293,1.42695,1.041628,1.475625,1.919506,1.939923,1.046346,1.04265,1.788745,1.406691,1.756683,1.036068,1.567,1.083707,10
1.092135,1.442415,1.445082,1.447906,1.747217,1.481987,1.016361,1.531026,1.942092,1.980027,1.017829,1.116366,1.876176,1.404782,1.759766,1.105284,1.553064,1.027961,10
1.556858,1.80742,1.80827,1.82279,1.852303,1.861677,1.443407,1.917957,1.775778,1.808293,1.508834,1.600955,1.787842,1.499677,1.475648,1.60687,1.891242,1.505945,10
1.594538,1.853265,1.845184,1.868501,1.865067,1.907095,1.486296,1.948846,1.817949,1.815823,1.554912,1.658035,1.83657,1.506827,1.519681,1.650059,1.905231,1.541004,10
1.024173,1.440466,1.519137,1.464824,1.745966,1.419309,1.066714,1.473955,1.961396,2.003944,1.062898,1.027753,1.773101,1.493803,1.786052,1.029559,1.581147,1.113425,10
1.110032,1.452166,1.44767,1.443349,1.747011,1.490596,1.024733,1.549783,1.930781,1.970744,1.019283,1.115862,1.894156,1.411402,1.746569,1.130248,1.558295,1.0299,10
1.567711,1.791673,1.773365,1.803738,1.868357,1.852735,1.447916,1.926396,1.754074,1.842315,1.498425,1.577646,1.768764,1.537791,1.47459,1.612102,1.897884,1.504192,10
1.560928,1.798016,1.790105,1.803881,1.861923,1.854891,1.441666,1.922379,1.766341,1.821137,1.495884,1.583212,1.788504,1.525156,1.463872,1.609995,1.889282,1.495987,10
1.08312,1.425592,1.466706,1.434367,1.744497,1.462655,1.014159,1.518658,1.928451,1.981431,1.02571,1.092782,1.845024,1.435634,1.728395,1.093468,1.554812,1.050418,10
1.036379,1.438053,1.482477,1.449726,1.754383,1.435343,1.038485,1.487481,1.968938,2.002648,1.027684,1.045913,1.802792,1.466168,1.785025,1.044167,1.559402,1.062836,10
1.588413,1.811522,1.779779,1.823067,1.881436,1.874937,1.466488,1.945383,1.765245,1.846483,1.514948,1.604759,1.795885,1.541341,1.492507,1.634725,1.912296,1.515017,10
1.571827,1.822989,1.813959,1.826481,1.853313,1.869073,1.465932,1.933846,1.765761,1.804364,1.518279,1.59911,1.798385,1.516249,1.472471,1.625643,1.905639,1.516489,10
1.131758,1.552377,1.595853,1.557527,1.619092,1.499864,1.184647,1.514372,1.840681,1.881096,1.185253,1.09602,1.82064,1.365985,1.750237,1.171452,1.678255,1.234365,10
1.164538,1.527225,1.439145,1.483612,1.765186,1.538588,1.111239,1.607817,1.959217,1.981342,1.046952,1.140829,1.954178,1.435275,1.818331,1.206592,1.60668,1.044289,10
1.498605,1.75352,1.760093,1.755406,1.757654,1.788918,1.406339,1.86595,1.582894,1.661408,1.455098,1.487186,1.873329,1.454351,1.512963,1.547988,1.844321,1.474159,10
1.500809,1.777467,1.791391,1.79325,1.744252,1.801537,1.427039,1.873081,1.550558,1.607691,1.483188,1.515249,1.861648,1.414985,1.524261,1.552663,1.877318,1.499424,10
1.650571,1.895978,1.890483,1.911755,1.862247,1.927634,1.574488,1.999283,1.664774,1.730264,1.626052,1.660846,1.981244,1.554639,1.66483,1.696133,1.975814,1.637204,10
1.542484,1.800499,1.790957,1.823265,1.774006,1.83731,1.453261,1.910115,1.540609,1.620389,1.512706,1.561316,1.894706,1.425088,1.548815,1.591591,1.902027,1.523238,10
1.631125,1.897466,1.911036,1.919601,1.848832,1.917949,1.564481,1.986225,1.647014,1.691586,1.625451,1.65876,1.958177,1.520879,1.650089,1.678255,1.981877,1.636908,10
1.549005,1.828036,1.830988,1.837189,1.779414,1.838464,1.492883,1.91918,1.579205,1.64077,1.535011,1.550043,1.883526,1.456679,1.584742,1.594141,1.918804,1.552198,10
1.737922,1.992231,1.975917,1.992367,1.937466,2.005478,1.677878,2.076591,1.75558,1.795238,1.709791,1.742175,2.069208,1.621411,1.76706,1.777903,2.061735,1.7168,10
1.515566,1.793174,1.829221,1.831488,1.759643,1.822609,1.438693,1.889109,1.557494,1.608542,1.522883,1.560445,1.866775,1.412871,1.539367,1.565589,1.89171,1.537882,10
1.537285,1.821821,1.857823,1.861464,1.746089,1.848321,1.472006,1.904363,1.565904,1.589483,1.560993,1.588595,1.88525,1.415218,1.569184,1.588656,1.881327,1.574065,10
1.638932,1.895475,1.868715,1.895644,1.837107,1.919758,1.558906,1.995731,1.631543,1.682666,1.595942,1.643417,1.995866,1.485951,1.651181,1.681164,1.969075,1.60065,10
1.719397,1.94446,1.904062,1.957895,1.919766,1.986497,1.63157,2.057654,1.708389,1.789071,1.669579,1.72685,2.045172,1.593164,1.72453,1.76268,2.04031,1.673773,10
1.543073,1.822686,1.828585,1.845485,1.755702,1.842497,1.478861,1.915058,1.551506,1.601118,1.536628,1.567003,1.887529,1.407775,1.574386,1.591015,1.914244,1.549075,10
1.596937,1.907642,1.876453,1.884072,1.775823,1.896313,1.563194,1.965379,1.599428,1.585663,1.577462,1.611927,1.95593,1.468552,1.606226,1.673341,1.964587,1.570266,10
1.639219,1.996861,2.048107,2.026568,1.921952,1.939252,1.708548,1.983843,1.824699,1.798402,1.733046,1.684608,1.602054,1.693997,1.770574,1.697406,2.071114,1.756843,10
1.748542,2.033297,1.953867,1.982947,1.875685,2.028746,1.696732,2.096139,1.70993,1.677188,1.686036,1.75113,2.135246,1.552932,1.737373,1.821877,2.062809,1.662143,10
1.657069,1.996822,1.982797,1.983395,1.884532,1.950777,1.689057,2.008023,1.769601,1.735647,1.681669,1.671986,1.768018,1.619369,1.747914,1.720009,2.046225,1.686748,10
1.614701,1.94684,1.924076,1.922974,1.828695,1.906404,1.631278,1.976135,1.682709,1.66858,1.621425,1.612802,1.817667,1.565764,1.678677,1.683621,2.004731,1.626793,10
1.521196,1.857712,1.861501,1.854957,1.763386,1.835128,1.515394,1.896555,1.605815,1.589634,1.540558,1.551432,1.850901,1.471475,1.589306,1.592762,1.926986,1.544369,10
1.791042,2.115703,2.122438,2.124493,2.01476,2.073046,1.827672,2.120729,1.907815,1.869748,1.836123,1.825692,1.664419,1.761355,1.862126,1.851591,2.162844,1.84627,10
1.767593,2.073318,2.115832,2.118267,2.0687,2.050619,1.789694,2.092443,1.938612,1.930364,1.825508,1.817711,1.566764,1.795502,1.876562,1.804282,2.137629,1.849437,10
1.736621,2.015955,2.097382,2.082382,2.121355,2.024827,1.722239,2.055947,1.92094,1.925784,1.793224,1.813163,1.786359,1.849166,1.918816,1.769913,2.097738,1.817809,10
1.621077,1.908841,1.829267,1.890697,2.039427,1.928542,1.5518,1.987669,2.140858,2.140555,1.550334,1.639025,1.758664,1.718255,1.678133,1.676375,1.95667,1.542925,10
2.455895,2.64002,2.683341,2.676938,2.690626,2.675272,2.384747,2.576115,2.66649,2.659059,2.448302,2.497164,2.452973,2.435271,2.392869,2.472684,2.690309,2.463737,10
1.723378,2.010571,2.099295,2.074008,2.111694,2.01223,1.729013,2.036826,1.961122,1.957126,1.795164,1.792737,1.761131,1.877762,1.939226,1.755288,2.068346,1.823492,10
1.464293,1.758806,1.861326,1.820713,1.931991,1.793269,1.4298,1.802463,2.132084,2.134401,1.496488,1.559565,1.629913,1.614047,1.898722,1.475231,1.844926,1.509997,10
1.780884,2.016308,2.093379,2.070423,2.171182,2.06212,1.72422,2.073325,2.314542,2.319084,1.788152,1.862922,1.340926,1.867014,1.778213,1.790273,2.086298,1.794905,10
1.722446,2.030659,2.152068,2.121582,2.145454,2.008446,1.768156,2.034844,1.995029,2.010455,1.840564,1.799438,1.539861,1.914084,1.891958,1.740128,2.133676,1.884759,10
1.54511,1.81289,1.786588,1.810138,1.994866,1.840831,1.477297,1.906051,2.084892,2.130654,1.485905,1.544924,1.613595,1.703358,1.59891,1.579284,1.899578,1.497652,10
1.488536,1.839296,1.897552,1.886527,1.856793,1.802457,1.532616,1.854181,1.722957,1.738657,1.569297,1.524431,1.629629,1.577048,1.700799,1.513603,1.932531,1.604919,10
1.564405,1.85296,1.850178,1.858518,1.809483,1.857206,1.518067,1.929929,1.632148,1.670906,1.55182,1.571576,1.910909,1.481673,1.631376,1.605593,1.931537,1.56471,10
1.697917,1.950545,1.914151,1.940524,1.886187,1.967632,1.625217,2.04648,1.67701,1.724684,1.648513,1.689789,2.051531,1.547162,1.717325,1.737073,2.016164,1.653214,10
1.589145,1.829843,1.833473,1.833515,1.838957,1.855296,1.510225,1.950509,1.598194,1.704609,1.548899,1.561049,1.926277,1.546776,1.600036,1.628372,1.939259,1.575102,10
2.349833,2.503464,2.515613,2.514053,2.445554,2.555037,2.30406,2.577717,2.392936,2.363462,2.340643,2.339103,2.600175,2.316893,2.423866,2.369022,2.50427,2.357167,10
1.698603,1.969989,1.938724,1.962268,1.90245,1.96819,1.657588,2.0452,1.708196,1.748749,1.670179,1.686487,2.033506,1.58354,1.764892,1.733717,2.03615,1.68054,10
1.540012,1.829203,1.900543,1.884551,1.91565,1.836061,1.518435,1.894703,1.739024,1.795588,1.581785,1.57533,1.553944,1.627653,1.646754,1.564663,1.93428,1.618452,10
1.764963,2.099784,2.098559,2.140963,2.024968,2.051558,1.815802,2.112468,2.152161,2.159142,1.83949,1.791742,1.361731,1.752988,1.826354,1.810596,2.165572,1.872185,10
1.549347,1.823884,1.844474,1.862867,1.786039,1.861995,1.45988,1.917234,1.581723,1.608713,1.546855,1.612939,1.904857,1.408289,1.565975,1.599567,1.906979,1.550307,10
1.490177,1.741231,1.780201,1.755334,1.799447,1.76872,1.412913,1.863675,1.58889,1.70443,1.466807,1.469529,1.837599,1.530116,1.518028,1.535129,1.870101,1.499725,10
1.665094,1.932164,1.924466,1.930383,1.926216,1.959684,1.599019,2.005061,1.82073,1.803662,1.629931,1.70026,1.681923,1.614089,1.674381,1.717052,1.949385,1.624439,10
1.731781,2.033564,2.100731,2.089028,2.058069,2.018992,1.754351,2.052136,1.941421,1.934952,1.806426,1.787475,1.523716,1.814309,1.847193,1.765492,2.082025,1.8355,10
1.62128,1.867935,1.968981,1.908671,2.025571,1.883358,1.602913,1.937474,2.133264,2.210005,1.646234,1.629594,1.2353,1.80401,1.610007,1.629429,1.993083,1.685684,10
1.465291,1.76284,1.82095,1.797277,1.789123,1.764744,1.438836,1.840479,1.623887,1.695969,1.494195,1.477733,1.594834,1.511291,1.534869,1.508543,1.876699,1.529365,10
1.805505,2.099577,2.171962,2.16622,2.171806,2.086486,1.830179,2.116112,1.97313,1.9638,1.884803,1.868048,1.75808,1.937605,2.0253,1.837102,2.148857,1.916816,10
1.568614,1.879688,1.892327,1.891962,1.860213,1.864391,1.566045,1.925889,1.722301,1.740462,1.587392,1.578448,1.668289,1.574685,1.6746,1.6063,1.939117,1.608337,10
1.61919,1.90073,1.884817,1.901961,1.847111,1.905502,1.571235,1.976254,1.670949,1.703899,1.598839,1.625314,1.947576,1.513784,1.679494,1.658244,1.97045,1.607792,10
1.505355,1.818594,1.838443,1.845127,1.760679,1.821452,1.466473,1.880912,1.584709,1.597689,1.524259,1.548891,1.860523,1.410361,1.592141,1.55145,1.896365,1.535601,10
1.603432,1.9034,1.897492,1.910899,1.853417,1.896604,1.57786,1.960532,1.69204,1.70823,1.603577,1.617647,1.96294,1.526945,1.714124,1.638632,1.972723,1.614404,10
1.776973,2.024601,2.07506,2.064061,2.080015,2.038769,1.744321,2.097421,1.839972,1.890411,1.8025,1.797629,1.808775,1.844006,1.8784,1.814786,2.088664,1.833531,10
1.606013,1.910286,1.914466,1.917676,1.894395,1.892255,1.602008,1.958774,1.751568,1.779706,1.616534,1.60753,1.803784,1.602699,1.721061,1.638581,1.985501,1.636945,10
1.708301,2.004691,1.994446,2.006984,1.984824,1.984746,1.706856,2.0446,1.850939,1.86231,1.711558,1.71222,1.849389,1.690533,1.826203,1.736646,2.063336,1.726358,10
1.552804,1.844687,1.846065,1.847806,1.823611,1.840743,1.520719,1.918221,1.647946,1.698748,1.544391,1.545807,1.863596,1.520866,1.636028,1.591347,1.930566,1.564159,10
1.466936,1.783376,1.805541,1.801536,1.75674,1.782449,1.434626,1.846928,1.595613,1.619695,1.480481,1.496197,1.773186,1.432595,1.553614,1.515508,1.868157,1.495612,10
1.558172,1.859632,1.863171,1.866,1.851861,1.853377,1.534218,1.919841,1.702063,1.73004,1.556223,1.566399,1.786452,1.542893,1.654055,1.595551,1.934964,1.572257,10
1.429457,1.757417,1.812425,1.800376,1.768241,1.762251,1.398758,1.811046,1.613393,1.622131,1.472591,1.495354,1.768695,1.439831,1.550613,1.476951,1.848894,1.488757,10
1.54975,1.844975,1.842939,1.84671,1.812078,1.843367,1.51269,1.916468,1.644909,1.682833,1.53968,1.552386,1.880327,1.497895,1.62497,1.592094,1.92483,1.554047,10
1.50985,1.835519,1.878805,1.869165,1.830792,1.821747,1.509701,1.87651,1.693022,1.707503,1.55425,1.549772,1.597321,1.530973,1.619889,1.551924,1.919112,1.577311,10
1.814308,2.067212,2.154551,2.120525,2.119491,2.08325,1.796415,2.109015,2.253108,2.268237,1.856454,1.87803,1.253083,1.852472,1.763718,1.83465,2.146959,1.874904,10
1.44057,1.757563,1.799234,1.790047,1.759109,1.764119,1.401988,1.822937,1.589773,1.613841,1.465667,1.487065,1.743943,1.432109,1.531924,1.48883,1.849094,1.482788,10
1.451399,1.769536,1.81051,1.802789,1.781584,1.773393,1.419115,1.830612,1.611868,1.633521,1.477885,1.496949,1.698819,1.456963,1.549678,1.496136,1.858191,1.496272,10
1.45369,1.761758,1.818424,1.807493,1.795737,1.778197,1.405646,1.830513,1.617165,1.641304,1.484506,1.515147,1.730017,1.465657,1.542706,1.498141,1.856283,1.502681,10
1.425937,1.740587,1.786818,1.771271,1.747343,1.746293,1.387466,1.811389,1.569368,1.607805,1.451316,1.463091,1.770445,1.437203,1.515085,1.477107,1.842215,1.472287,10
1.539298,1.837071,1.837427,1.839382,1.819643,1.83372,1.506294,1.906368,1.652357,1.691191,1.530898,1.540509,1.86407,1.51048,1.627324,1.579555,1.91852,1.546947,10
1.517196,1.824244,1.829713,1.832514,1.808718,1.820775,1.486675,1.887368,1.644805,1.671399,1.516458,1.531364,1.839754,1.48885,1.6188,1.557483,1.902649,1.530737,10
1.600953,1.906816,1.925084,1.922074,1.891774,1.88914,1.600656,1.954389,1.754683,1.783031,1.62177,1.610363,1.633089,1.60857,1.690284,1.639669,1.984475,1.645172,10
1.489842,1.792714,1.8047,1.80233,1.787011,1.793404,1.452793,1.865166,1.614301,1.655279,1.486975,1.499121,1.806313,1.472975,1.577724,1.532455,1.879999,1.504678,10
1.445227,1.762658,1.81184,1.800293,1.752195,1.764321,1.414937,1.827965,1.567601,1.603871,1.482001,1.486601,1.745242,1.4373,1.533672,1.493759,1.86234,1.505277,10
1.544447,1.866381,1.924933,1.905203,1.870052,1.838873,1.568849,1.903744,1.718385,1.760496,1.607158,1.563442,1.515775,1.615504,1.656047,1.583651,1.96612,1.644814,10
1.508808,1.811449,1.818473,1.820058,1.764896,1.810368,1.470817,1.884911,1.575758,1.615417,1.507737,1.518456,1.841008,1.445525,1.575445,1.55685,1.896599,1.52375,10
1.511329,1.787708,1.819185,1.816346,1.780854,1.81792,1.430975,1.883109,1.603391,1.648065,1.505877,1.550875,1.881214,1.437222,1.552034,1.558374,1.880434,1.5181,10
1.554986,1.817954,1.802135,1.815093,1.772474,1.849267,1.461052,1.92555,1.575126,1.623341,1.506868,1.567035,1.933783,1.42312,1.543232,1.610235,1.897298,1.508201,10
1.629097,1.907101,1.879616,1.897589,1.842572,1.915423,1.57267,1.985946,1.677844,1.701029,1.593664,1.634345,1.97685,1.506571,1.671285,1.675112,1.970005,1.595186,10
1.677134,1.950436,1.920064,1.94427,1.883563,1.960217,1.619897,2.025777,1.722963,1.738991,1.643382,1.688575,2.025727,1.538699,1.725542,1.717827,2.007008,1.643009,10
1.738002,2.064445,2.168898,2.145229,2.010824,2.021467,1.806339,2.058196,1.88627,1.894276,1.878174,1.797577,1.668804,1.802683,1.887196,1.770437,2.138082,1.922951,10
