@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.652835,2.091932,1.876804,1.826561,2.013667,2.025162,1.856058,2.075226,1.849311,1.737664,1.777276,2.174607,5
2.541184,1.953505,1.734294,1.636182,1.875208,1.893111,1.90243,1.934762,1.69029,1.581005,1.617746,2.032183,5
2.541158,1.936687,1.71697,1.626763,1.855865,1.87836,1.892267,1.915191,1.674125,1.56289,1.626981,2.010183,5
2.509649,1.915342,1.714657,1.557262,1.856054,1.846626,1.894557,1.897072,1.646063,1.559913,1.617434,1.984063,5
2.836196,2.200444,2.035303,2.238508,2.307179,2.250668,2.331638,2.325088,1.96017,2.029885,2.283532,2.343817,5
2.743375,2.724133,2.529192,2.555449,2.788137,2.702725,2.856085,2.773349,2.539579,2.524534,2.836837,2.784872,5
2.510817,1.919727,1.716166,1.545034,1.876186,1.863507,1.912378,1.89175,1.640392,1.563736,1.646301,1.980698,5
2.578827,1.978339,1.769491,1.619556,1.950597,1.950186,1.982513,1.94614,1.703255,1.6391,1.72819,2.031347,5
2.614546,2.041636,1.836027,1.724254,2.005258,2.009725,1.874415,2.026452,1.786712,1.71672,1.786241,2.104649,5
2.542338,1.912114,1.701087,1.604856,1.902845,1.897258,1.948583,1.920897,1.640578,1.597277,1.699776,1.986207,5
2.678698,2.039715,1.829889,1.719024,2.023688,2.037003,2.042424,2.010667,1.772686,1.717123,1.782117,2.093439,5
2.463009,1.853851,1.679177,1.501705,1.885019,1.827503,1.956861,1.901646,1.564406,1.586428,1.731672,1.946242,5
2.461926,1.878884,1.688121,1.525831,1.866093,1.834624,1.929844,1.894914,1.605091,1.569789,1.692468,1.951936,5
2.530516,1.874696,1.657093,1.614591,1.872991,1.864449,1.925542,1.915038,1.606289,1.57536,1.692731,1.971425,5
2.577347,1.912422,1.699433,1.607547,1.911789,1.911042,1.95597,1.923627,1.634122,1.603496,1.698968,1.992103,5
2.437935,1.844438,1.653941,1.504704,1.850364,1.817646,1.931022,1.893934,1.565231,1.559697,1.662987,1.941642,5
2.482408,1.787463,1.575751,1.552187,1.824462,1.795838,1.890319,1.868223,1.49602,1.516263,1.663661,1.914232,5
2.527584,1.828349,1.606436,1.598677,1.860304,1.847743,1.911438,1.898936,1.543542,1.551017,1.660326,1.950344,5
2.533257,1.850891,1.635967,1.600485,1.885816,1.863976,1.932545,1.92259,1.570778,1.581467,1.676545,1.969855,5
2.591164,1.956371,1.75246,1.610928,1.954005,1.947458,1.98507,1.949349,1.677485,1.643793,1.715092,2.022978,5
2.432428,1.772868,1.561138,1.619624,1.833501,1.78759,1.903686,1.911674,1.496728,1.543162,1.702608,1.933463,5
2.594816,1.973075,1.754969,1.679314,1.941609,1.954234,1.978165,1.967394,1.71697,1.646014,1.722981,2.038576,5
2.582383,1.928013,1.720274,1.617529,1.924186,1.917782,1.964136,1.931138,1.651739,1.616122,1.729398,2.000534,5
2.506238,1.85978,1.642143,1.584675,1.841169,1.838944,1.902039,1.888013,1.589124,1.544081,1.668174,1.95078,5
2.457403,1.879085,1.679518,1.530718,1.858051,1.842008,1.929068,1.897055,1.608816,1.566434,1.665102,1.95537,5
2.494997,1.887673,1.683354,1.546881,1.866195,1.855109,1.924402,1.897442,1.615476,1.567509,1.662598,1.961696,5
2.572728,1.997545,1.790652,2.139136,2.108029,2.065729,2.146304,2.203638,1.761512,1.853849,2.244719,2.202497,5
2.649323,1.973414,1.730801,2.029885,1.926257,1.961245,1.922632,1.936798,1.693258,1.585546,2.174343,2.036767,5
2.838483,2.280478,2.056051,1.897423,2.143197,2.189916,2.165599,2.105545,2.048012,1.919738,1.920086,2.145749,5
2.537357,1.923546,1.714007,1.587305,1.892932,1.894367,1.939816,1.914881,1.654092,1.591459,1.679668,1.987999,5
2.520083,1.935623,1.737559,1.609671,1.899158,1.890397,1.960035,1.939487,1.672209,1.612303,1.71628,2.008586,5
2.489318,1.888905,1.686861,1.529011,1.848758,1.843428,1.90992,1.882486,1.614647,1.551837,1.645152,1.956471,5
2.561765,1.953924,1.732557,1.632013,1.914162,1.940321,1.96214,1.939074,1.689528,1.616576,1.669154,2.0182,5
2.507741,1.929036,1.705055,1.531251,1.872569,1.900475,1.943781,1.893621,1.659948,1.588832,1.55585,1.95111,5
2.525407,1.957577,1.726295,1.552443,1.902065,1.934519,1.956667,1.904931,1.683734,1.602815,1.5527,1.973167,5
2.463926,1.877031,1.675057,1.508879,1.855189,1.848314,1.929183,1.890218,1.596816,1.556505,1.619581,1.958179,5
2.474749,1.909322,1.710541,1.514871,1.884817,1.882828,1.953636,1.892672,1.61869,1.572301,1.657203,1.97436,5
2.482482,1.899827,1.703658,1.507776,1.865243,1.862689,1.934485,1.878071,1.617866,1.561331,1.658451,1.955336,5
2.511436,1.917047,1.713144,1.540209,1.887336,1.890628,1.937588,1.890705,1.63475,1.573108,1.641971,1.972745,5
2.415649,2.141587,2.004013,1.948493,2.138573,2.094589,2.245883,2.15171,1.903488,1.906924,2.307427,2.179507,5
2.449566,1.834594,1.637796,1.504159,1.848099,1.82635,1.924684,1.877301,1.54302,1.544154,1.647945,1.933399,5
2.445043,2.039496,1.887837,1.78152,2.071596,2.017009,2.167822,2.098451,1.785915,1.821888,1.983152,2.113341,5
2.33568,1.834246,1.659837,1.595552,1.883871,1.827437,1.96921,1.914706,1.542304,1.589305,1.801363,1.950282,5
2.430183,1.850399,1.659198,1.499368,1.849051,1.823105,1.930636,1.886864,1.569261,1.555468,1.658119,1.939831,5
2.508819,1.894991,1.686012,1.544657,1.873285,1.880571,1.934662,1.889484,1.612445,1.565937,1.650329,1.965053,5
2.489642,1.902354,1.698044,1.523935,1.869353,1.876084,1.936524,1.892965,1.624925,1.567858,1.623594,1.967425,5
2.47185,1.914939,1.715482,1.519853,1.877587,1.884815,1.95307,1.90389,1.639844,1.582724,1.625778,1.977607,5
2.613703,2.118154,1.941768,2.118013,2.162048,2.127017,2.223441,2.22405,1.895816,1.908499,2.199826,2.24751,5
2.470467,1.909079,1.691668,1.467765,1.8403,1.851762,1.934535,1.837237,1.636767,1.571637,1.614713,1.867968,5
2.484817,1.845277,1.620722,1.522574,1.826821,1.831031,1.897858,1.854236,1.561975,1.536002,1.608587,1.896965,5
2.555815,1.952224,1.737625,1.539147,1.906931,1.926137,1.970316,1.888502,1.671282,1.612265,1.66469,1.954816,5
2.464908,1.855964,1.602932,1.745565,1.880352,1.875111,1.972638,1.984016,1.622412,1.651041,1.700017,1.947655,5
2.577383,1.928595,1.669353,1.923993,1.850111,1.89803,1.901268,1.847196,1.653436,1.548742,2.10135,1.897834,5
2.651902,1.992868,1.738243,2.02809,1.909127,1.961041,1.914227,1.906819,1.719582,1.582582,2.153734,1.996489,5
2.536662,1.830121,1.609472,1.612353,1.857993,1.841835,1.909676,1.899645,1.549965,1.551515,1.687454,1.949421,5
2.451213,1.819164,1.615839,1.575224,1.858024,1.813802,1.919305,1.92134,1.545635,1.568164,1.677012,1.952651,5
2.467922,1.834063,1.625104,1.606129,1.833633,1.806476,1.911722,1.912949,1.578102,1.556339,1.704569,1.948448,5
2.625065,1.978214,1.765741,1.668897,1.963862,1.970266,1.992098,1.966461,1.709336,1.657294,1.736993,2.042374,5
2.576763,1.970139,1.771245,1.607238,1.953899,1.945828,1.989382,1.94812,1.695827,1.647479,1.738104,2.023352,5
2.427679,1.8424,1.639158,1.568919,1.813,1.796165,1.90418,1.88866,1.584345,1.536694,1.68267,1.936208,5
2.695311,2.065917,1.849173,1.757081,2.021272,2.055137,2.043721,2.019853,1.807934,1.721861,1.790873,2.111756,5
2.503829,1.907687,1.70881,1.541357,1.887615,1.873841,1.942087,1.903886,1.63264,1.585336,1.678408,1.971223,5
2.716293,2.091205,1.892589,1.793952,2.086437,2.086965,1.977752,2.07544,1.834225,1.792438,1.880045,2.148016,5
2.454388,1.861499,1.661762,1.56889,1.844672,1.819411,1.923335,1.912092,1.603671,1.566798,1.687585,1.955902,5
2.572276,1.961885,1.745095,1.667544,1.91628,1.924969,1.953319,1.953619,1.710597,1.623603,1.70655,2.025743,5
2.546439,1.941983,1.736574,1.571723,1.906554,1.911213,1.9481,1.914416,1.666588,1.599976,1.670003,1.996675,5
2.535919,1.91823,1.70946,1.585311,1.89057,1.890539,1.939637,1.909659,1.646078,1.586966,1.695043,1.98272,5
2.515464,1.889953,1.677606,1.605377,1.862335,1.855536,1.92305,1.916751,1.631505,1.575094,1.68812,1.973227,5
2.555642,1.952889,1.741939,1.636839,1.912358,1.911912,1.951404,1.946467,1.6972,1.62055,1.697927,2.017303,5
2.517799,1.956888,1.77526,1.684479,1.947634,1.9249,1.850511,2.003199,1.703994,1.684757,1.822915,2.048597,5
2.502068,1.901198,1.68217,1.535123,1.851197,1.861073,1.923848,1.868112,1.632387,1.566492,1.649751,1.917157,5
2.493985,1.920658,1.7322,1.522706,1.894805,1.871034,1.948218,1.905023,1.644646,1.594226,1.690424,1.975574,5
2.563174,1.924435,1.694554,1.605507,1.897956,1.91522,1.95574,1.906709,1.655155,1.608437,1.673358,1.955132,5
2.672001,2.118946,1.908263,2.137859,2.160511,2.149339,2.206606,2.263114,1.911484,1.925173,2.08793,2.27424,5
2.627765,1.903268,1.651234,2.006663,1.921317,1.940573,1.936727,1.948626,1.61816,1.588532,2.145874,2.015951,5
2.416241,1.915146,1.706288,1.783207,1.957033,1.928147,2.022467,2.050325,1.674169,1.696096,1.799223,2.06462,5
2.443449,1.860628,1.67442,1.534782,1.854021,1.814137,1.935507,1.904914,1.593249,1.572276,1.712574,1.948868,5
2.497964,1.892934,1.680468,1.599793,1.851683,1.849271,1.912777,1.903865,1.634697,1.563534,1.687161,1.968015,5
2.497284,1.899874,1.694256,1.563218,1.862324,1.855201,1.918485,1.90273,1.634651,1.568994,1.661723,1.970115,5
2.479365,1.887947,1.690706,1.54008,1.864767,1.845174,1.930631,1.899755,1.618517,1.572806,1.682468,1.960084,5
2.268136,1.640122,1.399657,1.351641,1.548932,1.538142,1.614373,1.596817,1.311209,1.187977,1.631547,1.707824,5
2.218849,1.592553,1.350215,1.344939,1.487272,1.470757,1.572429,1.566771,1.274836,1.134163,1.617886,1.665853,5
2.401911,1.705661,1.447596,1.322633,1.72204,1.713091,1.769622,1.803621,1.393512,1.389079,1.122015,1.861455,5
2.42164,1.703308,1.450961,1.284492,1.695274,1.694496,1.72742,1.74288,1.383481,1.344813,1.11113,1.816538,5
2.217185,1.596036,1.334906,1.371431,1.487137,1.487765,1.574578,1.572843,1.275672,1.125333,1.613901,1.678163,5
2.247145,1.614642,1.363786,1.360179,1.520428,1.521908,1.620427,1.591994,1.296577,1.177174,1.641527,1.690351,5
2.491901,1.073664,0.638894,1.671594,1.071618,1.064509,1.187059,1.160301,0.452579,0.390954,1.748101,1.282616,5
2.441037,1.140873,0.770766,1.616093,1.050135,1.064689,1.189501,1.10854,0.592304,0.332406,1.754129,1.260441,5
2.253092,1.62916,1.362732,1.423223,1.520342,1.53154,1.600535,1.61265,1.314531,1.170128,1.651433,1.717369,5
2.294398,1.651113,1.395318,1.409711,1.559116,1.580376,1.650474,1.630262,1.340345,1.218831,1.661344,1.725375,5
2.4659,1.745409,1.481028,1.368354,1.72626,1.740661,1.73211,1.78942,1.433071,1.37753,1.076493,1.871847,5
2.463215,1.694289,1.433446,1.352575,1.696643,1.694887,1.722543,1.777728,1.379554,1.361667,1.092207,1.847753,5
2.196381,1.695767,1.39939,1.526323,1.615939,1.602908,1.652772,1.693487,1.387265,1.209945,1.662609,1.803391,5
2.240864,1.585943,1.326962,1.400808,1.491692,1.490615,1.595964,1.583657,1.274765,1.152088,1.658416,1.67248,5
2.446023,1.676377,1.401488,1.358275,1.708258,1.70988,1.74549,1.791868,1.357186,1.368931,1.10374,1.84729,5
2.456857,1.691085,1.432901,1.31958,1.688926,1.687367,1.703639,1.745373,1.366175,1.334883,1.079768,1.824444,5
2.207192,1.593196,1.332013,1.366583,1.485237,1.486524,1.581646,1.581398,1.279675,1.132922,1.603359,1.679614,5
2.267906,1.630256,1.382958,1.390632,1.513935,1.512919,1.58242,1.59316,1.318813,1.161501,1.623817,1.699928,5
2.44472,1.626549,1.330049,1.380362,1.659332,1.666257,1.685158,1.742292,1.295705,1.29639,1.099328,1.804601,5
2.441228,1.716495,1.466915,1.298376,1.726655,1.722333,1.752727,1.778635,1.39679,1.380345,1.099334,1.844739,5
2.274523,1.634944,1.387838,1.397827,1.522936,1.514546,1.584693,1.596894,1.326116,1.166977,1.619576,1.703709,5
2.205369,1.579725,1.338819,1.32505,1.481,1.463068,1.57791,1.560307,1.261795,1.128184,1.607147,1.653848,5
2.416536,1.705019,1.442331,1.329559,1.698726,1.692505,1.725409,1.765391,1.388063,1.354621,1.13264,1.839463,5
2.424372,1.658174,1.401301,1.314172,1.665841,1.653853,1.706627,1.749295,1.341768,1.328287,1.107448,1.811823,5
2.238951,1.656333,1.40484,1.437295,1.555281,1.526633,1.597235,1.635321,1.352255,1.187027,1.634279,1.738729,5
2.241831,1.594267,1.340847,1.362354,1.512178,1.512483,1.613807,1.583946,1.274283,1.162215,1.647834,1.672274,5
2.398685,1.729876,1.468989,1.305119,1.745832,1.721836,1.757401,1.789541,1.403459,1.37979,1.125153,1.86354,5
2.426186,1.702773,1.463473,1.276572,1.725263,1.700825,1.75741,1.780549,1.382014,1.385415,1.131334,1.839475,5
2.22065,1.584715,1.327483,1.381728,1.484427,1.476173,1.568062,1.568036,1.261438,1.121219,1.64716,1.667193,5
2.235818,1.570712,1.314682,1.362733,1.467398,1.471632,1.560476,1.541072,1.240108,1.099413,1.633719,1.644268,5
2.435733,1.726002,1.474463,1.314082,1.716045,1.696742,1.734119,1.778773,1.410575,1.36958,1.123995,1.854661,5
2.441394,1.705264,1.456928,1.300102,1.723708,1.705423,1.743353,1.776402,1.382326,1.37643,1.100549,1.843693,5
2.250481,1.619325,1.361133,1.414277,1.493257,1.501608,1.585349,1.586546,1.301675,1.151086,1.657995,1.701393,5
2.263752,1.601426,1.342857,1.382531,1.49994,1.513337,1.58943,1.570365,1.277121,1.13878,1.63551,1.674203,5
2.43866,1.739597,1.502565,1.324376,1.714604,1.693873,1.727754,1.780604,1.433989,1.379977,1.141363,1.857611,5
2.447863,1.715878,1.468139,1.302468,1.725137,1.713734,1.743821,1.771433,1.392029,1.378316,1.119697,1.842947,5
2.228895,1.601434,1.353149,1.346816,1.490811,1.496392,1.586174,1.56883,1.278153,1.137175,1.622548,1.673454,5
2.253083,1.614293,1.369411,1.348219,1.515762,1.512694,1.596491,1.57797,1.290597,1.156755,1.628723,1.680992,5
2.451257,1.774632,1.523033,1.374732,1.741217,1.721542,1.743981,1.801867,1.471075,1.405518,1.140659,1.894569,5
2.446653,1.44862,1.147151,1.487051,1.405821,1.412656,1.475748,1.470494,1.071482,0.965624,1.461195,1.580064,5
2.246353,1.595435,1.335145,1.372343,1.487103,1.497554,1.575674,1.569263,1.272176,1.129323,1.616568,1.674537,5
2.26124,1.608228,1.356231,1.374988,1.500239,1.505899,1.578879,1.571978,1.288107,1.137569,1.62059,1.677201,5
2.453991,1.094092,0.689511,1.621021,1.063926,1.051009,1.176289,1.117104,0.481486,0.314308,1.742588,1.254438,5
2.451832,1.174403,0.82193,1.61923,1.078837,1.073268,1.177131,1.129048,0.651821,0.371276,1.732862,1.285965,5
2.22424,1.631253,1.389548,1.335478,1.532799,1.530237,1.630859,1.596398,1.302985,1.186044,1.651173,1.703968,5
2.257432,1.623466,1.381802,1.339901,1.53259,1.526289,1.617177,1.587454,1.298515,1.177816,1.640483,1.689395,5
2.449557,1.093281,0.699795,1.629699,1.069557,1.049111,1.193994,1.147346,0.493753,0.382536,1.764287,1.271056,5
2.440168,1.168436,0.820798,1.600872,1.084729,1.083521,1.210618,1.09575,0.620896,0.377624,1.785538,1.25475,5
2.192975,1.591458,1.370116,1.28,1.501218,1.472236,1.606896,1.563186,1.266523,1.155006,1.626599,1.655736,5
2.213972,1.617097,1.391352,1.259946,1.533491,1.511036,1.625886,1.579097,1.287508,1.178542,1.596244,1.678684,5
2.427641,1.686165,1.42829,1.3337,1.737519,1.712738,1.776778,1.818804,1.368652,1.403487,1.143213,1.862475,5
2.446386,1.713924,1.468169,1.313089,1.726947,1.707754,1.749247,1.788677,1.399606,1.389131,1.119224,1.851361,5
2.191633,1.598004,1.350425,1.311098,1.503297,1.490763,1.607562,1.584173,1.279469,1.157223,1.593442,1.680133,5
2.235145,1.609685,1.368179,1.32729,1.539131,1.519398,1.64015,1.594165,1.289024,1.193602,1.645757,1.683322,5
2.46712,1.143916,0.75943,1.679863,1.078529,1.060391,1.219207,1.21281,0.615023,0.508715,1.776681,1.348894,5
2.401401,1.725099,1.492233,1.244884,1.747049,1.720361,1.781893,1.78134,1.399917,1.397416,1.157229,1.842788,5
2.38822,2.079829,2.132825,1.230538,2.020826,2.050965,2.109194,1.727599,2.069539,2.024796,1.365389,1.783754,41
2.510955,2.11141,2.121557,1.431165,2.023172,2.110896,2.084448,1.744182,2.109526,2.017617,1.367633,1.831194,41
2.513791,2.124644,2.131587,1.426101,2.03916,2.126253,2.10197,1.741326,2.120207,2.030995,1.368513,1.814882,41
2.496311,2.121711,2.106144,1.472144,2.002489,2.109739,2.098569,1.743918,2.142713,2.041839,1.339645,1.76066,41
2.447642,2.06336,2.07373,1.280062,1.979278,2.05236,2.055481,1.652533,2.059489,1.985142,1.294565,1.691005,41
2.621272,2.196779,2.190538,1.558862,2.112648,2.212755,2.161329,1.825437,2.191348,2.100482,1.455462,1.903044,41
2.569012,2.223681,2.23337,1.849644,2.059379,2.110976,2.074313,1.818135,2.231765,2.080169,1.926389,1.895083,41
2.608253,2.11886,2.114857,1.640166,2.095763,2.181269,2.148646,1.856095,2.120278,2.086789,1.479388,1.915556,41
2.298162,1.985022,2.063689,1.601054,1.922204,1.94098,2.060885,1.722136,2.010455,1.960121,1.916254,1.791999,41
2.350231,1.995583,2.037646,1.215232,1.933715,1.986001,2.028606,1.648002,1.992854,1.939299,1.285859,1.712075,41
2.621239,2.209819,2.19317,1.54228,2.109747,2.217167,2.169636,1.807723,2.206898,2.112095,1.424046,1.855609,41
2.585136,2.186955,2.170523,1.50892,2.080623,2.187972,2.154411,1.781728,2.18925,2.09459,1.414438,1.817124,41
2.631888,2.207048,2.197299,1.548421,2.119115,2.217445,2.171331,1.815109,2.200716,2.111915,1.465389,1.874988,41
2.63895,2.215006,2.211242,1.596596,2.129311,2.232159,2.172297,1.853108,2.208637,2.110895,1.472436,1.946393,41
2.621647,2.216336,2.205563,1.549631,2.102501,2.194714,2.151424,1.802374,2.216846,2.107202,1.46628,1.855534,41
2.626767,2.206809,2.193079,1.55489,2.114804,2.221997,2.171154,1.818937,2.201843,2.111397,1.437224,1.879239,41
2.615692,2.194504,2.192172,1.586556,2.105906,2.209171,2.159573,1.842332,2.1933,2.09622,1.470517,1.930498,41
2.666051,2.26037,2.256343,1.559022,2.167152,2.264525,2.209184,1.846154,2.241385,2.147616,1.490548,1.930395,41
2.587976,2.170831,2.166773,1.516883,2.085549,2.177855,2.127224,1.78959,2.166359,2.069623,1.40643,1.867648,41
2.510477,2.08914,2.08855,1.456439,2.0016,2.087993,2.060188,1.733485,2.099729,2.00588,1.354872,1.793774,41
2.562226,2.158901,2.148974,1.519695,2.057493,2.164257,2.127716,1.787338,2.165277,2.067006,1.392778,1.844508,41
2.524887,2.11796,2.115508,1.440582,2.028263,2.119211,2.093582,1.736592,2.120742,2.031244,1.360928,1.791141,41
2.555334,2.128222,2.127279,1.49388,2.051051,2.13314,2.096535,1.764913,2.13077,2.041865,1.406922,1.830373,41
2.512697,2.10516,2.114059,1.385452,2.026101,2.101495,2.083519,1.714553,2.099885,2.018902,1.376752,1.778617,41
2.605405,2.265662,2.278496,1.565265,2.184155,2.247053,2.040836,1.887729,2.258676,2.187401,1.580871,1.928344,41
2.213005,2.102865,2.170747,1.325391,2.090285,2.079437,2.226824,1.771135,2.090161,2.122848,1.70914,1.730044,41
2.587977,1.796104,1.827843,1.628892,1.691202,1.748739,1.786564,1.117701,1.756175,1.67367,1.831725,1.166136,41
2.574061,2.008998,2.040234,1.450811,1.937484,1.95325,1.992034,1.487434,1.974671,1.915664,1.576173,1.509491,41
2.378668,2.105169,2.163346,1.265919,2.043403,2.035672,2.128792,1.672233,2.081327,2.048076,1.746275,1.686414,41
2.325847,2.064094,2.13238,1.200067,1.999783,1.986373,2.091246,1.634853,2.042005,2.006562,1.690786,1.664199,41
2.603157,1.842731,1.879388,1.637827,1.731475,1.773848,1.823881,1.156947,1.802038,1.718699,1.858044,1.191366,41
2.485189,1.720928,1.795397,1.525038,1.651974,1.635945,1.790771,1.149426,1.703657,1.6825,1.842177,1.132027,41
2.313619,2.06229,2.126863,1.191707,1.967508,1.95308,2.059314,1.604085,2.04772,1.989801,1.652117,1.629918,41
2.320484,2.060171,2.125448,1.20473,1.978985,1.959294,2.067966,1.609974,2.044293,1.995572,1.686796,1.627565,41
2.53056,1.737555,1.795555,1.56416,1.629711,1.65013,1.719403,1.09431,1.709244,1.622349,1.789337,1.161554,41
2.589223,1.967075,2.002536,1.494055,1.953983,1.96637,2.002556,1.485794,1.917737,1.923136,1.621682,1.497404,41
2.443915,2.1845,2.245766,1.448266,2.130496,2.120881,2.026054,1.804794,2.166924,2.133504,1.858333,1.831785,41
2.278377,2.009868,2.076762,1.172614,1.926924,1.919173,2.028743,1.5734,1.998215,1.947236,1.639036,1.601666,41
2.511049,1.704659,1.751634,1.556543,1.59171,1.620401,1.690468,1.053552,1.68477,1.595322,1.767899,1.100552,41
2.524873,1.935918,1.974359,1.426757,1.899868,1.898529,1.978697,1.465603,1.909783,1.910725,1.584473,1.441791,41
2.312845,2.057229,2.1138,1.203587,1.9639,1.961295,2.056609,1.604746,2.040573,1.982866,1.638758,1.631738,41
2.303154,2.063554,2.130977,1.173025,1.979309,1.976353,2.090248,1.616169,2.045202,2.000051,1.656125,1.644865,41
2.471573,1.686119,1.738303,1.507466,1.581302,1.602284,1.71678,1.065147,1.674465,1.612703,1.750488,1.064984,41
2.391632,2.039584,2.10638,1.179915,2.055094,2.010317,2.103151,1.746359,2.026865,2.041536,1.28731,1.753701,41
2.378886,1.655438,1.728934,1.875284,1.690018,1.670439,1.831157,1.589057,1.738782,1.763084,1.861497,1.581802,41
2.300864,2.030046,2.10644,1.205236,1.951123,1.935449,2.031095,1.615047,2.01339,1.957848,1.661488,1.680117,41
2.351152,2.083256,2.135256,1.226189,2.027906,2.022019,2.141605,1.648321,2.063452,2.053531,1.719401,1.622853,41
2.498278,1.708997,1.768929,1.537208,1.613321,1.631936,1.735007,1.075262,1.686814,1.621793,1.814058,1.1064,41
2.544959,1.755927,1.808953,1.595546,1.661556,1.682461,1.765295,1.100154,1.724435,1.653205,1.864357,1.150903,41
2.331381,2.076367,2.140108,1.202949,1.994375,1.988699,2.095481,1.62715,2.055784,2.014096,1.698914,1.647865,41
2.37851,2.110151,2.16949,1.269782,2.057187,2.044272,2.150957,1.682189,2.084801,2.064097,1.769769,1.695415,41
2.401036,1.750185,1.886864,1.485992,1.801803,1.734433,1.929395,1.520011,1.745008,1.807996,1.779832,1.576197,41
2.511413,1.719037,1.801776,1.555779,1.630315,1.60232,1.725062,1.181295,1.70958,1.652052,1.796113,1.219828,41
2.482843,1.699555,1.786033,1.528313,1.625076,1.600416,1.726221,1.12357,1.678455,1.624152,1.837517,1.184412,41
2.320007,2.054412,2.124635,1.220372,1.963196,1.94662,2.038523,1.613954,2.038539,1.974122,1.663017,1.662487,41
2.296518,2.026197,2.108967,1.195347,1.983496,1.957779,2.07007,1.645261,2.005556,1.978477,1.691534,1.708779,41
2.523879,1.73721,1.808172,1.565703,1.649753,1.649652,1.734955,1.113363,1.705213,1.631678,1.837172,1.19174,41
