@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.565158,1.806889,1.473258,2.4523,1.939879,1.953594,1.830389,1.51278,28
1.558266,1.796055,1.465963,2.449028,1.930196,1.944613,1.825601,1.51706,28
1.081703,1.448981,1.043067,2.630312,1.508992,1.527841,1.478831,1.714723,28
1.071837,1.44633,1.045419,2.70819,1.492544,1.545741,1.483774,1.735958,28
2.525799,2.696997,2.480774,2.657422,2.720911,2.60778,2.677607,2.537613,28
1.573425,1.802467,1.47644,2.438481,1.932873,1.945807,1.833499,1.511627,28
1.567099,1.809877,1.490485,2.47207,1.943081,1.963404,1.856876,1.516902,28
1.08418,1.450702,1.051973,2.663219,1.519769,1.553013,1.497546,1.747312,28
1.398601,1.708066,1.388248,2.666087,1.759434,1.803673,1.750035,1.445474,28
1.560221,1.799613,1.466833,2.451188,1.937193,1.950272,1.826004,1.515144,28
1.55273,1.792347,1.463513,2.42706,1.921655,1.93121,1.824349,1.51937,28
1.071963,1.457299,1.038625,2.651061,1.536547,1.565871,1.490324,1.72383,28
1.048455,1.448928,1.029693,2.682476,1.507164,1.549097,1.478115,1.713785,28
1.561501,1.829932,1.496951,2.418563,1.932063,1.937965,1.846934,1.50526,28
1.570863,1.823158,1.495427,2.464907,1.951998,1.969019,1.860439,1.521321,28
1.084122,1.439609,1.04109,2.679102,1.50166,1.533557,1.467169,1.714838,28
1.039,1.467793,1.027771,2.660052,1.500351,1.535432,1.471622,1.736324,28
1.574174,1.816808,1.467236,2.448042,1.942624,1.943716,1.81089,1.526669,28
1.555792,1.796255,1.451633,2.442165,1.919949,1.931118,1.794313,1.514209,28
1.066107,1.443088,1.034839,2.655691,1.498537,1.53273,1.475515,1.735359,28
1.053965,1.445826,1.023307,2.67839,1.512243,1.555793,1.474659,1.701685,28
1.554793,1.814932,1.465176,2.425898,1.933923,1.931616,1.811137,1.534896,28
1.550616,1.795381,1.456765,2.450227,1.927411,1.941222,1.812675,1.51084,28
1.042683,1.44863,1.029463,2.68582,1.507468,1.551509,1.479095,1.717609,28
1.037809,1.455609,1.022602,2.691522,1.497589,1.542352,1.460332,1.730737,28
1.549919,1.802378,1.4514,2.441353,1.92791,1.932401,1.794498,1.520256,28
1.548975,1.777951,1.488216,2.483162,1.838744,1.856852,1.780078,1.53043,28
1.046205,1.449093,1.020416,2.664013,1.510148,1.548217,1.460613,1.711957,28
1.055804,1.463373,1.025703,2.665189,1.505945,1.539342,1.446545,1.733837,28
1.570302,1.828999,1.485219,2.459128,1.945165,1.956046,1.829498,1.514283,28
1.555644,1.821855,1.475522,2.451635,1.932202,1.943132,1.817512,1.497808,28
1.033403,1.457781,1.041744,2.677206,1.51022,1.566853,1.509928,1.693067,28
1.045565,1.467344,1.049637,2.710304,1.514036,1.57115,1.506776,1.738556,28
2.502304,2.695067,2.466728,2.677236,2.707337,2.598993,2.650781,2.50191,28
1.561895,1.814482,1.474062,2.429376,1.939112,1.941192,1.82667,1.544814,28
1.563255,1.816905,1.478482,2.461982,1.950402,1.959447,1.840408,1.551733,28
1.129645,1.497295,1.146846,2.681832,1.472265,1.502841,1.538413,1.80051,28
1.435379,1.737948,1.404407,2.679528,1.826046,1.885016,1.796307,1.455616,28
2.531567,2.734539,2.498661,2.714544,2.738499,2.629424,2.669889,2.530608,28
1.64966,1.912444,1.574969,2.470041,2.020738,2.005156,1.920609,1.641111,28
1.550154,1.818175,1.472361,2.465585,1.943223,1.954912,1.829659,1.535981,28
1.085003,1.452884,1.052992,2.653195,1.50869,1.532461,1.490446,1.758584,28
1.073166,1.425745,1.019535,2.654083,1.4981,1.540381,1.464312,1.673565,28
1.567521,1.818143,1.486093,2.470937,1.947921,1.965592,1.849064,1.530388,28
1.561682,1.806629,1.477254,2.458106,1.94171,1.956354,1.839377,1.510809,28
1.095295,1.442629,1.068263,2.682777,1.495401,1.536961,1.493981,1.730059,28
1.063255,1.453972,1.055539,2.717163,1.50297,1.550999,1.496447,1.752172,28
1.58305,1.812595,1.485887,2.454406,1.944545,1.95859,1.843596,1.536851,28
1.570216,1.805402,1.481867,2.455663,1.931649,1.951512,1.844453,1.542716,28
1.085183,1.446955,1.049683,2.674785,1.525236,1.567191,1.502521,1.737164,28
1.063547,1.453456,1.03399,2.662849,1.529219,1.572084,1.499513,1.729921,28
1.562041,1.81322,1.482007,2.468958,1.946406,1.964421,1.846021,1.507081,28
1.560269,1.812381,1.481598,2.476338,1.941295,1.960571,1.844186,1.500376,28
1.263559,1.51146,1.1539,2.640213,1.625629,1.625492,1.539873,1.814106,28
1.098848,1.459063,1.064851,2.646548,1.502333,1.515821,1.474774,1.696816,28
1.024165,1.464592,1.026223,2.69119,1.513697,1.565161,1.481754,1.714337,28
1.572826,1.83564,1.505339,2.476564,1.956062,1.972444,1.865112,1.499868,28
1.567449,1.813742,1.481013,2.46286,1.942941,1.960658,1.839361,1.50984,28
1.838032,2.108855,1.88304,2.920797,2.027183,1.933648,2.147745,1.909365,28
1.20153,1.471479,1.121707,2.683774,1.534565,1.546931,1.485608,1.731027,28
1.612136,1.84568,1.565489,2.523372,1.950386,1.979139,1.915181,1.193553,28
1.614539,1.821334,1.522323,2.497124,1.922027,1.941705,1.841758,1.791173,28
1.671111,1.889142,1.62704,2.52391,2.016852,2.059737,1.984893,1.242554,28
1.676404,1.86289,1.592501,2.51605,1.97867,2.013166,1.919013,1.174268,28
1.666884,1.848518,1.585682,2.517663,1.959928,1.989633,1.904933,1.198758,28
1.668189,1.844752,1.588309,2.51527,1.954742,1.990267,1.910468,1.197006,28
1.664955,1.849072,1.584811,2.499963,1.962976,1.987493,1.902743,1.222066,28
1.645829,1.835091,1.564027,2.500175,1.952284,1.976301,1.888193,1.223788,28
1.663183,1.822272,1.581999,2.624309,1.92255,1.958387,1.893441,1.185535,28
1.692601,1.893406,1.639424,2.5668,2.009712,2.062641,1.98974,1.177338,28
1.693081,1.879522,1.627662,2.569615,2.004793,2.051487,1.976566,1.201389,28
1.693455,1.886349,1.632854,2.571621,2.011536,2.056576,1.982313,1.213271,28
1.706929,1.885904,1.633908,2.559998,2.022101,2.06376,1.984994,1.239214,28
1.680442,1.826933,1.602421,2.60248,1.928866,1.964873,1.91377,1.309015,28
1.717223,1.891651,1.644338,2.55437,2.024087,2.064176,1.987404,1.24159,28
1.688557,1.864542,1.61273,2.538836,2.00095,2.039329,1.962737,1.269671,28
2.043644,2.187619,2.022466,2.713299,2.25434,2.267571,2.240185,2.071024,28
1.591774,1.854686,1.559517,2.593551,1.95025,2.024635,1.940543,1.868399,28
1.643902,1.850706,1.593785,2.537188,1.944932,1.986272,1.919456,1.188394,28
1.642583,1.823087,1.575993,2.531631,1.915174,1.959378,1.896216,1.210326,28
1.654485,1.853662,1.608942,2.555221,1.943165,1.987323,1.931985,1.208948,28
1.635312,1.821791,1.574861,2.533632,1.91107,1.954135,1.894842,1.22137,28
1.660853,1.838983,1.578596,2.507884,1.947312,1.974836,1.892864,1.215813,28
1.620805,1.814622,1.559474,2.520515,1.915131,1.953378,1.888779,1.235007,28
1.925788,2.06974,1.874562,2.559475,2.132303,2.153217,2.120947,2.00367,28
1.603068,1.82879,1.526731,2.51441,1.942636,1.975064,1.875789,1.827646,28
1.691287,1.85624,1.614488,2.570334,1.977081,2.014908,1.945893,1.246401,28
1.711687,1.888267,1.633955,2.545246,2.029005,2.067124,1.984684,1.259829,28
1.717992,1.886691,1.642165,2.542302,2.014138,2.050185,1.973613,1.239704,28
1.710107,1.876609,1.635526,2.54629,2.001043,2.040991,1.969218,1.239325,28
1.679292,1.871223,1.615373,2.546472,1.994939,2.034857,1.957489,1.219917,28
1.72013,1.896963,1.638469,2.53263,2.03739,2.075689,1.984551,1.2462,28
1.65334,1.840641,1.586837,2.541189,1.960343,2.002775,1.930173,1.234891,28
1.804871,1.957197,1.757721,2.533005,2.031834,2.073228,2.036413,1.454467,28
1.687292,1.864628,1.62011,2.539798,1.980967,2.021574,1.951289,1.223182,28
1.647198,1.856268,1.605541,2.529603,1.94986,2.002333,1.941222,1.189014,28
1.674533,1.848448,1.600095,2.632247,1.928636,1.955379,1.884706,1.176215,28
1.682608,1.862741,1.612271,2.53139,1.966402,2.00918,1.934292,1.17573,28
1.654249,1.848128,1.609703,2.562324,1.932101,1.980362,1.928275,1.217448,28
1.625349,1.84929,1.595963,2.623147,1.938502,1.996659,1.938977,1.125384,28
1.620151,1.838092,1.575852,2.546229,1.931393,1.97692,1.91096,1.184927,28
1.650665,1.853836,1.601473,2.537567,1.938819,1.975247,1.912171,1.210132,28
1.565075,1.783647,1.509818,2.502936,1.872402,1.909336,1.837461,1.222679,28
1.795355,1.964718,1.729842,2.482952,2.014261,2.016434,1.960307,1.993914,28
2.48747,2.674997,2.471521,2.679756,2.713532,2.611279,2.697712,2.499228,28
1.653356,1.839692,1.583948,2.497125,1.915234,1.928315,1.856541,1.332813,28
1.634604,1.853677,1.550277,2.452323,1.937577,1.927052,1.839053,1.880662,28
1.563739,1.797312,1.464167,2.448536,1.918607,1.926146,1.803806,1.313705,28
1.63235,1.843236,1.572123,2.439637,1.907995,1.916194,1.838364,1.518146,28
1.800635,1.969541,1.731232,2.548823,2.013847,2.014677,1.965311,1.726039,28
1.635307,1.836537,1.525127,2.482032,1.947761,1.951971,1.842342,1.376365,28
1.642998,1.842545,1.531841,2.472001,1.954694,1.957654,1.846266,1.374648,28
1.626158,1.82969,1.517559,2.459597,1.943364,1.947916,1.837791,1.378764,28
1.56429,1.803827,1.487435,2.46683,1.917345,1.927548,1.824461,1.284796,28
1.57909,1.826139,1.500133,2.48603,1.944833,1.954159,1.839555,1.27932,28
1.552881,1.804646,1.473715,2.481594,1.915048,1.9332,1.816689,1.25891,28
1.534231,1.773106,1.441019,2.455822,1.88168,1.894158,1.77661,1.280961,28
1.558219,1.810775,1.470085,2.473469,1.922998,1.928442,1.80706,1.338623,28
1.567105,1.791222,1.503588,2.443016,1.860476,1.870812,1.79088,1.341305,28
1.566864,1.81602,1.484115,2.476121,1.931262,1.941078,1.817909,1.259084,28
1.583825,1.824896,1.492544,2.476551,1.934544,1.945699,1.828444,1.345786,28
1.552775,1.799771,1.468801,2.468636,1.902934,1.915745,1.800436,1.276562,28
1.521528,1.771052,1.441689,2.454053,1.87023,1.884468,1.775441,1.286504,28
1.596132,1.851222,1.532167,2.507609,1.938956,1.961423,1.866199,1.386077,28
1.546931,1.798158,1.464893,2.475065,1.905916,1.914479,1.792349,1.258904,28
1.569768,1.822951,1.49315,2.488545,1.92851,1.9412,1.819728,1.232053,28
1.584978,1.840787,1.507467,2.49663,1.948254,1.960818,1.835458,1.23687,28
1.591516,1.838699,1.500276,2.483597,1.945774,1.957627,1.823647,1.252529,28
1.587587,1.825251,1.491401,2.472369,1.931072,1.938799,1.807656,1.259431,28
1.603472,1.843339,1.504692,2.479696,1.94988,1.957602,1.819706,1.269006,28
1.577751,1.810284,1.479368,2.461422,1.909297,1.912975,1.785116,1.275947,28
1.5411,1.792998,1.456556,2.470924,1.880578,1.893591,1.771918,1.264131,28
1.544523,1.774137,1.445571,2.444595,1.869581,1.877733,1.755931,1.274545,28
1.547346,1.777203,1.446336,2.453724,1.881042,1.88794,1.758012,1.273475,28
1.544208,1.789929,1.456376,2.460524,1.906666,1.915358,1.792708,1.275026,28
1.542565,1.796129,1.460949,2.470231,1.912376,1.92581,1.803822,1.26734,28
1.545286,1.801351,1.467475,2.471054,1.913617,1.926049,1.807011,1.268882,28
1.526317,1.782177,1.451504,2.470951,1.884928,1.902294,1.793378,1.285336,28
1.509487,1.774175,1.4423,2.456284,1.865616,1.881528,1.775602,1.292948,28
1.556574,1.80613,1.479155,2.484261,1.908948,1.918825,1.799114,1.242568,28
1.551183,1.800742,1.476374,2.467602,1.91449,1.932296,1.824354,1.27402,28
1.560603,1.798531,1.474932,2.468634,1.908606,1.922571,1.811801,1.271929,28
1.572957,1.809182,1.47901,2.472376,1.915046,1.931294,1.809806,1.269239,28
1.55726,1.783312,1.454644,2.467952,1.888939,1.896514,1.769242,1.263926,28
1.573596,1.800218,1.473122,2.47737,1.898678,1.905386,1.774878,1.259689,28
1.536157,1.795198,1.467627,2.492063,1.883509,1.910862,1.802787,1.253244,28
1.562068,1.804932,1.476351,2.476514,1.92219,1.936942,1.818234,1.255433,28
1.641839,1.847569,1.537215,2.484073,1.960475,1.964389,1.85672,1.372024,28
1.661721,1.856483,1.548854,2.469824,1.970693,1.973033,1.860669,1.366407,28
1.644843,1.834755,1.532889,2.49853,1.942645,1.945197,1.843191,1.386642,28
1.645693,1.842134,1.531917,2.489091,1.953407,1.957654,1.846342,1.371512,28
1.597002,1.804402,1.490242,2.466181,1.908343,1.912548,1.805352,1.371004,28
1.577241,1.796722,1.485654,2.474477,1.906878,1.916656,1.816537,1.310946,28
1.58804,1.82165,1.503802,2.48015,1.940202,1.951972,1.845545,1.30198,28
1.553343,1.782231,1.464997,2.420793,1.892618,1.897224,1.793941,1.334467,28
1.553143,1.792214,1.470171,2.467659,1.898771,1.907699,1.801033,1.29046,28
1.550381,1.781213,1.458409,2.454508,1.894139,1.903032,1.79495,1.314015,28
1.553194,1.785434,1.464538,2.449767,1.895245,1.906889,1.799438,1.289748,28
1.578231,1.79602,1.480219,2.444692,1.904495,1.911271,1.795489,1.269208,28
1.771929,1.977431,1.710877,2.450422,2.023122,2.022317,1.943491,1.950235,28
1.559149,1.807201,1.478519,2.480397,1.915567,1.932492,1.818386,1.265704,28
1.66311,1.833603,1.589701,2.482789,1.885302,1.897388,1.840681,1.619096,28
1.582282,1.843237,1.504335,2.487214,1.92917,1.948225,1.824791,1.817862,28
1.602551,1.832621,1.515831,2.444537,1.908148,1.91376,1.805019,1.797282,28
1.565458,1.828854,1.495119,2.497071,1.905907,1.931841,1.816813,1.812527,28
1.58587,1.85619,1.513397,2.498882,1.944197,1.968984,1.843587,1.837579,28
1.625399,1.831672,1.537814,2.381433,1.91282,1.913687,1.810406,1.481824,28
1.873458,2.052475,1.809738,2.478631,2.115625,2.116313,2.045674,1.988413,28
1.5297,1.763598,1.438963,2.447178,1.868293,1.881184,1.772735,1.296526,28
1.523342,1.769118,1.43823,2.453721,1.871501,1.882158,1.768993,1.28331,28
1.592,1.821746,1.494036,2.469215,1.943686,1.949254,1.827348,1.304585,28
1.540916,1.801823,1.476199,2.488513,1.893639,1.915892,1.815236,1.312933,28
1.526734,1.776392,1.441858,2.466301,1.87629,1.891922,1.771584,1.254434,28
1.518866,1.76408,1.431507,2.447232,1.863694,1.876713,1.758766,1.26916,28
1.528387,1.774989,1.445271,2.450446,1.870462,1.88617,1.769948,1.254558,28
1.519541,1.771815,1.437222,2.46119,1.874618,1.887086,1.769453,1.267753,28
1.522151,1.782738,1.448486,2.467279,1.882705,1.895783,1.781118,1.266446,28
1.509506,1.771462,1.438079,2.449594,1.861864,1.877122,1.767277,1.283533,28
1.516342,1.749589,1.423075,2.422861,1.854021,1.863322,1.750829,1.296217,28
1.546678,1.791812,1.480979,2.397319,1.871847,1.882184,1.785365,1.334616,28
1.550936,1.796331,1.453859,2.449875,1.911378,1.920425,1.786389,1.281549,28
1.553806,1.799944,1.466291,2.469239,1.910498,1.92107,1.797312,1.257494,28
1.526736,1.796025,1.454564,2.495836,1.896141,1.910657,1.789819,1.264182,28
1.524642,1.791109,1.450663,2.469974,1.882023,1.895651,1.77623,1.272933,28
1.532193,1.791058,1.450471,2.465857,1.886136,1.897428,1.775361,1.278012,28
1.551583,1.818635,1.476208,2.482624,1.914152,1.924982,1.801607,1.280782,28
1.578231,1.821324,1.480464,2.473468,1.921753,1.932026,1.79661,1.27198,28
1.564436,1.796615,1.460701,2.46202,1.908709,1.916588,1.78175,1.269706,28
1.549435,1.811514,1.47469,2.493695,1.90572,1.927888,1.806375,1.250576,28
1.529589,1.795119,1.457201,2.482099,1.888124,1.90582,1.786198,1.253794,28
1.52864,1.777293,1.441914,2.46854,1.869158,1.88645,1.763358,1.252136,28
1.5544,1.821933,1.479477,2.466268,1.918672,1.934189,1.80561,1.259634,28
1.529558,1.785645,1.441676,2.461417,1.877001,1.886077,1.754676,1.275748,28
1.549704,1.785867,1.447769,2.457442,1.879612,1.883348,1.749322,1.288194,28
1.538748,1.795562,1.45701,2.466879,1.890256,1.899513,1.775192,1.268258,28
1.569402,1.798008,1.470657,2.475643,1.899333,1.908836,1.780277,1.247718,28
1.548923,1.778773,1.460328,2.465671,1.888244,1.905403,1.798428,1.262684,28
1.760445,1.906269,1.693443,2.535065,2.023722,2.050641,2.005119,1.523584,28
1.599501,1.833649,1.532462,2.52658,1.944738,1.969171,1.859497,1.228855,28
1.603946,1.83803,1.549049,2.530519,1.954153,1.991502,1.898696,1.203978,28
1.610233,1.87157,1.574095,2.548488,1.98306,2.029095,1.936237,1.213765,28
1.632734,1.878958,1.591893,2.542532,1.987913,2.038552,1.94631,1.171513,28
1.557342,1.790189,1.498964,2.498215,1.88335,1.908906,1.816919,1.244981,28
1.635813,1.86918,1.588755,2.579133,1.978298,2.035246,1.946466,1.22634,28
1.589074,1.818744,1.527043,2.511025,1.934978,1.963049,1.863411,1.260775,28
1.645738,1.851036,1.574332,2.523216,1.934545,1.951611,1.852877,1.288388,28
1.596137,1.811592,1.528958,2.505811,1.910249,1.937175,1.843419,1.236493,28
1.614901,1.861795,1.578872,2.596928,1.957034,2.017147,1.93558,1.225078,28
1.584661,1.816213,1.52825,2.50856,1.903704,1.926804,1.84833,1.824985,28
1.574072,1.789919,1.508696,2.52559,1.889878,1.927342,1.841481,1.217693,28
1.607801,1.833236,1.57066,2.552482,1.923799,1.979777,1.917478,1.203206,28
1.577034,1.797499,1.527695,2.531459,1.89144,1.930283,1.861322,1.232493,28
1.594522,1.814004,1.558269,2.565073,1.891836,1.949537,1.893581,1.216033,28
1.591018,1.82231,1.56357,2.572985,1.893729,1.952172,1.897276,1.211154,28
1.602776,1.802932,1.519171,2.48596,1.896986,1.916096,1.818394,1.242429,28
1.58382,1.800738,1.521506,2.517393,1.898114,1.926873,1.844597,1.218692,28
1.616122,1.866838,1.583571,2.521308,1.974599,2.017983,1.933689,1.198495,28
1.576181,1.804687,1.523836,2.523621,1.910905,1.949665,1.87079,1.219559,28
1.582021,1.801352,1.525066,2.515883,1.902798,1.947275,1.868585,1.21445,28
1.576864,1.8093,1.537683,2.51079,1.902191,1.944324,1.873666,1.235882,28
1.827652,2.013915,1.773108,2.461333,2.094634,2.102251,2.034014,1.944466,28
1.591801,1.819446,1.515032,2.502411,1.92779,1.950863,1.839043,1.206682,28
1.58194,1.804279,1.51852,2.521141,1.912016,1.952119,1.862085,1.210789,28
1.581052,1.813907,1.523094,2.469496,1.927934,1.963759,1.86949,1.226726,28
1.587522,1.811601,1.526265,2.514082,1.920152,1.952334,1.86384,1.217045,28
1.574539,1.805627,1.517224,2.501983,1.904853,1.934961,1.844104,1.224225,28
1.585418,1.79522,1.525361,2.491412,1.884732,1.916532,1.840825,1.24642,28
1.561255,1.806422,1.513986,2.533599,1.908542,1.943512,1.856948,1.220501,28
1.561608,1.809485,1.518376,2.528064,1.902225,1.934348,1.852774,1.210349,28
1.584663,1.829897,1.530739,2.520442,1.943049,1.978122,1.877129,1.228318,28
1.581121,1.815346,1.524747,2.532355,1.925532,1.960387,1.868286,1.219327,28
1.602382,1.834058,1.545948,2.544375,1.95971,2.00257,1.910684,1.224541,28
1.852814,2.000247,1.799191,2.56683,2.082517,2.106603,2.062313,1.628821,28
1.881672,2.083295,1.843974,2.525385,2.138231,2.165452,2.085743,1.880596,28
1.599984,1.828838,1.533404,2.5376,1.952345,1.987493,1.886137,1.210456,28
1.573476,1.831381,1.545389,2.57849,1.919208,1.972301,1.892483,1.207071,28
1.562872,1.834914,1.521168,2.568637,1.931671,1.988171,1.89032,1.852203,28
1.57383,1.831304,1.529983,2.550034,1.935861,1.985798,1.900033,1.823492,28
1.58702,1.839185,1.540055,2.556022,1.947235,2.001898,1.915071,1.852949,28
1.582719,1.807346,1.51625,2.525028,1.913149,1.945377,1.849348,1.21221,28
1.613531,1.822959,1.543956,2.524331,1.9395,1.972538,1.882652,1.215328,28
1.593823,1.81416,1.541351,2.525442,1.917572,1.955418,1.879377,1.215698,28
1.574818,1.815911,1.530179,2.526238,1.919703,1.956939,1.874564,1.22347,28
1.554942,1.780764,1.500273,2.503533,1.873765,1.912347,1.835227,1.237669,28
1.571365,1.801316,1.520792,2.499329,1.903415,1.941141,1.863035,1.223822,28
1.582856,1.801561,1.526432,2.487707,1.900019,1.937327,1.859222,1.218532,28
1.562943,1.797865,1.517652,2.48649,1.8888,1.93141,1.854409,1.225347,28
1.580521,1.828992,1.531404,2.536554,1.937732,1.973385,1.879071,1.213892,28
1.560648,1.791807,1.505238,2.506251,1.891997,1.924643,1.840011,1.224276,28
1.569751,1.792116,1.512466,2.503494,1.887217,1.92395,1.844009,1.213675,28
1.580233,1.830769,1.525297,2.515137,1.946755,1.983559,1.879314,1.22813,28
1.574905,1.838406,1.533759,2.506337,1.935237,1.964997,1.864964,1.211726,28
1.585754,1.813967,1.520153,2.509415,1.921635,1.94945,1.852227,1.207216,28
1.55921,1.812342,1.516032,2.548405,1.902735,1.937259,1.846612,1.218813,28
1.612909,1.84418,1.541603,2.515007,1.955067,1.98019,1.864228,1.228892,28
1.628055,1.830225,1.562071,2.497722,1.948592,1.981594,1.897366,1.242166,28
1.615175,1.818562,1.54301,2.511591,1.93719,1.966582,1.876911,1.240367,28
1.672044,1.860935,1.599013,2.522161,1.986301,2.017634,1.932159,1.235806,28
1.613127,1.848238,1.558474,2.516571,1.964922,1.995525,1.898973,1.216178,28
1.622634,1.851803,1.550145,2.518937,1.963327,1.987126,1.86948,1.240928,28
1.614004,1.855634,1.547763,2.53801,1.968217,1.99874,1.88067,1.225191,28
1.565307,1.803882,1.513184,2.523044,1.899207,1.943106,1.866363,1.845397,28
1.592741,1.823738,1.529904,2.502417,1.922063,1.953836,1.853531,1.190191,28
1.624156,1.863592,1.56711,2.512738,1.982481,2.020727,1.913421,1.208265,28
1.62074,1.826935,1.555408,2.505355,1.920872,1.949228,1.862991,1.224877,28
1.659891,1.8953,1.589396,2.560652,2.008683,2.023269,1.931174,1.493133,28
1.55067,1.789847,1.459842,2.473382,1.913801,1.932043,1.813112,1.280253,28
1.516037,1.760704,1.433687,2.462433,1.874623,1.891545,1.784572,1.298595,28
1.580086,1.822854,1.506136,2.499571,1.923164,1.946669,1.852206,1.407497,28
1.52023,1.759023,1.437892,2.443884,1.865922,1.881152,1.780557,1.30867,28
1.578886,1.829055,1.506923,2.509474,1.935187,1.957161,1.856899,1.394874,28
1.522803,1.75735,1.436894,2.449518,1.865158,1.883051,1.776889,1.269482,28
1.511213,1.753181,1.430669,2.427688,1.857804,1.874227,1.771802,1.303637,28
1.532366,1.768019,1.459057,2.416594,1.865436,1.888359,1.791892,1.279011,28
1.529549,1.770613,1.458115,2.423272,1.878877,1.894452,1.798491,1.299704,28
1.522377,1.762683,1.450947,2.464636,1.867269,1.88398,1.791412,1.285461,28
1.582369,1.802135,1.495716,2.474071,1.926488,1.943463,1.843628,1.282088,28
1.541951,1.775931,1.461296,2.453239,1.886192,1.898574,1.802306,1.314403,28
1.534405,1.778982,1.463668,2.468402,1.88362,1.903197,1.807346,1.272454,28
1.569088,1.798594,1.481489,2.447947,1.917478,1.932337,1.826637,1.29805,28
