@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.30309,1.603463,1.628372,2.190792,1.442413,1.242177,1.228175,1.085715,1.523839,1.034985,1.534031,1.487006,1.782735,1.465891,11
1.401863,1.24485,1.130419,2.443059,1.480094,1.579688,0.39197,0.594469,1.547652,1.375098,1.067117,1.231217,1.818796,1.722801,11
1.444238,1.166314,1.252445,2.413134,1.549337,1.537948,0.414473,0.384951,1.472613,1.334091,1.086141,1.127149,1.86846,1.691991,11
1.296819,1.578395,1.616088,2.187239,1.427902,1.248657,1.199326,1.058272,1.516053,1.065209,1.516609,1.47071,1.794609,1.494112,11
1.30166,1.599054,1.634717,2.192508,1.444474,1.228881,1.232297,1.091406,1.512979,1.02693,1.541447,1.494781,1.784566,1.468759,11
1.397891,1.211353,1.116749,2.437822,1.475918,1.568926,0.366234,0.527525,1.5417,1.335275,1.047395,1.19107,1.810674,1.681176,11
1.442999,1.171243,1.23818,2.395176,1.547938,1.542993,0.438189,0.338187,1.493241,1.316607,1.0773,1.102081,1.860687,1.663029,11
1.30024,1.609875,1.628673,2.187229,1.441807,1.255821,1.237967,1.091738,1.541556,1.026688,1.536861,1.479057,1.771453,1.446152,11
1.310147,1.601867,1.640782,2.200722,1.453976,1.246795,1.239346,1.093486,1.537007,1.031649,1.54228,1.487184,1.783696,1.458851,11
1.475772,1.180111,1.284222,2.38534,1.589477,1.505921,0.553244,0.336567,1.457538,1.287583,1.125278,1.106925,1.901504,1.649247,11
1.437689,1.153801,1.233514,2.404846,1.54105,1.540779,0.403464,0.324519,1.483103,1.309182,1.067827,1.097993,1.855613,1.659311,11
1.29649,1.60505,1.620487,2.197901,1.435926,1.245939,1.244023,1.096753,1.551522,1.007437,1.539773,1.479599,1.767466,1.429186,11
1.318361,1.610811,1.62864,2.198078,1.452387,1.251417,1.244283,1.090613,1.538808,1.038722,1.540305,1.489157,1.793182,1.459603,11
1.495257,1.131929,1.261328,2.418408,1.580865,1.577058,0.481103,0.205298,1.518415,1.338013,1.088245,1.051407,1.908669,1.663209,11
1.514013,1.131732,1.328684,2.409117,1.616825,1.554795,0.517732,0.182476,1.488086,1.323241,1.113201,1.060947,1.924662,1.665126,11
1.302322,1.603499,1.617534,2.19195,1.433729,1.299866,1.230846,1.076872,1.578046,1.064182,1.524718,1.458116,1.773939,1.455627,11
1.301984,1.620062,1.63401,2.193966,1.445602,1.273532,1.245844,1.106102,1.568784,1.032958,1.539674,1.487004,1.76256,1.442672,11
1.445783,1.231843,1.211825,2.381851,1.547477,1.556199,0.515645,0.440694,1.525281,1.336116,1.095042,1.144429,1.86271,1.67354,11
1.501656,1.117024,1.313993,2.412938,1.607079,1.551458,0.535095,0.173037,1.490186,1.290411,1.113218,1.036747,1.916109,1.630836,11
1.358503,1.618943,1.635572,2.21845,1.48104,1.307403,1.293563,1.109925,1.604948,1.061525,1.569924,1.478722,1.820263,1.44798,11
1.344198,1.611248,1.633056,2.215916,1.473096,1.277612,1.270978,1.099257,1.577992,1.045033,1.554809,1.485436,1.810656,1.450092,11
1.379081,1.21885,1.081419,2.460444,1.439792,1.627969,0.264605,0.568176,1.605189,1.378124,1.015398,1.196753,1.775181,1.698576,11
1.464178,1.138461,1.255098,2.367507,1.568302,1.543317,0.463093,0.2645,1.492127,1.290643,1.082508,1.068024,1.879242,1.635081,11
1.356799,1.60632,1.647232,2.198419,1.488595,1.289463,1.288731,1.106567,1.587253,1.043611,1.570862,1.475639,1.821633,1.442237,11
1.335242,1.611608,1.629991,2.20572,1.465944,1.26351,1.258852,1.094443,1.55316,1.041244,1.548524,1.490778,1.805532,1.456559,11
1.514656,1.11443,1.340344,2.413067,1.620552,1.544696,0.54972,0.200291,1.464831,1.314855,1.133137,1.058746,1.94391,1.665218,11
1.456608,1.137991,1.267174,2.376897,1.564624,1.539999,0.428341,0.283874,1.482774,1.29875,1.078545,1.081059,1.86991,1.649649,11
2.118604,1.682482,2.029707,2.575523,2.277283,1.241693,2.049842,1.94668,1.560793,1.667546,1.996171,1.913184,1.804878,1.648239,28
2.10906,1.660407,2.039781,2.559769,2.280654,1.124733,2.038866,1.924402,1.480527,1.582077,1.986876,1.900336,1.776851,1.576001,28
2.073502,1.641824,2.009315,2.547643,2.242215,1.120371,2.008072,1.902096,1.469379,1.585133,1.95915,1.888631,1.763173,1.585722,28
2.39521,1.748441,2.270644,2.813001,2.596321,1.371015,2.22789,2.12278,1.621033,1.803075,2.19047,2.057089,1.932344,1.775837,28
2.084728,1.660463,2.041707,2.544387,2.26556,1.101332,2.030813,1.926488,1.462662,1.56123,1.981593,1.898853,1.740718,1.558832,28
1.960926,1.648627,1.892554,2.518865,2.128784,1.097709,1.948942,1.927814,1.45435,1.554349,1.897015,1.90521,1.567387,1.55906,28
2.021231,1.651232,1.947431,2.512167,2.201557,1.06235,1.965984,1.896747,1.409787,1.528772,1.918009,1.886216,1.693332,1.553312,28
1.963363,1.619826,1.907403,2.543654,2.122338,1.118516,1.937198,1.920218,1.459406,1.575071,1.893149,1.90383,1.567011,1.575929,28
1.952344,1.632159,1.887584,2.507389,2.112501,1.128573,1.925567,1.885092,1.462115,1.551042,1.875315,1.882385,1.608253,1.557079,28
2.006308,1.635979,1.944313,2.51259,2.177691,1.081323,1.965928,1.898027,1.434397,1.552466,1.916228,1.884485,1.659527,1.561445,28
1.997015,1.645958,1.950251,2.502151,2.167157,1.111216,1.982382,1.903529,1.466617,1.568973,1.928021,1.88943,1.664639,1.570168,28
1.79265,1.626347,1.832212,2.425814,1.959499,1.16346,1.879734,1.908853,1.399673,1.634805,1.840807,1.902972,1.394917,1.659614,28
1.83313,1.704645,1.85531,2.540735,1.979922,1.271305,1.953307,2.027715,1.594961,1.681415,1.910588,2.00611,1.362399,1.678775,28
2.045178,1.62273,1.952001,2.554364,2.207842,1.094213,1.982063,1.921384,1.451726,1.594809,1.931867,1.89255,1.664508,1.591045,28
2.047223,1.623767,1.963186,2.545236,2.214534,1.079027,1.982949,1.90705,1.441348,1.584796,1.936173,1.890753,1.707635,1.595467,28
2.047677,1.63351,1.977007,2.533857,2.216981,1.090466,1.986808,1.892801,1.439253,1.581138,1.941663,1.889234,1.754197,1.601732,28
1.990783,1.622236,1.895077,2.52509,2.152185,1.08516,1.935928,1.891321,1.430958,1.563542,1.887187,1.882432,1.645109,1.57801,28
1.934892,1.648353,1.86451,2.499368,2.102078,1.104073,1.907987,1.887353,1.428404,1.545651,1.863758,1.89611,1.620761,1.581391,28
2.014953,1.632958,1.930318,2.522358,2.184663,1.062992,1.956692,1.896083,1.409906,1.567644,1.911982,1.890557,1.693498,1.596829,28
1.995199,1.63875,1.90789,2.527907,2.160795,1.075638,1.954053,1.915826,1.427247,1.578481,1.907752,1.904215,1.647371,1.602967,28
1.991372,1.598621,1.882591,2.537793,2.148011,1.079247,1.92197,1.887765,1.414493,1.585709,1.877598,1.878826,1.641028,1.604439,28
1.981097,1.613307,1.885568,2.510515,2.145328,1.073467,1.916053,1.870471,1.397494,1.557543,1.870557,1.869549,1.656427,1.583883,28
1.986801,1.634248,1.92383,2.503307,2.159872,1.065211,1.945764,1.888743,1.402505,1.554932,1.902069,1.887593,1.66857,1.586468,28
1.979719,1.612484,1.896833,2.514946,2.141843,1.075171,1.919579,1.874481,1.396563,1.577818,1.87885,1.880392,1.667078,1.611036,28
1.731563,1.842947,1.928117,2.516326,1.887622,1.484345,2.045745,2.085709,1.735815,1.802022,1.989434,2.076883,1.286599,1.79119,28
1.991124,1.573771,1.961116,2.545901,1.932742,1.531561,1.899698,1.825382,1.729734,2.08541,1.873512,1.8427,1.980722,2.104235,28
1.963025,1.614293,1.90476,2.498627,2.128447,1.086496,1.932762,1.878717,1.429833,1.567654,1.885524,1.872944,1.631295,1.581352,28
1.943306,1.612746,1.869425,2.504389,2.10786,1.081598,1.904879,1.874613,1.413798,1.566252,1.863461,1.878619,1.630075,1.599536,28
1.96538,1.638814,1.895788,2.492493,2.136047,1.08553,1.917276,1.870413,1.398207,1.565615,1.877601,1.884,1.688174,1.614411,28
1.985484,1.628946,1.886768,2.518574,2.146963,1.09286,1.938652,1.893793,1.435821,1.5703,1.887844,1.884985,1.648581,1.586993,28
1.968726,1.619116,1.834465,2.538714,2.115098,1.13355,1.910122,1.892376,1.466671,1.583238,1.855922,1.882478,1.610894,1.587834,28
1.970926,1.614456,1.882438,2.511922,2.128742,1.109324,1.935633,1.884582,1.448859,1.581795,1.883702,1.876195,1.641781,1.591703,28
1.949457,1.634219,1.894421,2.505837,2.109955,1.104952,1.936627,1.909323,1.413397,1.623676,1.898744,1.915243,1.640867,1.668141,28
2.000545,1.647316,1.964804,2.489138,2.174639,1.094868,1.991429,1.903305,1.434278,1.590781,1.942556,1.898753,1.701922,1.61434,28
2.03986,1.631993,1.928985,2.539208,2.200244,1.111531,1.958573,1.879758,1.452982,1.571195,1.911386,1.884988,1.752043,1.59592,28
1.950472,1.703117,2.065942,2.518115,2.078845,1.634095,2.068505,1.976726,1.719371,2.034821,2.007788,1.915583,1.552097,1.960143,28
1.831669,1.701363,2.100963,2.439249,1.809934,1.625234,2.052277,1.972832,1.960126,2.08443,2.015489,1.955107,1.78772,2.085968,28
1.945761,1.652208,1.842918,2.509623,2.101397,1.144649,1.921436,1.903254,1.47158,1.561109,1.862839,1.892091,1.578882,1.562926,28
1.930443,1.65518,1.842284,2.492059,2.088173,1.150195,1.924456,1.902397,1.47783,1.566766,1.864159,1.89076,1.567943,1.567762,28
1.9347,1.648619,1.825432,2.512595,2.084752,1.163732,1.914696,1.906959,1.480102,1.57881,1.854824,1.893137,1.556631,1.575739,28
1.915594,1.634828,1.826325,2.514848,2.057506,1.193663,1.914332,1.909584,1.502894,1.605845,1.855421,1.89535,1.527667,1.592809,28
1.933949,1.613152,1.832474,2.525691,2.073751,1.181891,1.898782,1.883312,1.485208,1.596967,1.844221,1.877317,1.570366,1.587907,28
1.952136,1.634095,1.851892,2.532438,2.094768,1.187414,1.927008,1.909053,1.510056,1.593025,1.867961,1.892567,1.56074,1.574679,28
2.047677,1.650027,1.971423,2.545284,2.209645,1.147714,2.003943,1.918219,1.501518,1.588021,1.94599,1.895394,1.702242,1.571795,28
1.939966,1.64403,1.931774,2.463698,1.891126,1.499603,1.94091,1.873402,1.752519,2.083078,1.897637,1.875834,1.86793,2.077708,28
1.919693,1.634286,1.852597,2.497089,2.086018,1.099507,1.913112,1.913264,1.428575,1.572825,1.863895,1.893967,1.525502,1.586075,28
1.937221,1.591406,1.87519,2.514392,2.091234,1.116808,1.895909,1.869855,1.426842,1.58571,1.855043,1.871255,1.588974,1.597973,28
2.01756,1.641486,1.955756,2.513069,2.194536,1.062672,1.976527,1.908846,1.424843,1.554064,1.927194,1.888647,1.661933,1.565705,28
2.037285,1.622637,1.971146,2.52617,2.207351,1.07962,1.980889,1.894227,1.433279,1.587948,1.933833,1.880618,1.713464,1.598211,28
2.008408,1.639262,1.956948,2.516533,2.181875,1.084069,1.979328,1.911862,1.447358,1.55956,1.928716,1.890946,1.648602,1.562145,28
2.007332,1.638134,1.940895,2.507953,2.177981,1.090113,1.960033,1.88716,1.441793,1.545316,1.90942,1.877431,1.67013,1.553723,28
1.938288,1.672695,1.892046,2.511512,2.103713,1.151153,1.959302,1.93151,1.502319,1.547075,1.902022,1.917094,1.574258,1.544554,28
1.96281,1.620747,1.884539,2.509553,2.122211,1.126179,1.923975,1.879199,1.464086,1.55367,1.86977,1.86735,1.605028,1.547867,28
1.950234,1.624555,1.869544,2.490587,2.117221,1.079574,1.910249,1.877105,1.401566,1.560629,1.863551,1.874576,1.620038,1.589201,28
1.934279,1.627565,1.876896,2.487334,2.103935,1.085675,1.927231,1.906889,1.421164,1.575504,1.87714,1.885155,1.546903,1.586391,28
1.982783,1.593113,1.898199,2.536433,2.139722,1.094561,1.92364,1.885025,1.436717,1.58717,1.878738,1.872477,1.622355,1.591182,28
2.004097,1.636777,1.96262,2.499793,2.182323,1.067297,1.978967,1.897371,1.425578,1.564418,1.932468,1.886898,1.691856,1.585941,28
2.019791,1.63115,1.945796,2.524345,2.188591,1.077731,1.962703,1.887793,1.427202,1.571189,1.919367,1.88865,1.723184,1.599981,28
1.984904,1.645319,1.930388,2.491364,2.155511,1.086395,1.960746,1.893354,1.42283,1.58874,1.916292,1.897579,1.696687,1.626738,28
1.979868,1.643568,1.93887,2.492513,2.148831,1.104223,1.984252,1.913833,1.452869,1.596489,1.932447,1.900646,1.652689,1.609868,28
1.975948,1.624524,1.91909,2.493987,2.141915,1.089952,1.94444,1.878721,1.41642,1.580304,1.898696,1.881029,1.670727,1.605435,28
2.009235,1.639494,1.933728,2.51349,2.17735,1.097304,1.979407,1.907041,1.46709,1.576354,1.924438,1.887729,1.669871,1.580221,28
2.020019,1.626079,1.949988,2.507084,2.185583,1.118106,1.98023,1.882666,1.462888,1.585053,1.925044,1.867899,1.71033,1.584598,28
2.002946,1.648196,1.892291,2.51904,2.163498,1.15346,1.925761,1.856599,1.47961,1.544378,1.873835,1.869486,1.729811,1.562964,28
1.995287,1.627644,1.916194,2.49864,2.162705,1.080079,1.952298,1.883935,1.422531,1.580527,1.902771,1.876752,1.681523,1.602827,28
2.009561,1.576185,1.998331,2.541916,1.956913,1.520383,1.932206,1.841136,1.732064,2.097741,1.903182,1.84743,1.984211,2.111196,28
1.935357,1.671047,1.943415,2.466625,2.127355,1.053459,1.965573,1.931064,1.402415,1.555374,1.924988,1.920651,1.586467,1.595666,28
1.924082,1.682242,1.917498,2.470317,2.108453,1.084672,1.962729,1.937312,1.42782,1.556433,1.917129,1.928571,1.56866,1.590361,28
2.008424,1.677716,1.962247,2.503484,2.191842,1.062489,1.989662,1.929099,1.415318,1.549894,1.942442,1.917685,1.670559,1.58026,28
1.976168,1.656575,1.932395,2.498632,2.157462,1.057564,1.960967,1.91712,1.408805,1.541549,1.915065,1.904161,1.623403,1.568107,28
1.957528,1.667707,1.938599,2.471926,2.141059,1.074109,1.974881,1.92162,1.422394,1.559477,1.926479,1.910042,1.617694,1.586908,28
1.701904,1.745028,1.860729,2.460513,1.616101,1.619564,1.932071,2.001905,1.925747,2.104345,1.898077,2.014351,1.599668,2.107703,28
1.931961,1.628981,1.919873,2.476696,1.885636,1.469722,1.924291,1.865856,1.74227,2.048976,1.882293,1.869272,1.860113,2.048331,28
1.724075,1.842343,1.972671,2.530611,1.891686,1.460484,2.044368,2.092232,1.708471,1.774279,2.001094,2.090596,1.271986,1.777143,28
1.951178,1.672027,1.888128,2.498244,2.129662,1.084488,1.933798,1.915265,1.425199,1.526788,1.885326,1.906413,1.593412,1.553883,28
1.894338,1.641591,1.837268,2.503245,2.051215,1.150502,1.910304,1.920465,1.473517,1.572903,1.857689,1.904124,1.485645,1.571806,28
1.991973,1.643995,1.824651,2.608414,2.187672,1.260913,1.91499,1.944669,1.505577,1.563318,1.858439,1.917491,1.495795,1.544978,28
1.86819,1.635875,1.812051,2.527982,2.009888,1.222252,1.891746,1.940081,1.487425,1.626865,1.84187,1.917908,1.415113,1.614175,28
1.875143,1.637212,1.822187,2.520021,2.02394,1.191611,1.894292,1.938545,1.470469,1.60731,1.845894,1.915773,1.413969,1.600018,28
1.906846,1.6585,1.819822,2.496059,2.0719,1.137685,1.88528,1.900188,1.428057,1.548742,1.833786,1.891053,1.530225,1.564712,28
1.920114,1.987945,2.028564,2.668547,2.129294,1.663246,2.184514,2.225108,1.858702,1.852998,2.112602,2.191911,1.335037,1.813889,28
2.071626,1.663446,1.967324,2.543249,2.230515,1.164692,2.00666,1.90927,1.518279,1.582089,1.94347,1.887801,1.729465,1.56146,28
1.937692,1.634358,1.877071,2.485557,2.10613,1.10386,1.923822,1.887414,1.445885,1.538994,1.869753,1.873649,1.573588,1.542475,28
1.931907,1.63029,1.85478,2.51488,2.08903,1.137662,1.909391,1.896888,1.470147,1.549939,1.856408,1.884342,1.547011,1.546295,28
1.935369,1.643453,1.898408,2.530285,2.088539,1.191785,1.937243,1.909882,1.520086,1.580957,1.888004,1.906342,1.590686,1.574833,28
1.892534,1.641224,1.823479,2.512124,2.036588,1.217004,1.896335,1.902872,1.519411,1.580955,1.839767,1.893092,1.499433,1.564683,28
1.913072,1.663946,1.851016,2.476681,2.083018,1.137755,1.910318,1.890662,1.465775,1.523383,1.8534,1.883192,1.556176,1.529563,28
1.927148,1.598233,1.84021,2.490955,2.086554,1.094806,1.882464,1.858886,1.408478,1.558745,1.833579,1.853211,1.576399,1.571156,28
1.930957,1.658103,1.839606,2.48577,2.093051,1.143405,1.914508,1.890826,1.468172,1.548009,1.854512,1.881198,1.5781,1.552415,28
2.012865,1.652048,1.900589,2.52214,2.168372,1.155331,1.952119,1.879361,1.490424,1.561369,1.892424,1.87688,1.701807,1.560263,28
2.030526,1.653612,1.928279,2.513706,2.195818,1.13379,1.963686,1.87319,1.4536,1.547292,1.907585,1.87372,1.739817,1.559764,28
1.955724,1.65108,1.86397,2.5004,2.114874,1.129803,1.933897,1.898833,1.457327,1.566635,1.877116,1.891692,1.61182,1.576614,28
1.95191,1.63149,1.844031,2.520625,2.1085,1.108317,1.905497,1.892357,1.433883,1.565067,1.85689,1.88969,1.607133,1.587092,28
1.892728,1.567924,1.853359,2.427502,2.068134,1.109137,1.851064,1.813522,1.423886,1.571194,1.801882,1.787587,1.516495,1.563585,28
1.798619,1.592347,1.859971,2.423414,1.961391,1.242678,1.863938,1.882668,1.541222,1.697664,1.821777,1.848032,1.328978,1.669488,28
1.922574,1.574535,1.89365,2.458322,2.094543,1.108924,1.879225,1.841714,1.44153,1.591629,1.835693,1.816238,1.518638,1.580976,28
1.852732,1.641864,1.802966,2.452045,2.021304,1.148172,1.864685,1.873262,1.456437,1.539719,1.810543,1.864701,1.482743,1.546833,28
1.937476,1.681334,1.889965,2.509469,2.101491,1.185733,1.962595,1.934129,1.534259,1.546962,1.89874,1.910633,1.553856,1.52553,28
1.872483,1.621135,1.805675,2.512913,2.016182,1.211453,1.874184,1.899286,1.499257,1.588767,1.820257,1.882476,1.453622,1.569317,28
1.90999,1.661394,1.80697,2.514905,2.064738,1.197897,1.897863,1.921909,1.508687,1.576051,1.834866,1.889736,1.474908,1.552928,28
2.013667,1.664699,1.917614,2.563149,2.161585,1.224008,1.974136,1.933364,1.561873,1.579737,1.910315,1.904163,1.610079,1.54113,28
1.899627,1.662562,1.873436,2.529493,2.0413,1.273946,1.939134,1.942333,1.581831,1.620614,1.883207,1.925702,1.487134,1.590679,28
2.012487,1.617576,1.863111,2.641094,2.204322,1.285158,1.912131,1.92632,1.517863,1.56894,1.862717,1.905809,1.564035,1.546866,28
1.940648,1.657467,1.883397,2.537881,2.087441,1.229261,1.952809,1.936597,1.563106,1.599453,1.892713,1.914069,1.538504,1.568421,28
1.932977,1.644577,1.876096,2.507464,2.099317,1.134124,1.931371,1.913915,1.482936,1.5435,1.874715,1.88899,1.531312,1.530761,28
1.92231,1.681329,1.86136,2.530071,2.078148,1.218036,1.942048,1.943131,1.559558,1.559272,1.879108,1.917992,1.511486,1.531127,28
1.951773,1.674525,1.852271,2.54158,2.086214,1.280588,1.93724,1.925384,1.593297,1.602772,1.871204,1.908795,1.54711,1.564652,28
2.024281,1.674828,1.924801,2.524935,2.180486,1.191339,1.971294,1.894239,1.525945,1.551647,1.907717,1.885697,1.690175,1.535807,28
1.896075,1.681962,1.83494,2.522539,2.061157,1.150123,1.898763,1.931859,1.465278,1.53982,1.854429,1.932046,1.522946,1.565883,28
2.106338,1.632725,1.939302,2.629436,2.310417,1.228341,1.966719,1.913683,1.495251,1.52471,1.910945,1.888421,1.672125,1.503029,28
1.951367,1.656231,1.868407,2.544129,2.095506,1.219723,1.93973,1.924557,1.547181,1.583099,1.880041,1.908586,1.56192,1.559036,28
1.948848,1.681562,1.895791,2.513393,2.105677,1.215862,1.956299,1.917244,1.549558,1.552796,1.894622,1.907281,1.591681,1.534667,28
1.913166,1.657644,1.859565,2.456784,2.088962,1.114062,1.914775,1.886203,1.441777,1.536259,1.858634,1.874341,1.561911,1.548665,28
1.84807,1.641325,1.829484,2.424413,2.023218,1.126997,1.886024,1.877627,1.437569,1.555654,1.833245,1.868251,1.487345,1.57116,28
1.947982,1.661891,1.885648,2.489774,2.124338,1.100906,1.938517,1.91069,1.447279,1.52999,1.882396,1.889085,1.567371,1.534052,28
1.875453,1.658557,1.808876,2.491826,2.032387,1.184448,1.884453,1.899888,1.488373,1.548272,1.828627,1.893133,1.493762,1.547286,28
1.963306,1.751034,1.87545,2.543095,2.12099,1.266808,1.962277,1.970987,1.568815,1.602308,1.902893,1.96057,1.597713,1.601948,28
1.925613,1.668643,1.874667,2.500183,2.09771,1.130806,1.932322,1.919119,1.480491,1.520348,1.87644,1.901425,1.537507,1.518964,28
1.868845,1.656886,1.815734,2.498187,2.020792,1.20595,1.904889,1.922533,1.517332,1.580124,1.845865,1.905163,1.461339,1.565132,28
1.994277,1.702689,1.956393,2.480704,2.185302,1.090697,1.993582,1.928767,1.451463,1.525033,1.937125,1.908722,1.649631,1.53973,28
1.958547,1.667093,1.893476,2.489694,2.138079,1.086899,1.939061,1.908162,1.431001,1.526947,1.886011,1.892327,1.595246,1.543087,28
1.987258,1.665578,1.933094,2.493996,2.167991,1.083812,1.975129,1.923524,1.445755,1.546617,1.919459,1.895337,1.608167,1.550318,28
1.958363,1.658459,1.899548,2.476167,2.135278,1.106185,1.941142,1.886437,1.450665,1.522349,1.88376,1.872892,1.615922,1.527509,28
1.971692,1.681556,1.922908,2.476747,2.151835,1.125285,1.960875,1.894392,1.465426,1.514718,1.901804,1.884265,1.644528,1.519862,28
1.91288,1.60622,1.838846,2.504257,2.067695,1.12223,1.887347,1.877592,1.43164,1.565639,1.839355,1.872425,1.549139,1.573399,28
1.728899,1.682709,1.850545,2.388657,1.907147,1.231691,1.918174,1.957556,1.498828,1.651732,1.871765,1.940498,1.286498,1.658744,28
1.887493,1.600061,1.842172,2.480343,2.047706,1.125979,1.898655,1.90636,1.439515,1.616677,1.849065,1.874013,1.449313,1.611116,28
1.95552,1.593922,1.888085,2.462932,2.13396,1.083415,1.891996,1.842399,1.407357,1.558398,1.84133,1.814054,1.588762,1.557628,28
1.902896,1.582914,1.856445,2.431323,2.082597,1.097954,1.860075,1.824049,1.412918,1.558848,1.810395,1.799293,1.532557,1.558903,28
1.948757,1.591067,1.901582,2.44315,2.131497,1.080469,1.898745,1.837525,1.405057,1.564228,1.848943,1.807802,1.586402,1.565082,28
1.971249,1.623671,1.924475,2.464472,2.16011,1.067176,1.914914,1.854621,1.400893,1.528209,1.867986,1.833686,1.626559,1.54042,28
1.924963,1.588694,1.874582,2.467867,2.095113,1.170141,1.882262,1.855941,1.489325,1.606798,1.828448,1.808389,1.498281,1.57257,28
1.939787,1.614865,1.888713,2.443609,2.121438,1.136162,1.895174,1.84262,1.451225,1.563188,1.838808,1.807692,1.569486,1.54805,28
1.96446,1.609996,1.903565,2.466033,2.145752,1.115395,1.903012,1.848599,1.442402,1.557748,1.849605,1.814674,1.59403,1.545622,28
1.874338,1.599439,1.811037,2.470975,2.038279,1.216652,1.832319,1.857908,1.491544,1.620083,1.780116,1.814324,1.440386,1.59146,28
1.48986,1.871066,1.987517,2.483394,1.566856,1.776546,2.011156,2.075068,1.955118,2.131327,1.970153,2.060579,1.382156,2.102671,28
