@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.854919,1.953288,1.887582,1.92728,1.682213,1.843197,1.588697,1.623474,1.841913,1.885085,1.861642,1.888372,1.895674,1.187128,1.480533,1.811987,35
1.868897,1.926303,1.901299,1.912733,1.711127,1.847931,1.578591,1.604018,1.828634,1.885844,1.846191,1.870124,1.902108,1.158631,1.474361,1.814419,35
1.84985,1.81588,1.867123,1.844599,1.739032,1.806201,1.494547,1.524587,1.779447,1.853513,1.776612,1.802459,1.863928,1.171689,1.438734,1.78177,35
1.860031,1.741231,1.882173,1.849478,1.775067,1.831336,1.531445,1.531289,1.78748,1.860718,1.794096,1.80637,1.892008,1.258294,1.446876,1.792166,35
1.923013,1.417168,1.953807,1.900852,1.816531,1.881433,1.615143,1.599907,1.845515,1.926328,1.862646,1.869163,1.962162,1.80045,1.549022,1.87153,35
1.848957,1.764979,1.869052,1.833891,1.767234,1.808718,1.501297,1.515666,1.773087,1.849958,1.773843,1.792501,1.872802,1.235036,1.433141,1.779054,35
2.062464,1.76003,2.051296,1.988931,2.132,2.025255,1.706357,1.700267,1.966655,2.042724,1.943576,1.949735,2.074923,1.529003,1.688809,1.984834,35
1.949594,1.636338,1.94545,1.903259,1.892463,1.927615,1.606552,1.596795,1.875992,1.942446,1.857562,1.862078,1.97676,1.387931,1.562664,1.876441,35
1.863925,1.779067,1.873933,1.838974,1.781164,1.82818,1.508764,1.52066,1.790624,1.864295,1.780921,1.797156,1.885713,1.22645,1.453565,1.791099,35
1.903391,1.793934,1.91464,1.87725,1.790007,1.860535,1.544568,1.566711,1.823621,1.899186,1.813163,1.834988,1.916928,1.193846,1.49393,1.827548,35
1.892054,1.833724,1.901295,1.880546,1.767558,1.846677,1.530638,1.570281,1.824583,1.894048,1.810598,1.839658,1.900662,1.158357,1.491054,1.821195,35
1.880418,1.910229,1.893053,1.914308,1.741028,1.838836,1.544069,1.61109,1.848704,1.899674,1.837596,1.877661,1.891098,1.164,1.507513,1.8278,35
1.879258,1.906724,1.886499,1.909353,1.752745,1.838022,1.538624,1.607752,1.852413,1.90057,1.834892,1.87481,1.890846,1.19924,1.513384,1.827917,35
1.880051,1.869966,1.900472,1.913489,1.743467,1.839886,1.557856,1.614437,1.840758,1.896542,1.840588,1.876963,1.899334,1.181133,1.498314,1.825499,35
1.862858,1.912154,1.872438,1.898766,1.738041,1.846865,1.554955,1.593414,1.847711,1.888459,1.836907,1.862297,1.897076,1.218523,1.496279,1.813769,35
2.114845,1.939007,2.079009,1.971529,2.126202,2.045426,1.665525,1.683731,1.981563,2.078457,1.914272,1.930807,2.088797,1.349103,1.71751,2.004869,35
1.898796,1.86578,1.923218,1.91287,1.780676,1.869559,1.592162,1.616137,1.845378,1.908176,1.852092,1.874239,1.933178,1.226036,1.503399,1.835942,35
1.85935,1.773967,1.865549,1.851368,1.778825,1.824212,1.510956,1.541207,1.806305,1.868295,1.791445,1.81432,1.88362,1.249774,1.468023,1.795523,35
1.848021,1.80885,1.872118,1.853431,1.780428,1.815445,1.528575,1.546505,1.79113,1.858545,1.797131,1.815975,1.885455,1.275468,1.445865,1.786676,35
1.91666,1.657996,1.924957,1.912272,1.857594,1.887872,1.593946,1.614288,1.864273,1.922167,1.857749,1.876114,1.947222,1.375945,1.54123,1.858257,35
1.839044,1.764799,1.850183,1.848951,1.768101,1.822017,1.523707,1.53751,1.802017,1.855247,1.79702,1.811881,1.881423,1.289963,1.453858,1.783419,35
2.002889,1.619557,2.011081,1.986849,1.933825,1.927489,1.631983,1.702692,1.922345,1.995633,1.909475,1.953564,1.990504,1.422562,1.634917,1.941283,35
1.855883,1.905043,1.879828,1.876816,1.764007,1.854267,1.573856,1.573304,1.821541,1.858015,1.831625,1.838934,1.922021,1.2739,1.4718,1.80309,35
1.871403,1.77494,1.885405,1.851375,1.796882,1.83299,1.52479,1.541067,1.799886,1.873074,1.793884,1.812022,1.896982,1.257624,1.464602,1.800963,35
1.850143,1.803415,1.864146,1.841195,1.766221,1.800962,1.489534,1.528377,1.783219,1.855871,1.774729,1.803158,1.865343,1.216267,1.44567,1.78334,35
2.026485,1.595462,2.027986,1.986555,1.995642,1.989254,1.693261,1.701929,1.949591,2.017301,1.937418,1.950786,2.047391,1.53384,1.659574,1.960078,35
1.907722,1.754421,1.91731,1.877817,1.816884,1.846242,1.528885,1.573705,1.822096,1.902208,1.807552,1.839565,1.910124,1.22764,1.502655,1.833006,35
1.887328,1.684922,1.896619,1.863673,1.822067,1.840824,1.528216,1.555731,1.813028,1.885946,1.802524,1.82574,1.903871,1.295503,1.488841,1.818742,35
2.112385,1.299927,2.12423,2.077371,1.981724,2.055312,1.787722,1.808666,2.032319,2.103782,2.027263,2.049145,2.124155,1.898616,1.77491,2.058575,35
1.848903,1.874473,1.87302,1.863302,1.742848,1.803849,1.51226,1.55487,1.792302,1.860645,1.794493,1.825347,1.870055,1.193837,1.447305,1.787843,35
1.873319,1.817509,1.886946,1.855151,1.782695,1.823924,1.511737,1.545402,1.799442,1.875034,1.789826,1.816178,1.887705,1.212344,1.465693,1.801766,35
1.867508,1.811587,1.882502,1.845097,1.789478,1.816293,1.504038,1.534063,1.78918,1.868292,1.781392,1.806196,1.882648,1.231074,1.456204,1.794998,35
1.848476,1.82078,1.867779,1.844381,1.765719,1.812988,1.512175,1.531173,1.785332,1.855805,1.785219,1.804746,1.877325,1.23142,1.441188,1.782488,35
1.887381,1.658246,1.900903,1.878107,1.823036,1.850873,1.550748,1.570359,1.822169,1.88933,1.81993,1.839574,1.912134,1.327422,1.495387,1.825061,35
1.86011,1.840004,1.877207,1.852152,1.757227,1.824051,1.517588,1.537637,1.793822,1.864951,1.79049,1.811005,1.884068,1.198843,1.451163,1.791225,35
1.865994,1.784535,1.874784,1.8366,1.782326,1.822029,1.498474,1.519458,1.788221,1.865006,1.775247,1.795712,1.881457,1.219698,1.454586,1.791604,35
1.876366,1.775864,1.88992,1.84628,1.79963,1.83732,1.523693,1.532532,1.795656,1.873915,1.78967,1.80505,1.899764,1.251928,1.462666,1.801577,35
1.885451,1.836319,1.895096,1.858484,1.78901,1.849668,1.53262,1.545695,1.811599,1.885396,1.800173,1.816821,1.906919,1.214899,1.476341,1.810295,35
1.883403,1.754664,1.890478,1.847886,1.811889,1.846018,1.525415,1.534023,1.804518,1.880635,1.792536,1.806895,1.90512,1.262912,1.474818,1.808208,35
1.855564,1.785308,1.867243,1.838317,1.771043,1.81943,1.504172,1.521219,1.787423,1.85888,1.779162,1.797582,1.87869,1.225133,1.447904,1.785747,35
1.874613,1.856821,1.893565,1.867208,1.769182,1.847238,1.547541,1.555744,1.810537,1.879516,1.810361,1.825325,1.906522,1.214991,1.466714,1.805311,35
1.854908,1.873108,1.930621,1.932439,1.717898,1.873073,1.677506,1.625621,1.825829,1.883958,1.89918,1.890176,1.948112,1.566301,1.465078,1.822334,35
1.8404,1.789175,1.858807,1.836656,1.753181,1.791857,1.484635,1.521553,1.7734,1.846445,1.769824,1.797992,1.857316,1.21416,1.432961,1.77511,35
1.854612,1.75968,1.885664,1.867957,1.783338,1.830473,1.554446,1.55712,1.796063,1.863521,1.814428,1.827282,1.897007,1.298918,1.451187,1.796335,35
2.09253,1.560345,2.080759,2.01096,2.076688,2.051747,1.734335,1.725867,1.992387,2.070497,1.967789,1.973013,2.102446,1.616029,1.724969,2.015105,35
1.849426,1.772742,1.862605,1.833698,1.767556,1.811391,1.492298,1.518363,1.780066,1.835764,1.774001,1.794845,1.878872,1.225522,1.448806,1.78451,35
1.895268,1.629137,1.889131,1.882118,1.824208,1.868255,1.545339,1.569178,1.845609,1.900357,1.824166,1.843227,1.913688,1.328646,1.521346,1.834845,35
1.849388,1.849548,1.87282,1.855707,1.737509,1.817229,1.521005,1.540479,1.789678,1.857767,1.79355,1.814224,1.877906,1.192687,1.441198,1.784903,35
1.850802,1.8121,1.865161,1.84486,1.748566,1.818422,1.508113,1.527145,1.789594,1.857149,1.784013,1.803618,1.875701,1.201283,1.445278,1.783928,35
1.863321,1.77895,1.874069,1.844288,1.768286,1.828611,1.511395,1.526723,1.793976,1.864959,1.7847,1.802658,1.885429,1.214824,1.455421,1.792378,35
1.847564,1.814458,1.871402,1.842726,1.760578,1.816242,1.518963,1.526524,1.779797,1.852659,1.785762,1.801084,1.880302,1.233561,1.433668,1.780282,35
1.889173,1.749701,1.895252,1.853082,1.800922,1.850381,1.526072,1.538824,1.809565,1.884703,1.794741,1.811522,1.907156,1.236955,1.480209,1.812825,35
1.840279,1.824071,1.859464,1.836697,1.747581,1.805173,1.50028,1.518912,1.776534,1.847315,1.776052,1.795872,1.866981,1.210929,1.43036,1.773957,35
1.827687,1.782605,1.858596,1.844104,1.750822,1.801358,1.519486,1.527651,1.771605,1.839066,1.787894,1.80335,1.867762,1.262269,1.420084,1.769681,35
2.048493,1.86731,2.049338,1.989488,2.074792,2.009868,1.703188,1.700658,1.952949,2.032045,1.939958,1.948347,2.062667,1.419695,1.66354,1.969475,35
1.828772,1.827552,1.850339,1.829263,1.735619,1.798095,1.495143,1.50738,1.766748,1.837067,1.770121,1.78732,1.858789,1.211873,1.416747,1.763918,35
1.835014,1.789609,1.847828,1.827116,1.739399,1.80112,1.48408,1.502989,1.77233,1.841208,1.765622,1.785216,1.856782,1.202687,1.427529,1.768587,35
1.843519,1.810575,1.858038,1.836933,1.73633,1.807771,1.492848,1.514405,1.779035,1.848878,1.773342,1.794595,1.863142,1.185581,1.434934,1.776214,35
1.818051,1.788335,1.831062,1.821556,1.72434,1.788233,1.472856,1.493343,1.765091,1.829093,1.7598,1.779631,1.841218,1.207847,1.415981,1.756913,35
1.875382,1.845423,1.900206,1.877977,1.745357,1.843298,1.547866,1.562813,1.807019,1.878357,1.813957,1.833717,1.899675,1.173856,1.463676,1.807744,35
1.848417,1.833187,1.854624,1.853675,1.72433,1.823,1.503777,1.529841,1.803045,1.86019,1.789566,1.811472,1.867781,1.181707,1.457588,1.787379,35
1.976157,1.557195,1.966656,1.944626,1.930059,1.960501,1.645034,1.640214,1.917539,1.973236,1.898658,1.904223,2.000891,1.489186,1.612719,1.913283,35
1.993696,1.844111,1.982313,1.884057,2.039128,1.956029,1.600506,1.566045,1.869308,1.964283,1.840666,1.836001,2.000406,1.371442,1.576845,1.896155,35
1.885249,1.881057,1.905345,1.89769,1.742293,1.854572,1.562266,1.589842,1.830136,1.893798,1.83178,1.85596,1.908958,1.160673,1.486016,1.820491,35
1.831299,1.791618,1.850387,1.840481,1.743443,1.781173,1.47762,1.524872,1.772404,1.841716,1.770125,1.802556,1.845465,1.209726,1.430586,1.771404,35
1.854554,1.776192,1.868236,1.837784,1.774966,1.816188,1.503287,1.520895,1.784366,1.857477,1.778345,1.79716,1.87716,1.233202,1.445613,1.784988,35
1.922665,1.79386,1.926337,1.873067,1.825949,1.880408,1.552611,1.563466,1.833646,1.913514,1.81484,1.830784,1.936141,1.231801,1.511246,1.839942,35
1.886001,1.833823,1.898693,1.857402,1.790689,1.847012,1.532333,1.545048,1.806955,1.88421,1.798479,1.815642,1.906843,1.218475,1.472853,1.809798,35
1.89435,1.809689,1.905396,1.862032,1.800452,1.854225,1.537928,1.551121,1.813225,1.890764,1.803112,1.820451,1.913888,1.225175,1.482184,1.817271,35
1.89584,1.822121,1.905146,1.862327,1.797909,1.855323,1.536538,1.551399,1.815424,1.8926,1.802995,1.820851,1.914,1.219565,1.484727,1.818349,35
2.087499,1.847653,2.074566,2.021369,2.129927,2.056366,1.73542,1.744159,2.002993,2.0428,1.978379,1.986248,2.116017,1.511367,1.737374,2.01896,35
1.883291,1.75785,1.890238,1.84281,1.80658,1.841154,1.516422,1.528082,1.799563,1.878553,1.785593,1.801778,1.901081,1.252528,1.471232,1.805849,35
1.891125,1.792337,1.903072,1.85938,1.794305,1.854792,1.538356,1.545422,1.809769,1.886821,1.801666,1.816555,1.912558,1.224929,1.477299,1.814255,35
1.893389,1.789937,1.90136,1.85053,1.805085,1.852853,1.527858,1.535135,1.80612,1.88678,1.79309,1.807798,1.910466,1.232295,1.477621,1.81329,35
1.863295,1.773582,1.878856,1.838736,1.78156,1.826261,1.513349,1.521181,1.785199,1.862275,1.781516,1.796728,1.887613,1.239608,1.448114,1.790108,35
1.895652,1.748037,1.899749,1.842898,1.81607,1.852468,1.51944,1.525908,1.803609,1.886051,1.78601,1.800324,1.909597,1.249191,1.479443,1.813483,35
1.853985,1.81097,1.871556,1.839467,1.759189,1.813337,1.502477,1.521587,1.780482,1.85609,1.77735,1.797828,1.874601,1.205011,1.43981,1.783167,35
1.858207,1.821061,1.870687,1.844932,1.761484,1.822189,1.508517,1.528816,1.792397,1.862717,1.784035,1.804076,1.880535,1.204757,1.451238,1.788615,35
1.936527,1.861626,1.945007,1.887635,1.967722,1.866761,1.544656,1.582893,1.831041,1.921928,1.818108,1.847614,1.930326,1.259346,1.526274,1.856503,35
1.875234,1.859885,1.899002,1.873371,1.762489,1.833495,1.537902,1.564279,1.805006,1.878949,1.808009,1.832302,1.896841,1.188601,1.46452,1.806564,35
1.874306,1.940571,1.911292,1.929993,1.718183,1.847392,1.591071,1.630188,1.839493,1.894719,1.860351,1.890399,1.908076,1.168195,1.485683,1.823905,35
1.886021,1.92657,1.917026,1.918081,1.739418,1.849229,1.577615,1.617989,1.835843,1.899171,1.847793,1.878474,1.911251,1.164395,1.489641,1.827025,35
1.859432,1.880318,1.882794,1.864684,1.753244,1.818182,1.523861,1.555225,1.796994,1.867904,1.799175,1.825062,1.882677,1.193482,1.45292,1.794179,35
1.87555,1.835198,1.888938,1.880368,1.746961,1.842346,1.537991,1.569585,1.821089,1.883501,1.814392,1.839607,1.89591,1.170817,1.479139,1.810784,35
1.856306,1.889321,1.884469,1.861606,1.750806,1.826529,1.538092,1.548689,1.7929,1.864186,1.802628,1.819634,1.890031,1.210915,1.443849,1.79035,35
1.879699,1.885009,1.901121,1.880555,1.76426,1.854211,1.561037,1.571509,1.820126,1.886731,1.822636,1.838687,1.91304,1.204778,1.474497,1.812377,35
1.867122,1.873729,1.89006,1.873459,1.762812,1.840711,1.551576,1.565859,1.811732,1.876833,1.815753,1.833283,1.903196,1.220295,1.464133,1.802832,35
1.87087,1.876944,1.894643,1.898612,1.738313,1.81908,1.534137,1.596914,1.820068,1.884235,1.821668,1.861915,1.88273,1.171671,1.480122,1.813651,35
1.855843,1.844019,1.873329,1.851765,1.755938,1.807516,1.500876,1.539976,1.789466,1.86205,1.783806,1.81289,1.871271,1.192855,1.449737,1.788811,35
1.905992,1.675231,1.923763,1.901225,1.848156,1.875825,1.588824,1.59923,1.843074,1.908891,1.847551,1.862843,1.938874,1.363954,1.51748,1.845425,35
1.850602,1.820492,1.869513,1.849807,1.757428,1.818124,1.518029,1.537045,1.790842,1.858504,1.790324,1.809988,1.88076,1.221968,1.445365,1.785516,35
1.865391,1.738311,1.877645,1.850345,1.787074,1.819264,1.507252,1.538527,1.795092,1.867507,1.786638,1.811684,1.882089,1.244473,1.46248,1.797653,35
1.836034,1.806627,1.85729,1.8402,1.755444,1.803321,1.50683,1.5262,1.77876,1.846201,1.781447,1.801096,1.868467,1.238899,1.431188,1.77376,35
1.820445,1.840465,1.84592,1.83959,1.741925,1.794521,1.508234,1.525539,1.774231,1.836947,1.782664,1.80101,1.860613,1.245892,1.419474,1.763712,35
1.877536,1.673188,1.878373,1.874054,1.804639,1.851035,1.538587,1.56384,1.832368,1.886543,1.816673,1.83653,1.903044,1.310076,1.500419,1.819162,35
1.837416,1.83723,1.851628,1.842853,1.740623,1.80371,1.497336,1.527424,1.787516,1.85014,1.7805,1.80416,1.863113,1.209239,1.440054,1.775869,35
1.819473,1.829113,1.847994,1.841838,1.742122,1.791628,1.509356,1.527858,1.771628,1.835619,1.783778,1.803036,1.859002,1.247136,1.417094,1.763642,35
1.838776,1.760077,1.843672,1.841098,1.7555,1.802657,1.485582,1.524322,1.792643,1.851332,1.777142,1.803642,1.857915,1.236261,1.451776,1.779854,35
1.869021,1.785642,1.886285,1.853295,1.793566,1.844703,1.543896,1.541983,1.802644,1.872115,1.802519,1.812574,1.907472,1.275925,1.461273,1.799794,35
1.831041,1.809253,1.846993,1.835562,1.748009,1.807643,1.505883,1.518889,1.782503,1.843915,1.780417,1.796243,1.867992,1.243347,1.431846,1.770187,35
1.869161,1.769305,1.870285,1.846733,1.772253,1.834156,1.504968,1.528474,1.806364,1.872192,1.785604,1.805925,1.885258,1.211158,1.470743,1.798664,35
1.883638,1.811245,1.894301,1.847734,1.797116,1.842601,1.522308,1.532678,1.799821,1.879871,1.789604,1.805604,1.902139,1.228858,1.468231,1.805728,35
1.924947,1.852782,1.932807,1.896269,1.804132,1.880638,1.562937,1.589572,1.845782,1.920988,1.830858,1.854244,1.934495,1.188998,1.519826,1.847505,35
1.871002,1.817995,1.888507,1.84924,1.776397,1.82881,1.518144,1.533513,1.790179,1.869775,1.78783,1.806892,1.890184,1.210537,1.454172,1.796901,35
1.912845,1.6779,1.973417,1.95641,1.723268,1.869991,1.654446,1.665671,1.85787,1.932324,1.904121,1.924671,1.957899,1.694407,1.540967,1.875881,35
1.898918,1.838653,1.914754,1.900432,1.753218,1.861961,1.561117,1.592397,1.83514,1.902344,1.832111,1.858249,1.914516,1.154572,1.497905,1.83023,35
1.881099,1.743002,1.891855,1.845215,1.788246,1.843229,1.519822,1.524111,1.794933,1.874468,1.786797,1.800898,1.898335,1.229501,1.464258,1.803865,35
1.864848,1.877761,1.887794,1.891116,1.723916,1.836323,1.549891,1.581534,1.818896,1.878378,1.824224,1.850133,1.891326,1.162173,1.469484,1.80578,35
1.846147,1.804559,1.85598,1.837259,1.745978,1.808965,1.490056,1.517151,1.784839,1.852534,1.773573,1.796459,1.864331,1.193463,1.442765,1.779156,35
1.85158,1.77872,1.870983,1.838646,1.77317,1.816045,1.511589,1.521965,1.779268,1.854195,1.780993,1.797356,1.879518,1.24244,1.438435,1.782692,35
1.86097,1.796049,1.873015,1.843181,1.764814,1.825493,1.509244,1.524876,1.790741,1.862888,1.782929,1.801187,1.882452,1.206836,1.451267,1.789869,35
1.857001,1.761232,1.86815,1.836695,1.767407,1.807812,1.486482,1.518481,1.781418,1.857324,1.770389,1.796238,1.867685,1.206924,1.447366,1.785977,35
1.860417,1.796059,1.875691,1.839397,1.773323,1.823554,1.510763,1.521855,1.785164,1.860999,1.780925,1.797494,1.884121,1.224537,1.446312,1.788002,35
1.902374,1.782781,1.913103,1.865795,1.798781,1.864579,1.544859,1.551115,1.816006,1.895093,1.806937,1.821861,1.920042,1.217778,1.487101,1.8234,35
1.874105,1.695244,1.880344,1.839753,1.795198,1.832298,1.50515,1.520186,1.793026,1.869342,1.779774,1.797891,1.888571,1.25055,1.464916,1.800148,35
2.030203,1.912335,2.03048,1.980216,1.926575,1.991302,1.67643,1.685937,1.944562,2.020012,1.92353,1.938297,1.882695,1.364519,1.643923,1.950106,35
1.85421,1.79833,1.867046,1.84775,1.741625,1.81652,1.501465,1.52846,1.790162,1.858791,1.782344,1.806007,1.871478,1.180724,1.448867,1.787005,35
1.85702,1.805831,1.873654,1.840967,1.764173,1.82098,1.510376,1.523397,1.785129,1.859151,1.781676,1.799133,1.881385,1.21593,1.443921,1.786004,35
1.865258,1.819882,1.883326,1.850514,1.766869,1.830153,1.522888,1.534434,1.792032,1.8667,1.79097,1.808082,1.890107,1.210113,1.451467,1.793862,35
1.846777,1.741084,1.852432,1.831147,1.76224,1.809726,1.485468,1.510182,1.784036,1.851384,1.769551,1.79088,1.864704,1.225898,1.445933,1.779796,35
1.864502,1.84083,1.882542,1.844474,1.77415,1.828505,1.51977,1.527973,1.788492,1.865666,1.786776,1.802145,1.889868,1.222242,1.448328,1.791289,35
1.888306,1.822804,1.907341,1.887655,1.760663,1.86453,1.569029,1.576724,1.825167,1.892047,1.828935,1.844279,1.918455,1.200408,1.483285,1.819963,35
1.886153,1.818025,1.902812,1.879912,1.753624,1.848781,1.54411,1.567923,1.816187,1.887447,1.814157,1.83726,1.903606,1.171479,1.478573,1.815515,35
1.870168,1.868549,1.893547,1.903471,1.717109,1.847012,1.564676,1.594242,1.829298,1.884984,1.836877,1.861877,1.898934,1.161521,1.479125,1.813633,35
1.880429,1.856671,1.909912,1.903835,1.741156,1.84293,1.56526,1.599996,1.822858,1.889302,1.834764,1.863331,1.904666,1.174354,1.47893,1.819098,35
1.877508,1.904634,1.903538,1.910696,1.733074,1.841727,1.564228,1.608892,1.833069,1.892622,1.839957,1.871819,1.901179,1.163177,1.486419,1.820351,35
1.873647,1.909055,1.89998,1.916289,1.727525,1.848356,1.576565,1.614793,1.839934,1.892883,1.849038,1.87739,1.90562,1.173868,1.4885,1.820508,35
2.013397,1.551201,1.992987,1.98338,1.957213,1.989756,1.669402,1.690695,1.964355,2.012407,1.931094,1.9471,2.027867,1.509745,1.667766,1.952531,35
1.852918,1.911867,1.882011,1.89811,1.720189,1.842049,1.574993,1.593114,1.826086,1.875668,1.840058,1.858823,1.900583,1.214733,1.466632,1.802221,35
1.867561,1.905615,1.900818,1.921206,1.731417,1.847836,1.591411,1.624052,1.839675,1.890139,1.857679,1.883655,1.910848,1.213237,1.484488,1.819107,35
1.894873,2.025882,1.931878,1.980325,1.731352,1.874061,1.638593,1.694929,1.889878,1.929071,1.909834,1.945809,1.935291,1.210118,1.534499,1.85679,35
1.887628,2.018839,1.920621,1.976986,1.663433,1.875823,1.626119,1.669926,1.883391,1.914823,1.907825,1.939077,1.917659,1.297167,1.540713,1.858098,35
1.845495,1.917044,1.879634,1.908254,1.663396,1.826641,1.562174,1.594351,1.817253,1.869013,1.838895,1.86622,1.876711,1.173794,1.459625,1.799152,35
1.81815,1.830702,1.838919,1.838288,1.684563,1.785248,1.479504,1.509272,1.768899,1.831723,1.770227,1.795754,1.836996,1.191581,1.418685,1.762062,35
1.888258,1.5945,1.899294,1.882564,1.814295,1.860191,1.555014,1.564631,1.827333,1.890082,1.825749,1.841082,1.910696,1.378245,1.503312,1.830178,35
1.821175,1.818791,1.852802,1.82835,1.717233,1.786526,1.491521,1.501968,1.751075,1.827038,1.765732,1.784188,1.848831,1.203182,1.399638,1.756991,35
1.795236,1.790246,1.823799,1.81667,1.683001,1.762704,1.464197,1.484128,1.739615,1.807667,1.75153,1.773525,1.82075,1.213167,1.384835,1.739493,35
1.813303,1.766004,1.832603,1.824137,1.693949,1.77571,1.463693,1.492434,1.756332,1.823149,1.75639,1.781607,1.829161,1.212051,1.409697,1.755141,35
1.817545,1.854991,1.848619,1.826567,1.7165,1.787351,1.493366,1.499881,1.752053,1.826149,1.766405,1.78252,1.848958,1.20806,1.397861,1.754174,35
1.809362,1.781561,1.835893,1.82065,1.693121,1.765357,1.460256,1.490732,1.743285,1.816801,1.750618,1.777849,1.824923,1.191705,1.395041,1.74877,35
1.819942,1.759854,1.835947,1.822126,1.706342,1.786913,1.469803,1.489169,1.760549,1.827684,1.75787,1.778601,1.838026,1.214381,1.41474,1.758682,35
1.801703,1.741161,1.827625,1.818016,1.695918,1.764673,1.462347,1.48667,1.742928,1.811828,1.751783,1.775584,1.823172,1.22884,1.393253,1.745269,35
1.804389,1.797533,1.826452,1.820015,1.693619,1.775474,1.470126,1.488471,1.752174,1.817055,1.756822,1.777109,1.830075,1.209051,1.398784,1.747127,35
1.830145,1.800784,1.856621,1.83177,1.717274,1.790557,1.487161,1.506346,1.758671,1.834155,1.765986,1.788148,1.850832,1.187847,1.411486,1.764236,35
