@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.919106,2.021042,1.979922,1.56085,1.776346,1.922087,1.748347,1.747824,2.238854,2.00091,36
1.898639,1.9532,1.950804,1.56844,1.75823,1.898864,1.73482,1.719233,2.168009,1.931386,36
1.900861,1.933255,1.939857,2.019588,1.905307,1.906416,1.909499,2.012719,1.887345,2.10623,36
1.866607,1.89056,1.897744,2.093285,1.993256,1.871285,1.993991,1.981171,1.891542,2.139923,36
1.927623,1.96106,1.988597,1.584485,1.800482,1.94098,1.742625,1.781349,2.093797,1.860893,36
1.90829,1.910506,1.965126,1.581704,1.792114,1.923892,1.738311,1.757892,2.091432,1.855326,36
1.900487,1.949231,1.960413,1.576666,1.782312,1.910817,1.733848,1.753039,2.132707,1.906259,36
1.899055,1.933448,1.958737,1.581423,1.787158,1.910198,1.731249,1.752948,2.11467,1.891678,36
1.91112,1.97968,1.97404,1.538979,1.769261,1.929182,1.743254,1.758693,2.197737,1.968226,36
1.91714,1.930695,1.984921,1.579492,1.799677,1.935454,1.736341,1.763986,2.085869,1.83176,36
1.917644,1.955205,1.979047,1.564672,1.77818,1.933591,1.741336,1.766987,2.111523,1.889256,36
2.764101,2.780323,2.799812,2.747479,2.765205,2.78825,2.791082,2.771629,2.774445,2.81339,36
2.030222,2.004673,2.09035,1.685624,1.915209,2.045965,1.824872,1.869286,1.97531,1.696353,36
1.954946,1.931407,2.020778,1.653374,1.887245,1.978287,1.794372,1.809211,1.976377,1.71581,36
1.947236,1.977124,2.023196,1.51839,1.792009,1.968289,1.717257,1.767893,2.296369,1.889666,36
1.921022,1.987545,1.983943,1.551962,1.780941,1.930654,1.750757,1.738804,2.183659,1.933752,36
1.904614,1.975569,1.965295,1.561166,1.76765,1.910622,1.74194,1.731929,2.19854,1.958474,36
1.912931,1.936365,1.972211,1.57047,1.791349,1.922263,1.731593,1.739371,2.141836,1.882261,36
1.902552,1.926678,1.961266,1.572076,1.781702,1.911887,1.732707,1.732234,2.126848,1.873754,36
1.938413,1.938576,2.009436,1.577977,1.825034,1.961724,1.74814,1.779057,2.099649,1.837938,36
1.938487,1.933568,2.003706,1.570075,1.802418,1.965213,1.753788,1.791835,2.082604,1.84697,36
1.987433,1.956547,2.050901,1.623068,1.875743,2.004887,1.772527,1.820838,2.054396,1.794471,36
1.961771,1.936201,2.030698,1.61039,1.844256,1.984577,1.759283,1.81096,2.03848,1.773425,36
1.893462,1.902591,1.947014,1.584536,1.783082,1.904999,1.737853,1.738423,2.084243,1.867871,36
1.969095,1.922038,2.024273,1.627567,1.85907,1.984964,1.775719,1.799497,2.017199,1.745846,36
1.98354,1.955894,2.047007,1.604877,1.852386,1.999054,1.76167,1.802974,2.069115,1.78096,36
1.944598,1.901007,2.009196,1.600991,1.834299,1.967267,1.768707,1.768774,2.047133,1.776458,36
2.202713,2.165484,2.258086,2.228864,2.154389,2.228316,2.087277,2.336491,1.701063,1.831517,36
2.228641,2.118595,2.250632,2.210943,2.055635,2.211881,1.983485,2.323557,1.67388,1.939392,36
1.901365,1.908166,1.942597,1.618299,1.785432,1.900128,1.72822,1.758043,2.08295,1.876419,36
1.908497,1.901548,1.985201,1.570023,1.827253,1.94666,1.733098,1.78545,2.032602,1.734745,36
1.921527,1.974247,2.017017,1.546032,1.8239,1.960506,1.738415,1.776491,2.138891,1.805364,36
1.860809,1.892341,1.939606,1.558166,1.772273,1.893123,1.718051,1.734584,2.070689,1.781389,36
1.843725,1.872068,1.920486,1.541991,1.763429,1.88268,1.725876,1.721757,2.084286,1.81417,36
1.897016,1.900976,1.972297,1.57501,1.806147,1.93389,1.742568,1.77163,1.984307,1.737249,36
2.109984,2.071699,2.185582,2.020088,2.115408,2.151194,2.041073,2.104314,1.608945,1.756556,36
1.819646,1.914224,1.894217,1.571046,1.777138,1.849948,1.741049,1.74318,2.19715,1.995106,36
1.819833,1.890447,1.886648,1.571747,1.768815,1.846295,1.730743,1.722932,2.164266,1.966673,36
1.864778,1.95435,1.933352,1.564786,1.764192,1.889938,1.743983,1.762215,2.16892,1.976891,36
1.830651,1.953537,1.911968,1.5635,1.764267,1.859446,1.745212,1.767105,2.176815,1.998754,36
1.860778,1.927107,1.944758,1.542047,1.789458,1.907345,1.72692,1.799444,2.111989,1.915071,36
1.82601,1.909999,1.887454,2.01412,1.947333,1.868066,1.940884,2.012552,1.941899,2.161279,36
1.819368,1.937697,1.902473,2.011387,1.974711,1.873509,1.926403,2.032759,1.965576,2.149507,36
1.918533,1.88326,1.985497,1.622701,1.857396,1.951197,1.768242,1.792336,1.975564,1.687487,36
1.877099,1.919834,1.947226,1.544382,1.758938,1.901781,1.730406,1.73138,2.122457,1.87527,36
1.869229,1.931223,1.933821,1.542986,1.746648,1.88897,1.734123,1.718487,2.162931,1.904165,36
1.885348,1.877102,1.946726,1.584583,1.799509,1.907519,1.728744,1.748438,2.040826,1.779171,36
1.889948,1.924606,1.962163,1.562246,1.783452,1.913122,1.728357,1.748772,2.097134,1.84179,36
1.892114,1.907475,1.948869,1.563736,1.780487,1.905684,1.723786,1.733802,2.121652,1.868724,36
1.885524,1.931231,1.942962,1.562295,1.758354,1.897687,1.731629,1.735962,2.136474,1.912709,36
1.887643,1.868043,1.946947,1.632471,1.824945,1.902417,1.75873,1.733352,1.995975,1.739074,36
1.894464,1.920287,1.958311,1.570393,1.778406,1.9059,1.717932,1.731301,2.119842,1.855868,36
2.224719,2.144276,2.297611,2.142392,2.180432,2.266055,2.082346,2.289917,1.590111,1.80892,36
1.853657,1.918968,1.876726,2.128504,1.988571,1.846033,1.990079,2.002307,1.9494,2.187271,36
1.830658,1.908178,1.858929,2.109111,1.971605,1.817299,1.959478,1.969722,1.971933,2.178952,36
1.810758,1.895092,1.867769,1.568237,1.759452,1.840035,1.737449,1.739721,2.164797,1.988138,36
2.377606,2.396729,2.488833,2.513823,2.538864,2.502595,2.528127,2.605565,2.358316,2.425971,36
2.359467,2.416241,2.487197,2.085005,2.344355,2.487927,2.346899,2.379565,2.602324,2.280697,36
2.370652,2.419829,2.495949,2.10865,2.359104,2.49948,2.36262,2.39835,2.593613,2.260717,36
2.327355,2.346493,2.416228,2.40372,2.380615,2.413444,2.397257,2.486205,2.34207,2.403033,36
2.289161,2.227641,2.366134,2.432988,2.387959,2.368525,2.347531,2.484321,2.052616,2.192539,36
2.135868,2.20378,2.206018,2.335291,2.295857,2.189591,2.265897,2.326638,2.217148,2.405524,36
2.148896,2.178653,2.219647,2.329533,2.292478,2.204208,2.231179,2.349753,2.149374,2.33776,36
2.147285,2.161376,2.214611,2.328578,2.284706,2.206661,2.237807,2.353261,2.116974,2.320685,36
2.125489,2.196989,2.207577,2.316026,2.298145,2.184949,2.240516,2.336082,2.201561,2.36695,36
2.119037,2.25702,2.204489,2.356564,2.320231,2.177391,2.278867,2.354009,2.307504,2.474974,36
2.197949,2.348859,2.303164,1.95117,2.226078,2.276974,2.115773,2.256243,2.550864,2.301381,36
2.201118,2.398848,2.314551,1.995039,2.253574,2.27985,2.164414,2.306857,2.593135,2.377668,36
1.892039,1.962952,1.960998,1.549357,1.773037,1.913053,1.726964,1.763137,2.168599,1.936042,36
1.887492,2.001592,1.956525,1.545824,1.768131,1.907759,1.750795,1.759027,2.246492,2.02241,36
1.866641,1.900867,1.927661,1.556539,1.759386,1.884235,1.718531,1.72084,2.09399,1.842576,36
1.892584,1.935485,1.967519,1.545301,1.771541,1.919498,1.728811,1.746981,2.09746,1.826252,36
1.916029,1.930882,1.992445,1.550096,1.795282,1.949041,1.732511,1.776946,2.064163,1.776427,36
1.898725,1.899588,1.977255,1.564111,1.815989,1.933426,1.732942,1.761499,2.06173,1.779369,36
1.89953,1.914938,1.963672,1.562983,1.774647,1.920665,1.72059,1.759461,2.052594,1.814821,36
1.900843,1.918378,1.96899,1.579314,1.811739,1.931657,1.732175,1.795265,2.045066,1.814546,36
1.917051,1.918357,1.990458,1.548074,1.820797,1.967349,1.742814,1.828673,2.037616,1.781986,36
1.864361,1.957892,1.945758,1.516792,1.744043,1.907995,1.749452,1.75328,2.18174,1.942047,36
1.876384,1.934907,1.958131,1.513242,1.770155,1.920998,1.71531,1.776646,2.12604,1.845811,36
1.869016,1.927002,1.944068,1.527426,1.764046,1.905861,1.71309,1.765874,2.113909,1.849604,36
1.880544,1.89766,1.96475,1.532416,1.781632,1.92551,1.733098,1.75308,2.08277,1.799326,36
1.867085,1.864947,1.950955,1.555838,1.815539,1.919768,1.74341,1.765534,2.021672,1.752376,36
1.879429,1.868001,1.959628,1.54658,1.811735,1.929907,1.740558,1.766686,2.04123,1.75873,36
1.946011,1.90336,2.032135,1.583311,1.87153,2.001044,1.763009,1.839223,2.021817,1.703579,36
1.885187,1.912329,1.965402,1.525488,1.782518,1.928741,1.718214,1.772719,2.086901,1.794661,36
1.905345,1.916282,1.9825,1.539301,1.803514,1.94508,1.721099,1.780805,2.082306,1.767094,36
1.881672,1.94269,1.961441,1.541264,1.799717,1.914797,1.710677,1.77303,2.160974,1.872179,36
1.897433,1.979759,1.975837,1.532235,1.796345,1.929909,1.718899,1.784196,2.189493,1.893588,36
1.908688,1.917834,1.995696,1.57865,1.845969,1.957002,1.740756,1.816259,2.027396,1.73097,36
1.928129,1.932672,2.021129,1.551668,1.849699,1.98637,1.744389,1.84021,2.074013,1.788048,36
1.884133,1.977217,1.974075,1.528746,1.7949,1.923707,1.726231,1.775586,2.19113,1.912772,36
1.879062,1.942513,1.933905,1.590696,1.79565,1.887995,1.71226,1.760502,2.145953,1.876269,36
2.077506,1.973579,2.152273,1.996799,2.298189,2.131271,2.143669,1.942531,2.088687,1.6672,36
2.017884,1.961663,2.08299,1.780347,1.985703,2.063508,1.922446,1.924994,1.852954,1.578057,36
1.868877,1.881534,1.934972,1.552664,1.774867,1.902064,1.716861,1.75288,2.03817,1.788005,36
1.834388,1.878923,1.914122,1.562192,1.800585,1.876684,1.714634,1.754208,2.085879,1.820736,36
1.878337,2.003829,1.965118,1.552237,1.806631,1.92581,1.743362,1.843496,2.171786,1.985605,36
1.863681,1.967916,1.965329,1.534898,1.803451,1.929423,1.742183,1.83597,2.163856,1.956776,36
1.926984,1.934857,2.016023,1.64975,1.918916,1.995173,1.803139,1.91475,1.986749,1.795736,36
1.860957,1.914185,1.9508,1.551367,1.833905,1.922594,1.740882,1.812415,2.168588,1.933297,36
1.530406,1.720793,1.620544,1.548649,1.588006,1.557545,1.653966,1.587252,1.92128,1.87813,36
1.531541,1.703883,1.608401,1.546399,1.565434,1.554655,1.643622,1.567477,1.913322,1.900315,36
1.264402,1.105142,1.257586,1.741091,1.495715,1.274893,1.460573,1.570587,1.857702,1.831422,36
1.180113,1.093197,1.199496,1.658419,1.410153,1.184301,1.395672,1.454897,1.834217,1.791535,36
1.507943,1.671961,1.59617,1.520286,1.550086,1.538029,1.631,1.543762,1.880032,1.857616,36
1.516364,1.665327,1.589345,1.50909,1.530651,1.534941,1.602005,1.519678,1.873257,1.858902,36
1.150666,1.104141,1.15419,1.70094,1.445716,1.155277,1.434667,1.516987,1.878634,1.872805,36
1.08614,1.114387,1.069143,1.731166,1.421992,1.061345,1.4373,1.471142,1.909427,1.930291,36
1.51222,1.623028,1.575687,1.50491,1.522635,1.532695,1.590246,1.502267,1.85255,1.855227,36
1.529088,1.636039,1.590579,1.503386,1.513613,1.544979,1.593927,1.492403,1.852888,1.84647,36
2.563858,2.557732,2.607049,2.543991,2.562018,2.598335,2.601872,2.555846,2.550375,2.531235,36
1.125404,1.157476,1.101273,1.733549,1.435773,1.087906,1.442252,1.504009,1.943629,1.969886,36
1.079862,1.136167,1.045824,1.726753,1.396199,1.03849,1.427777,1.460411,1.944458,1.96144,36
1.507944,1.625593,1.580134,1.483599,1.509079,1.535026,1.57961,1.495426,1.837565,1.836518,36
1.515732,1.651247,1.582952,1.501853,1.520667,1.522722,1.57164,1.486227,1.86291,1.840153,36
1.101652,1.108931,1.129333,1.666365,1.421618,1.118316,1.415636,1.478585,1.885346,1.855033,36
1.04461,1.152901,1.038424,1.69966,1.397998,1.034419,1.417624,1.504908,1.952234,1.961367,36
1.509359,1.590212,1.58151,1.496751,1.519304,1.542116,1.570778,1.536476,1.755876,1.763299,36
1.511625,1.640281,1.582547,1.496378,1.518039,1.532357,1.583065,1.497915,1.854698,1.838226,36
1.075951,1.215907,1.091062,1.714603,1.433201,1.064869,1.470955,1.514224,1.983707,1.985435,36
1.07689,1.106546,1.059839,1.700139,1.388532,1.062792,1.406443,1.456151,1.92404,1.916971,36
1.553986,1.743262,1.645591,1.571513,1.607777,1.599764,1.697973,1.643639,1.93963,1.935555,36
1.559273,1.691209,1.628548,1.547779,1.567593,1.595069,1.645564,1.589625,1.904601,1.886106,36
1.114717,1.097839,1.123409,1.695164,1.431224,1.113704,1.417116,1.47555,1.891929,1.87959,36
1.069813,1.124523,1.072727,1.698796,1.408418,1.073401,1.433198,1.513979,1.919549,1.923175,36
1.517393,1.625722,1.587108,1.481801,1.510135,1.539614,1.573161,1.488013,1.834275,1.84128,36
1.543961,1.660749,1.606809,1.538951,1.54728,1.563967,1.600369,1.533113,1.8722,1.857161,36
1.163626,1.078873,1.178915,1.708396,1.462568,1.178243,1.437707,1.508076,1.859553,1.827284,36
1.090352,1.10241,1.067601,1.715961,1.397124,1.07423,1.437967,1.475335,1.914992,1.934538,36
1.493936,1.624893,1.571677,1.498375,1.530444,1.521844,1.581509,1.502921,1.848506,1.819038,36
1.513646,1.64649,1.583334,1.492188,1.518077,1.522316,1.563402,1.480979,1.857287,1.839425,36
1.110836,1.155385,1.132872,1.721693,1.462457,1.137489,1.490109,1.559385,1.931292,1.92192,36
1.071931,1.111241,1.049808,1.717341,1.398516,1.06271,1.437952,1.49238,1.929143,1.937791,36
1.480874,1.638093,1.566879,1.488135,1.523675,1.509913,1.569075,1.50298,1.84715,1.827506,36
1.554976,1.648446,1.612146,1.544366,1.570434,1.574524,1.604535,1.53317,1.882781,1.866462,36
1.507317,1.648375,1.581306,1.480989,1.518565,1.525704,1.567675,1.491503,1.855892,1.843732,36
1.103453,1.20469,1.109259,1.743993,1.457812,1.101548,1.503842,1.550948,1.976098,1.978568,36
1.072823,1.115226,1.080549,1.697862,1.408289,1.077581,1.43346,1.483226,1.915534,1.903328,36
1.494646,1.601153,1.560866,1.504233,1.519545,1.519281,1.564682,1.497182,1.83063,1.846816,36
1.531845,1.603858,1.589751,1.511228,1.526506,1.546799,1.548224,1.499301,1.801236,1.772492,36
1.103433,1.111282,1.112277,1.719342,1.447649,1.111886,1.454304,1.520052,1.904543,1.921033,36
1.093476,1.086601,1.096395,1.698837,1.408957,1.099982,1.420293,1.475623,1.888916,1.89456,36
1.502042,1.62781,1.570691,1.494994,1.517242,1.518879,1.554094,1.479028,1.842023,1.826133,36
1.527254,1.651888,1.592809,1.490823,1.518886,1.534593,1.559563,1.483134,1.862448,1.843695,36
1.120485,1.264452,1.124886,1.763596,1.467258,1.106822,1.540071,1.571898,2.012264,2.056865,36
1.146185,1.076233,1.135858,1.723023,1.437298,1.137742,1.419619,1.502737,1.859259,1.88221,36
1.509792,1.621274,1.574862,1.492038,1.520705,1.533833,1.566885,1.495172,1.844824,1.842466,36
1.53713,1.649344,1.597479,1.502458,1.524693,1.548837,1.572907,1.496313,1.861584,1.863914,36
1.100357,1.104002,1.06884,1.698198,1.379477,1.080788,1.41313,1.483099,1.908902,1.941217,36
1.101565,1.107123,1.105924,1.703763,1.428797,1.105346,1.421381,1.521505,1.885773,1.888208,36
1.479292,1.644457,1.571737,1.470917,1.531571,1.520167,1.558713,1.527515,1.849762,1.855353,36
1.49162,1.629925,1.573389,1.479368,1.517486,1.527979,1.571814,1.516666,1.835972,1.861125,36
1.083873,1.092307,1.136126,1.669223,1.443914,1.136115,1.41974,1.520513,1.856369,1.857568,36
1.112272,1.077423,1.159031,1.700824,1.474998,1.177195,1.441096,1.546584,1.853141,1.851004,36
1.955281,1.728407,1.985167,1.703889,1.556844,1.995926,1.885786,1.91491,2.064523,2.026419,35
1.933607,1.805094,1.967535,1.696812,1.563886,1.952944,1.824601,1.922536,2.038031,2.12878,35
1.774936,1.54205,1.85362,1.57543,1.419045,1.837745,1.758849,1.744801,1.890451,1.934586,35
1.819307,1.568912,1.887081,1.573809,1.41762,1.872755,1.77243,1.747759,1.89193,1.899164,35
1.841331,1.509711,1.903108,1.638623,1.459402,1.871842,1.790135,1.702565,1.738696,1.788022,35
1.835079,1.535294,1.903356,1.668243,1.506746,1.874231,1.837994,1.704318,1.704666,1.756031,35
1.804444,1.506582,1.876172,1.594617,1.435762,1.853259,1.773179,1.704771,1.809402,1.841756,35
1.818438,1.51776,1.894881,1.585326,1.442574,1.871296,1.773389,1.71687,1.803504,1.827742,35
1.821925,1.502904,1.892546,1.598767,1.453576,1.87147,1.777894,1.716767,1.750578,1.778989,35
1.816345,1.507052,1.885669,1.623456,1.46911,1.858821,1.800538,1.690618,1.755395,1.793067,35
1.835691,1.53738,1.907727,1.591143,1.437895,1.878809,1.776061,1.711351,1.817099,1.837838,35
1.818122,1.500757,1.879835,1.601169,1.450102,1.859467,1.784074,1.69358,1.787507,1.811919,35
1.834351,1.529842,1.906497,1.594914,1.444768,1.878348,1.780355,1.708393,1.811696,1.834374,35
1.804741,1.505474,1.871606,1.619153,1.449817,1.842501,1.792094,1.676127,1.802171,1.852236,35
1.817999,1.506579,1.876544,1.608287,1.437071,1.848563,1.777248,1.679133,1.808855,1.850028,35
1.891152,1.564404,1.946911,1.70799,1.548245,1.923344,1.859869,1.759992,1.621611,1.677443,35
1.960042,1.673118,2.048485,1.811418,1.689455,2.029094,1.96194,1.913856,1.558433,1.628113,35
1.800742,1.49956,1.870598,1.600478,1.447142,1.847027,1.782507,1.689407,1.805066,1.841,35
1.807669,1.503499,1.876259,1.625447,1.472164,1.852924,1.803469,1.692643,1.74079,1.781892,35
1.835764,1.509848,1.908067,1.604655,1.464677,1.882832,1.785393,1.71462,1.754494,1.779378,35
1.829282,1.517257,1.903318,1.595275,1.457055,1.875823,1.783716,1.703381,1.805848,1.829416,35
1.807403,1.496248,1.880185,1.609333,1.467168,1.858099,1.792403,1.699743,1.75238,1.788355,35
1.844007,1.546579,1.918965,1.621629,1.484172,1.896021,1.803825,1.745974,1.818898,1.84315,35
1.82366,1.505687,1.895573,1.595856,1.459607,1.872766,1.781545,1.709503,1.763013,1.786386,35
1.827481,1.510637,1.899413,1.606429,1.471555,1.874572,1.794395,1.702376,1.757629,1.781239,35
1.831141,1.518304,1.901847,1.594427,1.458086,1.874609,1.786745,1.695192,1.819654,1.842254,35
1.8058,1.509399,1.882802,1.582239,1.441969,1.864108,1.767271,1.727269,1.785222,1.802048,35
1.838005,1.578742,1.915059,1.566321,1.424116,1.885645,1.773468,1.724216,1.87193,1.880773,35
1.819628,1.57267,1.896364,1.563159,1.411473,1.87132,1.764168,1.732568,1.878931,1.895355,35
1.822073,1.5115,1.899859,1.577013,1.459896,1.875702,1.772316,1.713516,1.781762,1.808807,35
1.889147,1.545324,1.963519,1.636077,1.534148,1.940686,1.818606,1.770475,1.646392,1.674208,35
1.85573,1.544166,1.91982,1.653466,1.531135,1.89339,1.843649,1.704026,1.677322,1.729976,35
1.836477,1.507554,1.907828,1.58161,1.47356,1.886915,1.781654,1.712461,1.766079,1.781022,35
1.856973,1.529404,1.930197,1.577435,1.463602,1.907949,1.771316,1.740754,1.751782,1.762887,35
1.91455,1.615015,1.978303,1.748939,1.606216,1.956398,1.907433,1.804784,1.600017,1.662393,35
1.808332,1.506459,1.878308,1.579838,1.434413,1.857411,1.760166,1.713688,1.77784,1.813711,35
1.794422,1.495532,1.860892,1.586753,1.44233,1.843546,1.767357,1.704679,1.775694,1.813888,35
1.803569,1.500709,1.870747,1.578346,1.442191,1.854784,1.764435,1.714039,1.776832,1.807193,35
1.799996,1.497703,1.871966,1.580279,1.453095,1.85429,1.774502,1.704379,1.784915,1.813994,35
1.809576,1.503429,1.879068,1.615276,1.453051,1.851145,1.783548,1.694138,1.756075,1.803705,35
1.83433,1.511796,1.905233,1.596038,1.457549,1.877144,1.77319,1.710207,1.753969,1.799609,35
1.822711,1.502607,1.888391,1.605794,1.474028,1.866997,1.789516,1.702332,1.720293,1.76089,35
1.820717,1.512012,1.890339,1.626776,1.486864,1.866603,1.80389,1.708118,1.700586,1.747623,35
1.823437,1.522939,1.90094,1.5726,1.439012,1.876457,1.761391,1.724806,1.786687,1.817282,35
1.790024,1.496293,1.87087,1.586769,1.463419,1.850871,1.779034,1.708923,1.765961,1.807114,35
1.792876,1.503712,1.856887,1.57893,1.436606,1.844991,1.763634,1.718432,1.808223,1.839732,35
1.826019,1.508274,1.886834,1.586958,1.44745,1.867657,1.775886,1.700965,1.787111,1.803229,35
1.807428,1.499595,1.86829,1.584661,1.445949,1.85436,1.776558,1.701347,1.810535,1.828275,35
1.806239,1.503359,1.888006,1.575572,1.464266,1.868501,1.77399,1.720476,1.770031,1.795963,35
1.801726,1.517132,1.866296,1.56766,1.428117,1.853906,1.757489,1.725467,1.831971,1.853613,35
1.888468,1.587587,1.968565,2.005422,1.683188,1.960568,1.937862,2.079711,1.477679,1.984466,35
1.801348,1.505849,1.864572,1.571601,1.44265,1.854893,1.76409,1.723458,1.799555,1.825146,35
1.827294,1.565107,1.886128,1.562481,1.433517,1.871944,1.745179,1.744845,1.877667,1.840536,35
1.863696,1.635362,1.903828,1.593796,1.429001,1.902011,1.793841,1.791588,1.976564,1.960418,35
1.841354,1.526539,1.924386,1.583107,1.46627,1.902,1.780012,1.742642,1.763056,1.775624,35
1.822584,1.528456,1.878865,1.608291,1.462416,1.878714,1.794189,1.761605,1.843906,1.839459,35
1.948755,1.648391,2.01829,1.727544,1.633524,2.028574,1.902601,1.944477,1.687404,1.615992,35
1.814814,1.552535,1.893204,1.56779,1.449229,1.889552,1.772638,1.78646,1.868682,1.863971,35
2.090427,1.77354,2.187276,1.845251,1.843607,2.175222,2.05959,2.007572,1.606683,1.530079,35
1.79868,1.51935,1.879751,1.605208,1.501597,1.86466,1.815869,1.716241,1.733775,1.77169,35
1.809929,1.511183,1.865461,1.616126,1.477694,1.85942,1.804163,1.722384,1.766384,1.770316,35
1.83125,1.513163,1.890071,1.62493,1.495136,1.87799,1.819132,1.711603,1.730755,1.73458,35
1.817122,1.510303,1.891383,1.591947,1.50279,1.889983,1.810491,1.749951,1.782117,1.776516,35
1.858933,1.55986,1.907174,1.680378,1.532121,1.910509,1.841587,1.809853,1.720764,1.724664,35
1.807851,1.504574,1.864367,1.590087,1.430398,1.847211,1.766483,1.700637,1.785759,1.829801,35
1.819486,1.502072,1.868531,1.610673,1.451319,1.850935,1.785001,1.689122,1.751457,1.795662,35
1.815434,1.571751,1.880231,1.556695,1.406205,1.862121,1.757905,1.732553,1.900569,1.916599,35
2.05665,1.683737,2.141383,1.756531,1.81433,2.124406,2.044141,1.834357,1.819039,1.622038,35
1.797457,1.535996,1.902048,1.55428,1.45869,1.888053,1.75848,1.794616,1.798148,1.829167,35
1.795873,1.492095,1.861586,1.602563,1.448512,1.844732,1.775651,1.707912,1.748605,1.792983,35
1.812619,1.50252,1.883985,1.612213,1.460825,1.854552,1.786774,1.688542,1.768193,1.817584,35
1.824071,1.498613,1.899451,1.593986,1.479648,1.878229,1.787609,1.712083,1.747169,1.766835,35
1.973487,1.641857,2.068541,1.763535,1.684575,2.05803,1.919642,1.954551,1.529616,1.56209,35
